AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164",General Business Taxes 6165,"Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168"
110171803.0,Curwensville Area SD,Clearfield,680982.88,,,680982.88,,,,,,,624333.74,,56649.14,,,,,,0.0,,,,,,,,
106172003.0,Dubois Area SD,Clearfield,3510461.08,,78786.43,3431674.65,,,78786.43,,,,3004858.74,,426815.91,,,,,,0.0,,,,,,,,
110173003.0,Glendale SD,Clearfield,462094.35000000003,,12446.2,449648.15,9143.7,3302.5,,,,,417629.79,,32018.36,,,,,,0.0,,,,,,,,
110173504.0,Harmony Area SD,Clearfield,204339.94,,9227.03,195112.91,4666.0,,4561.03,,,,178358.62,,16754.29,,,,,,0.0,,,,,,,,
110175003.0,Moshannon Valley SD,Clearfield,624796.39,,13602.0,611194.39,13602.0,,,,,,573412.42,,37781.97,,,,,,0.0,,,,,,,,
110177003.0,Philipsburg-Osceola Area SD,Clearfield,1407780.01,,22555.1,1385224.91,22555.1,,,,,,1285624.63,,99600.28,,,,,,0.0,,,,,,,,
110179003.0,West Branch Area SD,Clearfield,747545.52,,38228.05,709317.47,16268.75,11459.3,10500.0,,,,661310.8,,48006.67,,,,,,0.0,,,,,,,,
110183602.0,Keystone Central SD,Clinton,7228632.7,,63657.78,7164974.92,,,63657.78,,,,6203500.63,,399159.81,,,,562314.48,,0.0,,,,,,,,
116191004.0,Benton Area SD,Columbia,1194368.01,,,1194368.01,,,,,,,1128699.74,,65668.27,,,,,,0.0,,,,,,,,
116191103.0,Berwick Area SD,Columbia,2461094.93,,45083.08,2416011.85,,,45083.08,,,,2156461.26,,259550.59,,,,,,0.0,,,,,,,,
116191203.0,Bloomsburg Area SD,Columbia,3392928.37,,52781.4,3340146.97,,,52781.4,,,,3082398.41,,257748.56,,,,,,0.0,,,,,,,,
116191503.0,Central Columbia SD,Columbia,4190909.44,,48944.69,4141964.75,48944.69,,,,,,3811359.77,,330604.98,,,,,,0.0,,,,,,,,
116195004.0,Millville Area SD,Columbia,1340047.0,,,1340047.0,,,,,,,1262753.0,,77294.0,,,,,,0.0,,,,,,,,
116197503.0,Southern Columbia Area SD,Columbia,3766424.77,,,3766424.77,,,,,,,3575808.65,,190616.12,,,,,,0.0,,,,,,,,
105201033.0,Conneaut SD,Crawford,1669014.0,,42650.0,1626364.0,42650.0,,,,,,1412430.0,,213934.0,,,,,,0.0,,,,,,,,
105201352.0,Crawford Central SD,Crawford,2926441.6,,,2926441.6,,,,,,,2623628.28,,302813.32,,,,,,0.0,,,,,,,,
105204703.0,Penncrest SD,Crawford,2299308.5100000002,,72859.39,2226449.12,72859.39,,,,,,2066842.46,,159606.66,,,,,,0.0,,,,,,,,
115210503.0,Big Spring SD,Cumberland,5885865.03,,62747.84,5823117.19,,,62747.84,,,,5481451.3,,341665.89,,,,,,0.0,,,,,,,,
115211003.0,Camp Hill SD,Cumberland,4481976.2299999995,,90430.34,4391545.89,36174.2,,54256.14,,,,4199354.38,,192191.51,,,,,,0.0,,,,,,,,
115211103.0,Carlisle Area SD,Cumberland,10160484.74,,,10160484.74,,,,,,,9402166.18,,758318.56,,,,,,0.0,,,,,,,,
115211603.0,Cumberland Valley SD,Cumberland,28260906.0,,228515.0,28032391.0,,,228515.0,,,,24013767.0,,4018624.0,,,,,,0.0,,,,,,,,
115212503.0,East Pennsboro Area SD,Cumberland,6202895.59,,60917.41,6141978.18,,,60917.41,,,,5657672.1,,484306.08,,,,,,0.0,,,,,,,,
115216503.0,Mechanicsburg Area SD,Cumberland,12064302.26,,64343.5,11999958.76,,,64343.5,,,,11133556.49,,866402.27,,,,,,0.0,,,,,,,,
115218003.0,Shippensburg Area SD,Cumberland,5448474.5,,135788.72,5312685.78,51333.8,,84454.92,,,,4789510.52,,523175.26,,,,,,0.0,,,,,,,,
115218303.0,South Middleton SD,Cumberland,5692380.69,,52927.36,5639453.33,,,52927.36,,,,4792811.51,,846641.82,,,,,,0.0,,,,,,,,
115221402.0,Central Dauphin SD,Dauphin,42627275.51,39996171.58,,2631103.93,,,,,,,,,2631103.93,,,,,,0.0,,,,,,,,
115221753.0,Derry Township SD,Dauphin,9222957.36,,1944227.28,7278730.08,,1792916.37,151310.91,,,,4967671.66,,843803.63,1467254.79,,,,,0.0,,,,,,,,
115222504.0,Halifax Area SD,Dauphin,1788024.78,,799135.79,988888.99,24469.1,774666.69,,,,,905054.23,,83834.76,,,,,,0.0,,,,,,,,
115222752.0,Harrisburg City SD,Dauphin,7728550.12,,829412.71,6899137.41,,605836.48,223576.23,,,,3740094.76,,985743.74,295642.89,,,1877656.02,,0.0,,,,,,,,
115224003.0,Lower Dauphin SD,Dauphin,7068354.82,,121484.69,6946870.13,74861.24,,46623.45,,,,4146143.81,2331850.0,468876.32,,,,,,0.0,,,,,,,,
115226003.0,Middletown Area SD,Dauphin,6018509.29,,73446.89,5945062.4,,,73446.89,,,,5093837.89,,268806.96,,,,,582417.55,0.0,,,,,,,,
115226103.0,Millersburg Area SD,Dauphin,1305387.58,,17199.0,1288188.58,17199.0,,,,,,673263.58,533015.0,81910.0,,,,,,0.0,,,,,,,,
115228003.0,Steelton-Highspire SD,Dauphin,1003993.53,,204054.31,799939.22,14721.37,189332.94,,,,,721662.06,,78277.16,,,,,,0.0,,,,,,,,
115228303.0,Susquehanna Township SD,Dauphin,6402569.069999999,,155160.18,6247408.89,57668.3,,97491.88,,,,3743606.36,1974043.49,529759.04,,,,,,0.0,,,,,,,,
115229003.0,Upper Dauphin Area SD,Dauphin,1787755.07,,25220.7,1762534.37,25220.7,,,,,,911752.87,762633.9,88147.6,,,,,,0.0,,,,,,,,
125231232.0,Chester-Upland SD,Delaware,482822.84,,,482822.84,,,,,,,,,482822.84,,,,,,0.0,,,,,,,,
125231303.0,Chichester SD,Delaware,627403.07,,,627403.07,,,,,,,,,627403.07,,,,,,0.0,,,,,,,,
125234103.0,Garnet Valley SD,Delaware,1286707.0,,,1286707.0,,,,,,,,,1286707.0,,,,,,0.0,,,,,,,,
125234502.0,Haverford Township SD,Delaware,1617962.17,,,1617962.17,,,,,,,,,1617962.17,,,,,,0.0,,,,,,,,
125235103.0,Interboro SD,Delaware,1091664.18,,,1091664.18,,,,,,,,,522679.35,,,,,568984.83,0.0,,,,,,,,
125235502.0,Marple Newtown SD,Delaware,1982774.49,,,1982774.49,,,,,,,,,1982774.49,,,,,,0.0,,,,,,,,
125236903.0,Penn-Delco SD,Delaware,3963175.87,,,3963175.87,,,,,,,3288998.87,,674177.0,,,,,,0.0,,,,,,,,
125237603.0,Radnor Township SD,Delaware,1787461.19,,96871.38,1690589.81,,,96871.38,,,,,,1690589.81,,,,,,0.0,,,,,,,,
125237702.0,Ridley SD,Delaware,874122.83,,,874122.83,,,,,,,,,874122.83,,,,,,0.0,,,,,,,,
125237903.0,Rose Tree Media SD,Delaware,1619734.62,,259089.13,1360645.49,78999.24,,180089.89,,,,,,1360645.49,,,,,,0.0,,,,,,,,
125238402.0,Southeast Delco SD,Delaware,325182.0,,,325182.0,,,,,,,,,325182.0,,,,,,0.0,,,,,,,,
125238502.0,Springfield SD,Delaware,1427984.79,,,1427984.79,,,,,,,,,632582.15,,,,795402.64,,0.0,,,,,,,,
125239452.0,Upper Darby SD,Delaware,2437751.21,,,2437751.21,,,,,,,,,2437751.21,,,,,,0.0,,,,,,,,
125239603.0,Wallingford-Swarthmore SD,Delaware,726357.08,,51756.6,674600.48,51756.6,,,,,,,,674600.48,,,,,,0.0,,,,,,,,
125239652.0,William Penn SD,Delaware,518689.0,,,518689.0,,,,,,,,,518689.0,,,,,,0.0,,,,,,,,
109243503.0,Johnsonburg Area SD,Elk,655419.8,,12546.9,642872.9,12546.9,,,,,,449160.36,164291.44,21697.69,,,,,7723.41,0.0,,,,,,,,
109246003.0,Ridgway Area SD,Elk,984957.93,,34788.88,950169.05,16881.72,,17907.16,,,,673824.6,230151.32,46193.13,,,,,,0.0,,,,,,,,
109248003.0,Saint Marys Area SD,Elk,3605300.8699999996,,90025.61,3515275.26,31506.3,,58519.31,,,,2149564.13,1203781.02,161930.11,,,,,,0.0,,,,,,,,
105251453.0,Corry Area SD,Erie,1166671.18,,26525.0,1140146.18,26525.0,,,,,,1036507.97,,103638.21,,,,,,0.0,,,,,,,,
105252602.0,Erie City SD,Erie,8009424.0,,245022.0,7764402.0,,,245022.0,,,,6918782.0,,845620.0,,,,,,0.0,,,,,,,,
105253303.0,Fairview SD,Erie,2055871.0,,25750.0,2030121.0,,,25750.0,,,,1771456.0,,258665.0,,,,,,0.0,,,,,,,,
105253553.0,Fort LeBoeuf SD,Erie,2212785.8400000003,,98653.41,2114132.43,33158.1,,65495.31,,,,1563237.83,,550894.6,,,,,,0.0,,,,,,,,
105253903.0,General McLane SD,Erie,1937608.12,,30727.05,1906881.07,,,30727.05,,,,1734037.79,,172843.28,,,,,,0.0,,,,,,,,
105254053.0,Girard SD,Erie,1197031.63,,80025.87,1117005.76,28632.3,37636.61,13756.96,,,,1005751.83,,111253.93,,,,,,0.0,,,,,,,,
105254353.0,Harbor Creek SD,Erie,1982928.76,,32731.37,1950197.39,,,32731.37,,,,1715821.9,,234375.49,,,,,,0.0,,,,,,,,
105256553.0,Iroquois SD,Erie,655946.6900000001,,61119.18,594827.51,30694.59,,30424.59,,,,594827.51,,,,,,,,0.0,,,,,,,,
105257602.0,Millcreek Township SD,Erie,8512197.35,,157580.8,8354616.55,,,153400.8,,4180.0,,7489758.39,,864858.16,,,,,,0.0,,,,,,,,
105258303.0,North East SD,Erie,1236765.63,,,1236765.63,,,,,,,1102107.23,,134658.4,,,,,,0.0,,,,,,,,
105258503.0,Northwestern  SD,Erie,895649.81,,,895649.81,,,,,,,823144.66,,72505.15,,,,,,0.0,,,,,,,,
105259103.0,Union City Area SD,Erie,564420.01,,14450.1,549969.91,14450.1,,,,,,497740.52,,52229.39,,,,,,0.0,,,,,,,,
105259703.0,Wattsburg Area SD,Erie,1254616.68,,36414.22,1218202.46,27213.24,,9200.98,,,,1141698.78,,76503.68,,,,,,0.0,,,,,,,,
101260303.0,Albert Gallatin Area SD,Fayette,2106125.39,,55356.06,2050769.33,28236.9,,27119.16,,,,1868192.56,,182576.77,,,,,,0.0,,,,,,,,
101260803.0,Brownsville Area SD,Fayette,986916.41,,39514.18,947402.23,21065.9,,18448.28,,,,881624.18,,65778.05,,,,,,0.0,,,,,,,,
101261302.0,Connellsville Area SD,Fayette,3041480.32,,,3041480.32,,,,,,,2777793.46,,263686.86,,,,,,0.0,,,,,,,,
101262903.0,Frazier SD,Fayette,912090.0700000001,,23044.53,889045.54,17159.7,,5884.83,,,,786224.71,,102820.83,,,,,,0.0,,,,,,,,
101264003.0,Laurel Highlands SD,Fayette,3165250.95,,112901.43,3052349.52,11458.7,,83893.43,,17549.3,,2131049.29,,345086.65,,,,576213.58,,0.0,,,,,,,,
101268003.0,Uniontown Area SD,Fayette,2309060.6300000004,,95659.7,2213400.93,40547.28,,55112.42,,,,1438609.34,,240877.82,172250.72,,,361663.05,,0.0,,,,,,,,
106272003.0,Forest Area SD,Forest,454791.94,,13078.21,441713.73,,,13078.21,,,,336518.93,,105194.8,,,,,,0.0,,,,,,,,
112281302.0,Chambersburg Area SD,Franklin,19132109.0,10063208.0,264679.0,8804222.0,,,264679.0,,,,7188008.0,,1616214.0,,,,,,0.0,,,,,,,,
112282004.0,Fannett-Metal SD,Franklin,485283.06,,13220.4,472062.66,13220.4,,,,,,407225.3,,64837.36,,,,,,0.0,,,,,,,,
112283003.0,Greencastle-Antrim SD,Franklin,3235298.64,,36339.43,3198959.21,,,36339.43,,,,2515771.56,,683187.65,,,,,,0.0,,,,,,,,
112286003.0,Tuscarora SD,Franklin,2297697.54,,,2297697.54,,,,,,,2000681.83,,297015.71,,,,,,0.0,,,,,,,,
112289003.0,Waynesboro Area SD,Franklin,4003090.9,,277062.55,3726028.35,,236280.0,40782.55,,,,3226308.7,,499719.65,,,,,,0.0,,,,,,,,
111291304.0,Central Fulton SD,Fulton,690660.8,,25813.8,664847.0,12727.8,13086.0,,,,,594948.0,,69899.0,,,,,,0.0,,,,,,,,
111292304.0,Forbes Road SD,Fulton,304758.82,,13311.55,291447.27,7072.45,6239.1,,,,,265455.25,,25992.02,,,,,,0.0,,,,,,,,
111297504.0,Southern Fulton SD,Fulton,567144.35,,9905.2,557239.15,9905.2,,,,,,480487.25,,76751.9,,,,,,0.0,,,,,,,,
101301303.0,Carmichaels Area SD,Greene,731962.99,,10667.86,721295.13,,,10667.86,,,,638431.46,,82863.67,,,,,,0.0,,,,,,,,
101301403.0,Central Greene SD,Greene,1774059.82,,,1774059.82,,,,,,,1310445.61,,463614.21,,,,,,0.0,,,,,,,,
101303503.0,Jefferson-Morgan SD,Greene,645666.7699999999,,15287.33,630379.44,10447.81,4839.52,,,,,567337.64,,63041.8,,,,,,0.0,,,,,,,,
101306503.0,Southeastern Greene SD,Greene,447615.85,,3801.38,443814.47,,,3801.38,,,,382577.28,,47186.69,14050.5,,,,,0.0,,,,,,,,
101308503.0,West Greene SD,Greene,1114883.59,,,1114883.59,,,,,,,497439.59,,617444.0,,,,,,0.0,,,,,,,,
111312503.0,Huntingdon Area SD,Huntingdon,2476706.42,1114827.73,68166.68,1293712.01,39684.21,,28482.47,,,,1130869.17,,162842.84,,,,,,0.0,,,,,,,,
111312804.0,Juniata Valley SD,Huntingdon,1205807.4100000001,639446.52,13120.0,553240.89,13120.0,,,,,,504414.12,,48826.77,,,,,,0.0,,,,,,,,
111316003.0,Mount Union Area SD,Huntingdon,836450.41,,20106.0,816344.41,20106.0,,,,,,740361.58,,75982.83,,,,,,0.0,,,,,,,,
111317503.0,Southern Huntingdon County SD,Huntingdon,813292.45,,14844.45,798448.0,14844.45,,,,,,730820.76,,67627.24,,,,,,0.0,,,,,,,,
128321103.0,Blairsville-Saltsburg SD,Indiana,1960420.26,,41361.71,1919058.55,27962.7,,13399.01,,,,1800552.01,,118506.54,,,,,,0.0,,,,,,,,
128323303.0,Homer-Center SD,Indiana,1105684.27,,8315.41,1097368.86,,,8315.41,,,,1052959.35,,44409.51,,,,,,0.0,,,,,,,,
128323703.0,Indiana Area SD,Indiana,4229189.04,,,4229189.04,,,,,,,3862710.13,,366478.91,,,,,,0.0,,,,,,,,
128325203.0,Marion Center Area SD,Indiana,1630569.19,,,1630569.19,,,,,,,1562608.01,,67961.18,,,,,,0.0,,,,,,,,
128326303.0,Penns Manor Area SD,Indiana,827862.93,,14106.0,813756.93,14106.0,,,,,,785202.22,,28554.71,,,,,,0.0,,,,,,,,
128327303.0,Purchase Line SD,Indiana,800931.7,,24853.44,776078.26,16439.85,,8413.59,,,,745422.21,,30656.05,,,,,,0.0,,,,,,,,
128328003.0,United SD,Indiana,1242965.1199999999,,26018.42,1216946.7,19827.7,90.0,6100.72,,,,1176941.81,,40004.89,,,,,,0.0,,,,,,,,
106330703.0,Brockway Area SD,Jefferson,885022.98,,29527.37,855495.61,17540.3,,11987.07,,,,703838.16,105030.2,46627.25,,,,,,0.0,,,,,,,,
106330803.0,Brookville Area SD,Jefferson,1457885.47,,32299.29,1425586.18,,,32299.29,,,,1043395.06,267941.75,114249.37,,,,,,0.0,,,,,,,,
106338003.0,Punxsutawney Area SD,Jefferson,2299958.05,,42760.8,2257197.25,42760.8,,,,,,1753693.52,333178.8,170324.93,,,,,,0.0,,,,,,,,
111343603.0,Juniata County SD,Juniata,2746940.69,,194688.48,2552252.21,64927.56,129760.92,,,,,2182444.54,,294715.41,75092.26,,,,,0.0,,,,,,,,
119350303.0,Abington Heights SD,Lackawanna,4728827.11,,50885.11,4677942.0,,,50885.11,,,,4053178.46,,624763.54,,,,,,0.0,,,,,,,,
119351303.0,Carbondale Area SD,Lackawanna,974747.23,,4583.32,970163.91,,4583.32,,,,,861619.98,,108543.93,,,,,,0.0,,,,,,,,
119352203.0,Dunmore SD,Lackawanna,1933501.04,,38080.84,1895420.2,,38080.84,,,,,1671326.75,,224093.45,,,,,,0.0,,,,,,,,
119354603.0,Lakeland SD,Lackawanna,1565624.62,,12580.61,1553044.01,,,12580.61,,,,1396585.62,,156458.39,,,,,,0.0,,,,,,,,
119355503.0,Mid Valley SD,Lackawanna,2023079.27,,54144.91,1968934.36,,,54144.91,,,,1669366.35,,299568.01,,,,,,0.0,,,,,,,,
119356503.0,North Pocono SD,Lackawanna,3125696.64,,,3125696.64,,,,,,,2649447.82,,476248.82,,,,,,0.0,,,,,,,,
119356603.0,Old Forge SD,Lackawanna,1053915.25,,10379.05,1043536.2,,,10379.05,,,,961835.32,,81700.88,,,,,,0.0,,,,,,,,
119357003.0,Riverside SD,Lackawanna,1625744.5999999999,,50413.39,1575331.21,,,50413.39,,,,1397030.5,,138687.23,,,,,39613.48,0.0,,,,,,,,
119357402.0,Scranton SD,Lackawanna,19849694.13,,171754.45,19677939.68,,171754.45,,,,,10915829.43,,780368.93,,7981741.32,,,,0.0,,,,,,,,
119358403.0,Valley View SD,Lackawanna,2567179.0,,43308.0,2523871.0,,43308.0,,,,,2107980.0,,415891.0,,,,,,0.0,,,,,,,,
113361303.0,Cocalico SD,Lancaster,3700999.99,,,3700999.99,,,,,,,3172537.72,,528462.27,,,,,,0.0,,,,,,,,
113361503.0,Columbia Borough SD,Lancaster,1095718.22,,50385.27,1045332.95,36512.8,,13872.47,,,,906766.39,,138566.56,,,,,,0.0,,,,,,,,
113361703.0,Conestoga Valley SD,Lancaster,5923047.27,,284374.88,5638672.39,,,284374.88,,,,4385418.65,,904386.73,348867.01,,,,,0.0,,,,,,,,
113362203.0,Donegal SD,Lancaster,3410364.84,,41014.03,3369350.81,,,41014.03,,,,2902792.81,,466558.0,,,,,,0.0,,,,,,,,
113362303.0,Eastern Lancaster County SD,Lancaster,4610019.27,,166388.09,4443631.18,,,166388.09,,,,3796498.7,,647132.48,,,,,,0.0,,,,,,,,
113362403.0,Elizabethtown Area SD,Lancaster,4762599.63,,,4762599.63,,,,,,,3959033.93,,803565.7,,,,,,0.0,,,,,,,,
113362603.0,Ephrata Area SD,Lancaster,4813849.0600000005,,92697.33,4721151.73,92697.33,,,,,,3986749.16,,734402.57,,,,,,0.0,,,,,,,,
113363103.0,Hempfield  SD,Lancaster,8663074.19,,,8663074.19,,,,,,,7376803.95,,1286270.24,,,,,,0.0,,,,,,,,
113363603.0,Lampeter-Strasburg SD,Lancaster,3675851.32,,,3675851.32,,,,,,,3095198.02,,580653.3,,,,,,0.0,,,,,,,,
113364002.0,Lancaster SD,Lancaster,9009259.0,,185880.0,8823379.0,,,185880.0,,,,7214107.0,,1609272.0,,,,,,0.0,,,,,,,,
113364403.0,Manheim Central SD,Lancaster,4119370.57,,,4119370.57,,,,,,,3421565.44,,697805.13,,,,,,0.0,,,,,,,,
113364503.0,Manheim Township SD,Lancaster,8894870.76,,276826.34,8618044.42,,,276826.34,,,,7290955.17,,1327089.25,,,,,,0.0,,,,,,,,
113365203.0,Penn Manor SD,Lancaster,6122807.1,,,6122807.1,,,,,,,5206188.73,,916618.37,,,,,,0.0,,,,,,,,
113365303.0,Pequea Valley SD,Lancaster,2671586.49,,,2671586.49,,,,,,,2328718.87,,342867.62,,,,,,0.0,,,,,,,,
113367003.0,Solanco SD,Lancaster,7860750.61,,,7860750.61,,,,,,,7325950.76,,534799.85,,,,,,0.0,,,,,,,,
113369003.0,Warwick SD,Lancaster,6590955.67,,,6590955.67,,,,,,,5547040.22,,1043915.45,,,,,,0.0,,,,,,,,
104372003.0,Ellwood City Area SD,Lawrence,1533918.4100000001,,18646.11,1515272.3,,,18646.11,,,,1362639.68,,152632.62,,,,,,0.0,,,,,,,,
104374003.0,Laurel SD,Lawrence,962797.0599999999,,46950.74,915846.32,46950.74,,,,,,853597.74,,62248.58,,,,,,0.0,,,,,,,,
104375003.0,Mohawk Area SD,Lawrence,1116524.35,,25436.36,1091087.99,25436.36,,,,,,985944.67,,105143.32,,,,,,0.0,,,,,,,,
104375203.0,Neshannock Township SD,Lawrence,1593902.69,,113276.45,1480626.24,41188.2,,72088.25,,,,1311703.14,,168923.1,,,,,,0.0,,,,,,,,
104375302.0,New Castle Area SD,Lawrence,1594685.74,,68725.5,1525960.24,68725.5,,,,,,1390737.03,,135223.21,,,,,,0.0,,,,,,,,
104376203.0,Shenango Area SD,Lawrence,1038732.8099999999,,51887.2,986845.61,20218.39,,31668.81,,,,866994.39,,119851.22,,,,,,0.0,,,,,,,,
104377003.0,Union Area SD,Lawrence,549473.0,,23102.0,526371.0,11801.0,,11301.0,,,,464015.0,,62356.0,,,,,,0.0,,,,,,,,
104378003.0,Wilmington Area SD,Lawrence,1162023.59,,63579.59,1098444.0,28868.41,,34711.18,,,,1007719.01,,90724.99,,,,,,0.0,,,,,,,,
113380303.0,Annville-Cleona SD,Lebanon,2622370.02,,,2622370.02,,,,,,,2385196.28,,237173.74,,,,,,0.0,,,,,,,,
113381303.0,Cornwall-Lebanon SD,Lebanon,5287464.7,,,5287464.7,,,,,,,4505531.16,,781933.54,,,,,,0.0,,,,,,,,
113382303.0,Eastern Lebanon County SD,Lebanon,2742117.3400000003,,35189.1,2706928.24,35189.1,,,,,,2283335.09,,423593.15,,,,,,0.0,,,,,,,,
113384603.0,Lebanon SD,Lebanon,2339834.81,,94949.49,2244885.32,22823.4,22573.71,49552.38,,,,1956687.11,,288198.21,,,,,,0.0,,,,,,,,
113385003.0,Northern Lebanon SD,Lebanon,2617216.21,,33181.64,2584034.57,33181.64,,,,,,2004160.89,,579873.68,,,,,,0.0,,,,,,,,
113385303.0,Palmyra Area SD,Lebanon,4052372.03,,56234.13,3996137.9,56234.13,,,,,,3458271.52,,537866.38,,,,,,0.0,,,,,,,,
121390302.0,Allentown City SD,Lehigh,11099440.0,,419018.0,10680422.0,231587.0,,187431.0,,,,8885677.0,,1794745.0,,,,,,0.0,,,,,,,,
121391303.0,Catasauqua Area SD,Lehigh,1752728.6600000001,,62053.57,1690675.09,,,62053.57,,,,1163170.02,,190676.76,,,,,336828.31,0.0,,,,,,,,
121392303.0,East Penn SD,Lehigh,11289991.12,,,11289991.12,,,,,,,9226773.88,,2063217.24,,,,,,0.0,,,,,,,,
121394503.0,Northern Lehigh SD,Lehigh,1696250.4400000002,,44687.61,1651562.83,33734.9,,10952.71,,,,1451468.5,,200094.33,,,,,,0.0,,,,,,,,
121394603.0,Northwestern Lehigh SD,Lehigh,3065091.6799999997,,57919.4,3007172.28,,,57919.4,,,,2524981.79,,482190.49,,,,,,0.0,,,,,,,,
121395103.0,Parkland SD,Lehigh,15484453.0,,611095.0,14873358.0,,,611095.0,,,,11626196.0,,3247162.0,,,,,,0.0,,,,,,,,
121395603.0,Salisbury Township SD,Lehigh,3171648.69,,192817.44,2978831.25,70558.15,,122259.29,,,,2138654.81,,,,840176.44,,,,0.0,,,,,,,,
121395703.0,Southern Lehigh SD,Lehigh,5903863.68,,57665.43,5846198.25,,,57665.43,,,,4865238.52,,980959.73,,,,,,0.0,,,,,,,,
121397803.0,Whitehall-Coplay SD,Lehigh,5904977.01,,137559.84,5767417.17,69552.4,,68007.44,,,,3495602.42,,943970.6,,1327844.15,,,,0.0,,,,,,,,
118401403.0,Crestwood SD,Luzerne,3627590.49,,33916.91,3593673.58,,,33916.91,,,,3223492.57,,370181.01,,,,,,0.0,,,,,,,,
118401603.0,Dallas SD,Luzerne,3533886.6500000004,,92929.91,3440956.74,50000.0,,42929.91,,,,3108306.16,,332650.58,,,,,,0.0,,,,,,,,
118402603.0,Greater Nanticoke Area SD,Luzerne,1711359.6300000001,,20022.81,1691336.82,,,20022.81,,,,1594510.75,,96826.07,,,,,,0.0,,,,,,,,
118403003.0,Hanover Area SD,Luzerne,2067313.98,,57466.34,2009847.64,,11329.3,46137.04,,,,1445448.21,,564399.43,,,,,,0.0,,,,,,,,
118403302.0,Hazleton Area SD,Luzerne,15016641.96,4469210.0,,10547431.96,,,,,,,9167738.4,,1379693.56,,,,,,0.0,,,,,,,,
118403903.0,Lake-Lehman SD,Luzerne,2188739.52,,70230.8,2118508.72,38173.6,,31577.2,,480.0,,1907933.66,,210575.06,,,,,,0.0,,,,,,,,
118406003.0,Northwest Area SD,Luzerne,995275.0,,40319.08,954955.92,19466.58,20852.5,,,,,877759.2,,77196.72,,,,,,0.0,,,,,,,,
118406602.0,Pittston Area SD,Luzerne,3604464.19,,91503.77,3512960.42,,,91503.77,,,,3061656.75,,451303.67,,,,,,0.0,,,,,,,,
118408852.0,Wilkes-Barre Area SD,Luzerne,8706271.72,,297405.74,8408865.98,93000.04,,204405.7,,,,5100738.37,,751467.73,,1162167.99,,1394491.89,,0.0,,,,,,,,
118409203.0,Wyoming Area SD,Luzerne,2370603.9,,97178.26,2273425.64,70379.8,,26798.46,,,,2075568.4,,197857.24,,,,,,0.0,,,,,,,,
118409302.0,Wyoming Valley West SD,Luzerne,5904160.2700000005,,148201.87,5755958.4,59695.05,,88506.82,,,,4093344.82,,373527.13,,1289086.45,,,,0.0,,,,,,,,
117412003.0,East Lycoming SD,Lycoming,2673813.74,,,2673813.74,,,,,,,2545236.04,,128577.7,,,,,,0.0,,,,,,,,
117414003.0,Jersey Shore Area SD,Lycoming,4036639.14,,,4036639.14,,,,,,,3818681.26,,217957.88,,,,,,0.0,,,,,,,,
117414203.0,Loyalsock Township SD,Lycoming,4046116.7399999998,,32942.51,4013174.23,,,32942.51,,,,3147238.5,,500939.51,,364996.22,,,,0.0,,,,,,,,
117415004.0,Montgomery Area SD,Lycoming,1638996.1099999999,,16223.9,1622772.21,,,11348.9,,4875.0,,1479543.94,,143228.27,,,,,,0.0,,,,,,,,
117415103.0,Montoursville Area SD,Lycoming,3811141.55,,,3811141.55,,,,,,,3570606.88,,240534.67,,,,,,0.0,,,,,,,,
117415303.0,Muncy SD,Lycoming,2040228.4200000002,,35120.6,2005107.82,,,35120.6,,,,1834349.37,,170758.45,,,,,,0.0,,,,,,,,
117416103.0,South Williamsport Area SD,Lycoming,2228797.71,,,2228797.71,,,,,,,2095143.65,,133654.06,,,,,,0.0,,,,,,,,
117417202.0,Williamsport Area SD,Lycoming,10230589.0,7319264.0,,2911325.0,,,,,,,2439755.0,,471570.0,,,,,,0.0,,,,,,,,
109420803.0,Bradford Area SD,McKean,1713686.06,,,1713686.06,,,,,,,1565585.38,,148100.68,,,,,,0.0,,,,,,,,
109422303.0,Kane Area SD,McKean,979745.1000000001,252648.85,18283.24,708813.01,18283.24,,,,,,639231.8,21586.66,47994.55,,,,,,0.0,,,,,,,,
109426003.0,Otto-Eldred SD,McKean,299292.33,,,299292.33,,,,,,,277014.0,,22278.33,,,,,,0.0,,,,,,,,
109426303.0,Port Allegany SD,McKean,561210.4,,11173.5,550036.9,11173.5,,,,,,441521.01,,108515.89,,,,,,0.0,,,,,,,,
109427503.0,Smethport Area SD,McKean,625352.38,,12009.4,613342.98,12009.4,,,,,,482728.28,,130614.7,,,,,,0.0,,,,,,,,
104431304.0,Commodore Perry SD,Mercer,371740.14,,23208.83,348531.31,11770.6,,11438.23,,,,348531.31,,,,,,,,0.0,,,,,,,,
