AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164","Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168","Current Mercantile
6169"
128034503.0,Leechburg Area SD,Armstrong,590466.1,,5667.49,584798.61,,,5667.49,,,,524294.57,,60504.04,,,,,,0.0,,,,,,,,
127040503.0,Aliquippa SD,Beaver,805382.53,,57236.67,748145.86,,,57236.67,,,,624920.91,,54501.0,,,,68723.95,,0.0,,,,,,,,
127040703.0,Ambridge Area SD,Beaver,3347568.81,,74981.39,3272587.42,44929.38,,30052.01,,,,2824959.66,,264264.19,,,,183363.57,,0.0,,,,,,,,
127041203.0,Beaver Area SD,Beaver,2420273.42,,68945.67000000001,2351327.75,32868.37,,36077.3,,,,2032550.8,,318776.95,,,,,,0.0,,,,,,,,
127041503.0,Big Beaver Falls Area SD,Beaver,1190371.0,,48856.0,1141515.0,21759.0,,21922.0,,5175.0,,934610.0,,97071.0,,,,109834.0,,0.0,,,,,,,,
127041603.0,Blackhawk SD,Beaver,2476646.0,,100476.0,2376170.0,57074.0,,43402.0,,,,2117659.0,,238356.0,20155.0,,,,,0.0,,,,,,,,
127042003.0,Central Valley SD,Beaver,2929117.7500000005,,39855.06,2889262.6900000004,,,39855.06,,,,2244910.91,,355967.54,,,,288384.24,,0.0,,,,,,,,
127042853.0,Freedom Area SD,Beaver,1377546.0,,13772.14,1363773.86,,,13772.14,,,,1223888.58,,139885.28,,,,,,0.0,,,,,,,,
127044103.0,Hopewell Area SD,Beaver,2639023.02,,19472.67,2619550.35,,,19472.67,,,,2219962.24,,291224.82,,,,108363.29,,0.0,,,,,,,,
127045303.0,Midland Borough SD,Beaver,194194.83,,5726.56,188468.27,,,5726.56,,,,177589.3,,10878.97,,,,,,0.0,,,,,,,,
127045653.0,New Brighton Area SD,Beaver,1173382.66,,34105.259999999995,1139277.4,22245.42,,11859.84,,,,957974.94,,85196.54,,96105.92,,,,0.0,,,,,,,,
127045853.0,Riverside Beaver County SD,Beaver,1370983.2699999998,,34026.16,1336957.1099999999,34026.16,,,,,,1227332.22,,109624.89,,,,,,0.0,,,,,,,,
127046903.0,Rochester Area SD,Beaver,793331.0,,42202.0,751129.0,21336.0,8024.0,12842.0,,,,569252.0,,62761.0,,24508.0,,94608.0,,0.0,,,,,,,,
127047404.0,South Side Area SD,Beaver,977338.0,,17317.0,960021.0,,,17317.0,,,,874182.0,,60342.0,,25497.0,,,,0.0,,,,,,,,
127049303.0,Western Beaver County SD,Beaver,615331.4400000001,,0.0,615331.4400000001,,,,,,,574401.51,,40929.93,,,,,,0.0,,,,,,,,
108051003.0,Bedford Area SD,Bedford,3089829.29,1282684.0,134421.06,1672724.23,43106.5,,91314.56,,,,1469663.61,,203060.62,,,,,,0.0,,,,,,,,
108051503.0,Chestnut Ridge SD,Bedford,1007956.54,,30017.5,977939.04,30017.5,,,,,,886788.13,,91150.91,,,,,,0.0,,,,,,,,
108053003.0,Everett Area SD,Bedford,1745520.7999999998,866646.7,59383.21,819490.89,24247.9,,35135.31,,,,722199.89,,97291.0,,,,,,0.0,,,,,,,,
108056004.0,Northern Bedford County SD,Bedford,642970.07,15755.4,52759.35,574455.32,,28479.03,24280.32,,,,507027.36,,60139.22,7288.74,,,,,0.0,,,,,,,,
108058003.0,Tussey Mountain SD,Bedford,542861.71,,28196.12,514665.58999999997,18118.8,,10077.32,,,,451986.48,,62679.11,,,,,,0.0,,,,,,,,
114060503.0,Antietam SD,Berks,935366.18,,17468.8,917897.38,17468.8,,,,,,833860.75,,84036.63,,,,,,0.0,,,,,,,,
114060753.0,Boyertown Area SD,Berks,8283095.64,,207577.64,8075518.0,144086.5,,63491.14,,,,6832549.77,,1242968.23,,,,,,0.0,,,,,,,,
114060853.0,Brandywine Heights Area SD,Berks,1903286.3,,52321.799999999996,1850964.5,34288.7,,18033.1,,,,1685686.5,,165278.0,,,,,,0.0,,,,,,,,
114061103.0,Conrad Weiser Area SD,Berks,2694188.18,,54432.5,2639755.68,54432.5,,,,,,2305520.41,,334235.27,,,,,,0.0,,,,,,,,
114061503.0,Daniel Boone Area SD,Berks,3461731.4600000004,,54815.2,3406916.2600000002,54815.2,,,,,,3023554.81,,383361.45,,,,,,0.0,,,,,,,,
114062003.0,Exeter Township SD,Berks,5278809.06,,155343.51,5123465.55,70171.5,,85172.01,,,,3699201.24,,890961.01,,,,533303.3,,0.0,,,,,,,,
114062503.0,Fleetwood Area SD,Berks,2496491.93,,55427.87,2441064.06,,,55427.87,,,,2147034.67,,242141.24,51888.15,,,,,0.0,,,,,,,,
114063003.0,Governor Mifflin SD,Berks,5380569.31,,223462.63,5157106.68,92991.5,73201.66,57269.47,,,,4536832.27,,620274.41,,,,,,0.0,,,,,,,,
114063503.0,Hamburg Area SD,Berks,2394429.0,,53889.0,2340540.0,53889.0,,,,,,2047323.0,,293217.0,,,,,,0.0,,,,,,,,
114064003.0,Kutztown Area SD,Berks,1920101.0200000003,,71223.86,1848877.1600000001,34383.7,,36840.16,,,,1551433.8,,250420.1,47023.26,,,,,0.0,,,,,,,,
114065503.0,Muhlenberg SD,Berks,4604629.300000001,,72709.36,4531919.94,,,72709.36,,,,2694187.67,,783033.18,,1054699.09,,,,0.0,,,,,,,,
114066503.0,Oley Valley SD,Berks,2104871.91,,40606.23,2064265.68,40606.23,,,,,,1837434.92,,226830.76,,,,,,0.0,,,,,,,,
114067002.0,Reading SD,Berks,15595562.469999999,9243176.51,1212707.7,5139678.26,,,86458.55,1126249.15,,,4621588.27,,518089.99,,,,,,0.0,,,,,,,,
114067503.0,Schuylkill Valley SD,Berks,2246185.31,,39767.4,2206417.91,39767.4,,,,,,1909271.78,,297146.13,,,,,,0.0,,,,,,,,
114068003.0,Tulpehocken Area SD,Berks,1734562.99,,35182.9,1699380.09,35182.9,,,,,,1484320.83,,215059.26,,,,,,0.0,,,,,,,,
114068103.0,Twin Valley SD,Berks,3769687.0,,0.0,3769687.0,,,,,,,3183521.0,,586166.0,,,,,,0.0,,,,,,,,
114069103.0,Wilson  SD,Berks,9234808.83,,243577.03,8991231.8,122599.68,,120977.35,,,,5678483.99,,1032340.27,,2280407.54,,,,0.0,,,,,,,,
114069353.0,Wyomissing Area SD,Berks,3200447.5,,90617.51,3109829.99,28863.7,,61753.81,,,,2279196.47,,330846.97,,499786.55,,,,0.0,,,,,,,,
108070502.0,Altoona Area SD,Blair,9014073.53,,365957.73,8648115.799999999,125555.06,95447.7,144954.97,,,,4991593.77,,615029.05,11051.2,2006406.44,,1024035.34,,0.0,,,,,,,,
108071003.0,Bellwood-Antis SD,Blair,972015.27,,57935.64,914079.63,13952.6,25196.35,18086.69,,700.0,,823524.5,,90555.13,,,,,,0.0,,,,,,,,
108071504.0,Claysburg-Kimmel SD,Blair,478985.42,,23388.670000000002,455596.75,18001.9,,5386.77,,,,430092.96,,25503.79,,,,,,0.0,,,,,,,,
108073503.0,Hollidaysburg Area SD,Blair,3902996.7,,233208.68,3669788.02,92577.4,140631.28,,,,,3215887.39,,453900.63,,,,,,0.0,,,,,,,,
108077503.0,Spring Cove SD,Blair,1348034.2899999998,,144327.15,1203707.14,25550.0,54486.0,64291.15,,,,1203707.14,,,,,,,,0.0,,,,,,,,
108078003.0,Tyrone Area SD,Blair,1456204.71,,0.0,1456204.71,,,,,,,1456204.71,,,,,,,,0.0,,,,,,,,
108079004.0,Williamsburg Community SD,Blair,382953.99,,10913.4,372040.58999999997,8107.4,,2806.0,,,,302841.29,,69199.3,,,,,,0.0,,,,,,,,
117080503.0,Athens Area SD,Bradford,2955854.0599999996,,0.0,2955854.0599999996,,,,,,,2792222.07,,163631.99,,,,,,0.0,,,,,,,,
117081003.0,Canton Area SD,Bradford,566542.71,,12775.7,553767.01,12775.7,,,,,,461429.59,27224.6,65112.82,,,,,,0.0,,,,,,,,
117083004.0,Northeast Bradford SD,Bradford,694797.99,,12460.23,682337.76,12460.23,,,,,,395663.06,233431.65,53243.05,,,,,,0.0,,,,,,,,
117086003.0,Sayre Area SD,Bradford,1515813.76,,0.0,1515813.76,,,,,,,1429994.83,,85818.93,,,,,,0.0,,,,,,,,
117086503.0,Towanda Area SD,Bradford,1478323.99,,0.0,1478323.99,,,,,,,1354421.69,,123902.3,,,,,,0.0,,,,,,,,
117086653.0,Troy Area SD,Bradford,1250507.67,,26501.6,1224006.0699999998,26501.6,,,,,,748339.5,394139.2,81527.37,,,,,,0.0,,,,,,,,
117089003.0,Wyalusing Area SD,Bradford,1608938.32,,26690.6,1582247.72,26690.6,,,,,,1466066.29,,116181.43,,,,,,0.0,,,,,,,,
122091002.0,Bensalem Township SD,Bucks,6777054.17,,244004.6,6533049.57,,,215960.42,,25981.6,2062.58,,,1688637.84,,4844411.73,,,,0.0,,,,,,,,
122091303.0,Bristol Borough SD,Bucks,139887.45,,46204.97,93682.48,,,46204.97,,,,,,93682.48,,,,,,0.0,,,,,,,,
122091352.0,Bristol Township SD,Bucks,1790377.22,,150910.3,1639466.92,57393.0,,93517.3,,,,,,1093099.58,,,,546367.34,,0.0,,,,,,,,
122092002.0,Centennial SD,Bucks,8656481.83,,108672.32,8547809.51,,,108672.32,,,,4919370.55,,1562196.34,,1229037.52,,837205.1,,0.0,,,,,,,,
122092102.0,Central Bucks SD,Bucks,28618799.31,,0.0,28618799.31,,,,,,,23274334.47,,5344464.84,,,,,,0.0,,,,,,,,
122092353.0,Council Rock SD,Bucks,23989703.810000002,,139405.72,23850298.090000004,,,139405.72,,,,16397520.34,4247628.4,3205149.35,,,,,,0.0,,,,,,,,
122097203.0,Morrisville Borough SD,Bucks,157568.0,,0.0,157568.0,,,,,,,,,157568.0,,,,,,0.0,,,,,,,,
122097502.0,Neshaminy SD,Bucks,5876474.19,,368609.66,5507864.53,195961.86,,172647.8,,,,,,2045865.68,602270.19,1500453.12,,1359275.54,,0.0,,,,,,,,
122097604.0,New Hope-Solebury SD,Bucks,4692756.68,,0.0,4692756.68,,,,,,,3749681.02,,943075.66,,,,,,0.0,,,,,,,,
122098003.0,Palisades SD,Bucks,2834162.0599999996,,0.0,2834162.0599999996,,,,,,,2355037.17,,448930.01,30194.88,,,,,0.0,,,,,,,,
122098103.0,Pennridge SD,Bucks,16770617.0,,93963.0,16676654.0,0.0,,93963.0,,,,15324345.0,,1352309.0,,,,,,0.0,,,,,,,,
122098202.0,Pennsbury SD,Bucks,2387500.75,,0.0,2387500.75,,,,,,,,,2387500.75,,,,,,0.0,,,,,,,,
122098403.0,Quakertown Community SD,Bucks,10605046.309999999,,0.0,10605046.309999999,,,,,,,9550326.85,,1054719.46,,,,,,0.0,,,,,,,,
104101252.0,Butler Area SD,Butler,6739667.89,,273108.0,6466559.89,145271.25,,127836.75,,,,5764828.71,,701731.18,,,,,,0.0,,,,,,,,
104103603.0,Karns City Area SD,Butler,1156352.16,,41479.88,1114872.28,30154.1,,11325.78,,,,1018924.43,,95947.85,,,,,,0.0,,,,,,,,
104105003.0,Mars Area SD,Butler,5992085.890000001,,73144.95,5918940.94,,,73144.95,,,,4664513.99,,1254426.95,,,,,,0.0,,,,,,,,
104105353.0,Moniteau SD,Butler,1158080.3299999998,,50761.45,1107318.88,27416.9,,23344.55,,,,1009171.51,,98147.37,,,,,,0.0,,,,,,,,
104107903.0,Seneca Valley SD,Butler,11795693.35,,139920.59,11655772.76,,,,,,139920.59,9672536.41,,1983236.35,,,,,,0.0,,,,,,,,
104107503.0,Slippery Rock Area SD,Butler,2233869.0,,42202.0,2191667.0,42202.0,,,,,,1857136.0,,334531.0,,,,,,0.0,,,,,,,,
104107803.0,South Butler County SD,Butler,2668215.89,,90284.14,2577931.75,55928.9,,34355.24,,,,2280525.7,,297406.05,,,,,,0.0,,,,,,,,
108110603.0,Blacklick Valley SD,Cambria,429487.99,,25121.62,404366.37,10654.97,,14466.65,,,,383455.22,,20911.15,,,,,,0.0,,,,,,,,
108111203.0,Cambria Heights SD,Cambria,979228.29,,26892.5,952335.79,26892.5,,,,,,893098.16,,59237.63,,,,,,0.0,,,,,,,,
108111303.0,Central Cambria SD,Cambria,1544520.3399999999,,70777.12,1473743.22,33537.69,,37239.43,,,,1314837.82,,158905.4,,,,,,0.0,,,,,,,,
108111403.0,Conemaugh Valley SD,Cambria,575280.72,,4938.86,570341.86,,,4938.86,,,,545077.71,,25264.15,,,,,,0.0,,,,,,,,
108112003.0,Ferndale Area SD,Cambria,401804.62,,7531.62,394273.0,7531.62,,,,,,377044.26,,17228.74,,,,,,0.0,,,,,,,,
108112203.0,Forest Hills SD,Cambria,1348930.61,,41797.6,1307133.01,21548.53,20249.07,,,,,1237416.73,,69716.28,,,,,,0.0,,,,,,,,
108112502.0,Greater Johnstown SD,Cambria,2092057.0,,430001.0,1662056.0,37659.0,27331.0,48907.0,316104.0,,,1237167.0,,108166.0,,,,316723.0,,0.0,,,,,,,,
108114503.0,Northern Cambria SD,Cambria,715959.36,,27180.34,688779.02,19043.9,,8136.44,,,,651879.41,,36899.61,,,,,,0.0,,,,,,,,
108116003.0,Penn Cambria SD,Cambria,1364300.13,,72432.38,1291867.75,34260.95,20282.5,17888.93,,,,1221197.9,,70669.85,,,,,,0.0,,,,,,,,
108116303.0,Portage Area SD,Cambria,577414.0,,16561.0,560853.0,5444.0,4750.0,6367.0,,,,523989.0,,36864.0,,,,,,0.0,,,,,,,,
108116503.0,Richland SD,Cambria,2551385.3000000003,,88058.81,2463326.49,18187.7,,69871.11,,,,1599847.09,,202223.73,,,,661255.67,,0.0,,,,,,,,
108118503.0,Westmont Hilltop SD,Cambria,1824190.7499999998,,28078.4,1796112.3499999999,28078.4,,,,,,1644913.15,,151199.2,,,,,,0.0,,,,,,,,
109122703.0,Cameron County SD,Cameron,432879.0,,9470.0,423409.0,9470.0,,,,,,361876.0,,61533.0,,,,,,0.0,,,,,,,,
121135003.0,Jim Thorpe Area SD,Carbon,1943063.4200000002,,56271.61,1886791.81,28888.3,,27311.31,,72.0,,1398078.94,,388145.84,100567.03,,,,,0.0,,,,,,,,
121135503.0,Lehighton Area SD,Carbon,2685248.03,,47089.3,2638158.73,47089.3,,,,,,1677603.41,779707.9,180847.42,,,,,,0.0,,,,,,,,
121136503.0,Palmerton Area SD,Carbon,1652091.68,,51252.27,1600839.41,35055.6,,16196.67,,,,1453822.9,,147016.51,,,,,,0.0,,,,,,,,
121136603.0,Panther Valley SD,Carbon,1364258.0299999998,,39747.05,1324510.9799999997,24719.0,,15028.05,,,,864230.82,365620.0,94660.16,,,,,,0.0,,,,,,,,
121139004.0,Weatherly Area SD,Carbon,559922.5499999999,,11367.75,548554.7999999999,10942.75,,,,425.0,,483354.81,,51992.01,13207.98,,,,,0.0,,,,,,,,
110141003.0,Bald Eagle Area SD,Centre,5097980.92,2386529.34,65866.68,2645584.9,37197.1,,28669.58,,,,2505904.77,,139680.13,,,,,,0.0,,,,,,,,
110141103.0,Bellefonte Area SD,Centre,6042242.850000001,,57403.18,5984839.670000001,,,57403.18,,,,5545873.73,,438965.94,,,,,,0.0,,,,,,,,
110147003.0,Penns Valley Area SD,Centre,3236133.5300000003,,0.0,3236133.5300000003,,,,,,,3026809.37,,209324.16,,,,,,0.0,,,,,,,,
110148002.0,State College Area SD,Centre,20057677.88,,377122.18,19680555.7,,,377122.18,,,,16756613.48,,2923942.22,,,,,,0.0,,,,,,,,
124150503.0,Avon Grove SD,Chester,795123.55,,0.0,795123.55,,,,,,,,,795123.55,,,,,,0.0,,,,,,,,
124151902.0,Coatesville Area SD,Chester,9484737.02,,83337.25,9401399.77,,,83337.25,,,,7929872.02,,1471527.75,,,,,,0.0,,,,,,,,
124152003.0,Downingtown Area SD,Chester,19261205.7,,212406.73,19048798.97,,,212406.73,,,,15700344.96,,3348454.01,,,,,,0.0,,,,,,,,
124153503.0,Great Valley SD,Chester,2921569.16,,0.0,2921569.16,,,,,,,,,2921569.16,,,,,,0.0,,,,,,,,
124154003.0,Kennett Consolidated SD,Chester,5407163.92,,0.0,5407163.92,,,,,,,4428023.52,,979140.4,,,,,,0.0,,,,,,,,
124156503.0,Octorara Area SD,Chester,2470139.88,,0.0,2470139.88,,,,,,,2125820.37,,344319.51,,,,,,0.0,,,,,,,,
124156603.0,Owen J Roberts SD,Chester,7858599.600000001,,0.0,7858599.600000001,,,,,,,6447355.74,,1175717.49,,,,235526.37,,0.0,,,,,,,,
124156703.0,Oxford Area SD,Chester,3047965.1599999997,,0.0,3047965.1599999997,,,,,,,2522103.03,,525862.13,,,,,,0.0,,,,,,,,
124157203.0,Phoenixville Area SD,Chester,8503225.4,,65594.47,8437630.93,65594.47,,,,,,6119430.09,1308341.63,1009859.21,,,,,,0.0,,,,,,,,
124157802.0,Tredyffrin-Easttown SD,Chester,3830565.93,,0.0,3830565.93,,,,,,,,,3801093.44,29472.49,,,,,0.0,,,,,,,,
124158503.0,Unionville-Chadds Ford SD,Chester,1063810.0,,0.0,1063810.0,,,,,,,,,1063810.0,,,,,,0.0,,,,,,,,
124159002.0,West Chester Area SD,Chester,24325966.73,,0.0,24325966.73,,,,,,,20118547.19,,4207419.54,,,,,,0.0,,,,,,,,
106160303.0,Allegheny-Clarion Valley SD,Clarion,583353.69,,13852.6,569501.09,13852.6,,,,,,525546.57,,43954.52,,,,,,0.0,,,,,,,,
106161203.0,Clarion Area SD,Clarion,881986.91,,48793.42,833193.49,11585.5,,37207.92,,,,633205.48,106423.75,93564.26,,,,,,0.0,,,,,,,,
106161703.0,Clarion-Limestone Area SD,Clarion,703355.3999999999,,33832.51,669522.8899999999,15956.6,,17875.91,,,,620493.45,,49029.44,,,,,,0.0,,,,,,,,
106166503.0,Keystone  SD,Clarion,908411.5700000001,-110.15,17928.9,890592.8200000001,17928.9,,,,,,644074.88,183822.45,62695.49,,,,,,0.0,,,,,,,,
106167504.0,North Clarion County SD,Clarion,554111.87,,11504.15,542607.72,11504.15,,,,,,436113.36,68727.06,37767.3,,,,,,0.0,,,,,,,,
106168003.0,Redbank Valley SD,Clarion,785352.81,,51315.75,734037.06,28991.65,22324.1,,,,,651801.13,,82235.93,,,,,,0.0,,,,,,,,
106169003.0,Union SD,Clarion,465774.57000000007,,16846.32,448928.25000000006,9148.7,,7697.62,,,,319975.4,84178.95,44773.9,,,,,,0.0,,,,,,,,
110171003.0,Clearfield Area SD,Clearfield,1711146.7600000002,,48025.08,1663121.6800000002,,,48025.08,,,,1491427.6,,171694.08,,,,,,0.0,,,,,,,,
110171803.0,Curwensville Area SD,Clearfield,639826.5,,0.0,639826.5,,,,,,,593480.73,,46345.77,,,,,,0.0,,,,,,,,
106172003.0,Dubois Area SD,Clearfield,3399986.81,,141456.21,3258530.6,67743.45,,73712.76,,,,2832286.94,,426243.66,,,,,,0.0,,,,,,,,
110173003.0,Glendale SD,Clearfield,426083.76,,13391.44,412692.32,9524.1,3867.34,,,,,382308.63,,30383.69,,,,,,0.0,,,,,,,,
110173504.0,Harmony Area SD,Clearfield,189854.48,,10304.24,179550.24000000002,5087.5,,5216.74,,,,167060.73,,12489.51,,,,,,0.0,,,,,,,,
110175003.0,Moshannon Valley SD,Clearfield,579187.91,,14162.6,565025.31,14162.6,,,,,,528874.29,,36151.02,,,,,,0.0,,,,,,,,
110177003.0,Philipsburg-Osceola Area SD,Clearfield,1306636.32,,23327.0,1283309.32,23327.0,,,,,,1165575.25,,117734.07,,,,,,0.0,,,,,,,,
110179003.0,West Branch Area SD,Clearfield,717191.5,,37039.3,680152.2,16135.8,14627.7,6275.8,,,,632277.76,,47874.44,,,,,,0.0,,,,,,,,
110183602.0,Keystone Central SD,Clinton,7097751.640000001,,65141.87,7032609.7700000005,,,65141.87,,,,5942241.53,,351385.91,,,,738982.33,,0.0,,,,,,,,
116191004.0,Benton Area SD,Columbia,1230875.8599999999,,14279.4,1216596.46,14279.4,,,,,,1128958.59,,87637.87,,,,,,0.0,,,,,,,,
116191103.0,Berwick Area SD,Columbia,2687587.82,,160069.40000000002,2527518.42,35236.3,69553.6,55279.5,,,,2277910.28,,249608.14,,,,,,0.0,,,,,,,,
116191203.0,Bloomsburg Area SD,Columbia,3262599.81,,78821.13,3183778.68,28769.0,,50052.13,,,,2941734.89,,242043.79,,,,,,0.0,,,,,,,,
116191503.0,Central Columbia SD,Columbia,3905705.46,,43540.56,3862164.9,43540.56,,,,,,3634925.28,,227239.62,,,,,,0.0,,,,,,,,
116195004.0,Millville Area SD,Columbia,1311048.0,,0.0,1311048.0,,,,,,,1239122.0,,71926.0,,,,,,0.0,,,,,,,,
116197503.0,Southern Columbia Area SD,Columbia,3711979.63,,0.0,3711979.63,,,,,,,3562052.6,,149927.03,,,,,,0.0,,,,,,,,
105201033.0,Conneaut SD,Crawford,1671282.3499999999,,43038.4,1628243.95,43038.4,,,,,,1407629.04,,220614.91,,,,,,0.0,,,,,,,,
105201352.0,Crawford Central SD,Crawford,2883710.38,,0.0,2883710.38,,,,,,,2608325.76,,275384.62,,,,,,0.0,,,,,,,,
105204703.0,Penncrest SD,Crawford,2287160.1399999997,,66999.9,2220160.2399999998,66999.9,,,,,,2040833.45,,179326.79,,,,,,0.0,,,,,,,,
115210503.0,Big Spring SD,Cumberland,5213786.109999999,,98115.58,5115670.529999999,57361.5,,40754.08,,,,4855826.77,,259843.76,,,,,,0.0,,,,,,,,
115211003.0,Camp Hill SD,Cumberland,4190633.2399999998,,81774.63,4108858.61,32220.5,,49554.13,,,,3969695.71,,139162.9,,,,,,0.0,,,,,,,,
115211103.0,Carlisle Area SD,Cumberland,10457641.620000001,,0.0,10457641.620000001,,,,,,,8742701.23,,1714940.39,,,,,,0.0,,,,,,,,
115211603.0,Cumberland Valley SD,Cumberland,24383605.0,,209165.0,24174440.0,,,209165.0,,,,21323118.0,,2851322.0,,,,,,0.0,,,,,,,,
115212503.0,East Pennsboro Area SD,Cumberland,6482227.0200000005,,64952.11,6417274.91,,,64952.11,,,,6023212.69,,394062.22,,,,,,0.0,,,,,,,,
115216503.0,Mechanicsburg Area SD,Cumberland,10780713.270000001,,60345.49,10720367.780000001,,,60345.49,,,,9807486.65,,912881.13,,,,,,0.0,,,,,,,,
115218003.0,Shippensburg Area SD,Cumberland,5609380.91,,154576.59,5454804.32,53982.0,,100594.59,,,,4507834.8,,946969.52,,,,,,0.0,,,,,,,,
115218303.0,South Middleton SD,Cumberland,4795617.260000001,,67100.11,4728517.15,,,67100.11,,,,4315395.88,,413121.27,,,,,,0.0,,,,,,,,
115221402.0,Central Dauphin SD,Dauphin,39386676.86,36911903.89,0.0,2474772.97,,,,,,,,,2474772.97,,,,,,0.0,,,,,,,,
115221753.0,Derry Township SD,Dauphin,8652936.15,,1935880.59,6717055.5600000005,,1795652.5,140228.09,,,,4411219.12,,792622.66,1513213.78,,,,,0.0,,,,,,,,
115222504.0,Halifax Area SD,Dauphin,1695363.8599999999,,767783.7999999999,927580.0599999999,23558.7,744225.1,,,,,859840.1,,67739.96,,,,,,0.0,,,,,,,,
115222752.0,Harrisburg City SD,Dauphin,7127293.83,,658464.26,6468829.57,,470816.84,187647.42,,,,3496941.58,,605761.96,360031.76,,,2006094.27,,0.0,,,,,,,,
115224003.0,Lower Dauphin SD,Dauphin,6812534.760000001,,119568.23000000001,6692966.53,74991.3,,44576.93,,,,3925685.81,2357190.0,410090.72,,,,,,0.0,,,,,,,,
115226003.0,Middletown Area SD,Dauphin,5713175.659999999,,91496.3,5621679.359999999,,,91496.3,,,,4752983.6,,313469.59,,,,,555226.17,0.0,,,,,,,,
115226103.0,Millersburg Area SD,Dauphin,1254902.22,,17745.5,1237156.72,17745.5,,,,,,647221.83,546720.0,43214.89,,,,,,0.0,,,,,,,,
115228003.0,Steelton-Highspire SD,Dauphin,914625.4199999999,,205494.45,709130.97,6959.6,198534.85,,,,,666634.27,,42332.7,,,,,164.0,0.0,,,,,,,,
115228303.0,Susquehanna Township SD,Dauphin,6788192.62,,158508.11,6629684.51,56835.1,,101673.01,,,,3595632.68,1947622.99,1086428.84,,,,,,0.0,,,,,,,,
115229003.0,Upper Dauphin Area SD,Dauphin,1784183.9100000004,,25863.6,1758320.3100000003,25863.6,,,,,,866267.4,785452.8,106600.11,,,,,,0.0,,,,,,,,
125231232.0,Chester-Upland SD,Delaware,868331.0,,0.0,868331.0,,,,,,,,,868331.0,,,,,,0.0,,,,,,,,
125231303.0,Chichester SD,Delaware,620653.12,,0.0,620653.12,,,,,,,,,620653.12,,,,,,0.0,,,,,,,,
125234103.0,Garnet Valley SD,Delaware,1363959.15,,0.0,1363959.15,,,,,,,,,1363959.15,,,,,,0.0,,,,,,,,
125234502.0,Haverford Township SD,Delaware,1509210.67,,0.0,1509210.67,,,,,,,,,1509210.67,,,,,,0.0,,,,,,,,
125235103.0,Interboro SD,Delaware,1425080.6800000002,,0.0,1425080.6800000002,,,,,,,,,836431.0,,,,,588649.68,0.0,,,,,,,,
125235502.0,Marple Newtown SD,Delaware,1466807.0,,0.0,1466807.0,,,,,,,,,1466807.0,,,,,,0.0,,,,,,,,
125236903.0,Penn-Delco SD,Delaware,3574378.7,,0.0,3574378.7,,,,,,,2980301.54,,594077.16,,,,,,0.0,,,,,,,,
125237603.0,Radnor Township SD,Delaware,1671153.85,,132402.35,1538751.5,,,132402.35,,,,,,1538751.5,,,,,,0.0,,,,,,,,
125237702.0,Ridley SD,Delaware,920527.61,,0.0,920527.61,,,,,,,,,920527.61,,,,,,0.0,,,,,,,,
125237903.0,Rose Tree Media SD,Delaware,1355929.97,,260102.06,1095827.91,82045.09,,178056.97,,,,,,1095827.91,,,,,,0.0,,,,,,,,
125238402.0,Southeast Delco SD,Delaware,377132.49,,0.0,377132.49,,,,,,,,,377132.49,,,,,,0.0,,,,,,,,
125238502.0,Springfield SD,Delaware,1440194.06,,0.0,1440194.06,,,,,,,,,583776.56,,,,856417.5,,0.0,,,,,,,,
125239452.0,Upper Darby SD,Delaware,2450178.88,,0.0,2450178.88,,,,,,,,,2450178.88,,,,,,0.0,,,,,,,,
125239603.0,Wallingford-Swarthmore SD,Delaware,698963.45,,50932.76,648030.69,50932.76,,,,,,,,648030.69,,,,,,0.0,,,,,,,,
125239652.0,William Penn SD,Delaware,432193.35,,0.0,432193.35,,,,,,,,,432193.35,,,,,,0.0,,,,,,,,
109243503.0,Johnsonburg Area SD,Elk,663069.4700000001,,12483.8,650585.67,12483.8,,,,,,455271.22,161110.03,26759.42,,,,,7445.0,0.0,,,,,,,,
109246003.0,Ridgway Area SD,Elk,951021.46,,33610.259999999995,917411.2,17182.3,,16427.96,,,,644170.04,232405.43,40835.73,,,,,,0.0,,,,,,,,
109248003.0,Saint Marys Area SD,Elk,3480489.7399999998,,89207.88,3391281.86,29806.2,,59401.68,,,,2057846.14,1146984.32,186451.4,,,,,,0.0,,,,,,,,
105251453.0,Corry Area SD,Erie,1150404.03,,27784.2,1122619.83,27784.2,,,,,,1045672.91,,76946.92,,,,,,0.0,,,,,,,,
105252602.0,Erie City SD,Erie,7857665.069999999,,229399.55,7628265.52,,,229399.55,,,,6790196.05,,838069.47,,,,,,0.0,,,,,,,,
