Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,All Fund Types,Unnamed: 5,Governmental Fund Types -- Debt Outstanding at Beginning of Fiscal Year,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Governmental Fund Types -- Additional Debt During Year,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Governmental Fund Types -- Retirements and Repayments,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Governmental Fund Types -- Debt Outstanding at End of Fiscal Year,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Proprietary Fund Types -- Debt Outstanding at Beginning of Fiscal Year,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Proprietary Fund Types -- Additional Debt During Year,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Proprietary Fund Types -- Retirements and Repayments,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Proprietary Fund Types -- Debt Outstanding at End of Fiscal Year,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
1.0,110177003,Philipsburg-Osceola Area SD,Clearfield,82749377,72256715,,30385000,,,4382087,811290,45902911,81481288,,0,,,1129524,98419,0,1227943,,1582605,,,0,0,9865462,11448067,,28802395,,,5511611,909709,36037449,71261164,,,,,,,1268089,1268089,,,,,,,0,0,,,,,,,272538,272538,,,,,,,995551,995551
1.0,110179003,West Branch Area SD,Clearfield,36938958.2,32204625.87,,6910424.2,,75475,4913774,309111,24623513,36832297.2,,0,,0,221452,0,0,221452,,1061212.33,,59938,0,15713,3811045,4947908.33,,5849211.87,,15537,5135226,293398,20812468,32105840.87,,,,,7569,4605,94487,106661,,,,,749,330,0,1079,,,,,0,0,8955,8955,,,,,8318,4935,85532,98785
1.0,110183602,Keystone Central SD,Clinton,160897306.5,137438738.5,,29190000,,105908,19100327,728071.5,109231383,158355689.5,,0,,160289,0,0,0,160289,,1960000,,79200,131657,0,20758019,22928876,,27230000,,186997,18968670,728071.5,88473364,135587102.5,,,,,,,2541617,2541617,,,,,,,0,0,,,,,,,689981,689981,,,,,,,1851636,1851636
1.0,116191004,Benton Area SD,Columbia,32133337,28610712,,8243000,,,4677813,9524,19203000,32133337,,3747000,,,210471,61458,0,4018929,,4390000,,,157564,48990,2945000,7541554,,7600000,,,4730720,21992,16258000,28610712,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116191103,Berwick Area SD,Columbia,94264057.25999999,99418276.16000001,,15185000,76500,,3179024.29,2876887,72490303,93807714.28999999,,20663193,0,,0,0,0,20663193,,975000,76500,,195737.05,0,13997763,15245000.05,,34873193,0,,2983287.24,2876887,58492540,99225907.24000001,,,,,18975.71,4670,432697.26,456342.97000000003,,,,,0,0,0,0,,,,,8737.05,0,255237,263974.05,,,,,10238.66,4670,177460.26,192368.92
1.0,116191203,Bloomsburg Area SD,Columbia,32863383.810000002,62369365.4,,27583408.92,60516.39,,1463646,2070812.5,1685000,32863383.810000002,,0,0,,58244,0,31970000,32028244,,2055813.52,60516.39,,0,405932.5,0,2522262.41,,25527595.4,0,,1521890,1664880,33655000,62369365.4,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116191503,Central Columbia SD,Columbia,91233664.16,89595178.97999999,,43405000,66216,,3329162,1940286.16,42493000,91233664.16,,9785000,0,,0,0,0,9785000,,11325000,66216,,0,32269.18,0,11423485.18,,41865000,0,,3329162,1908016.98,42493000,89595178.97999999,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116195004,Millville Area SD,Columbia,26119732,22283611,,3565000,,21707,1133543,275482,21124000,26119732,,0,,0,71029,7145,0,78174,,185000,,21707,97579,17009,3593000,3914295,,3380000,,0,1106993,265618,17531000,22283611,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,116197503,Southern Columbia Area SD,Columbia,59797821.31,55222834.31,,26190254.81,,,1410289,586277.5,31611000,59797821.31,,2050000,,,33968,0,0,2083968,,1115000,,,0,44955,5499000,6658955,,27125254.81,,,1444257,541322.5,26112000,55222834.31,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105201033,Conneaut SD,Crawford,90222916,85946463,,27060000,,,16537470,1152751,45472695,90222916,,0,,,2860433,0,0,2860433,,2555000,,,0,83808,4498078,7136886,,24505000,,,19397903,1068943,40974617,85946463,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105201352,Crawford Central SD,Crawford,111002759,105298222.5,,21975000,,,5746000,1495759,81786000,111002759,,0,,,421000,1541,0,422541,,5175000,,,835000,117077.5,0,6127077.5,,16800000,,,5332000,1380222.5,81786000,105298222.5,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105204703,Penncrest SD,Crawford,115439493.27,102993681.1,,31715000,,5290109.27,3435322,1731062,73268000,115439493.27,,0,,0,0,101653,0,101653,,490000,,115810.17,12655,0,12542000,13160465.17,,31225000,,5174299.1,3422667,1832715,60726000,102380681.1,,,,,,,0,0,,,,,,,613000,613000,,,,,,,0,0,,,,,,,613000,613000
1.0,115210503,Big Spring SD,Cumberland,111071495,95875549,,36750000,,973076,3041298,876984,69355761,110997119,,0,,235838,280210,129563,0,645611,,3665000,,259127,0,134660,11776571,15835358,,33085000,,949787,3321508,871887,57579190,95807372,,,,,3124,,71252,74376,,,,,594,,0,594,,,,,0,,6793,6793,,,,,3718,,64459,68177
1.0,115211003,Camp Hill SD,Cumberland,73682227,66892458,,33229187,,1366148,2681000,270788,35515000,73062123,,0,,0,173858,0,0,173858,,1184000,,0,0,0,5518000,6702000,,32045187,,1366148,2854858,270788,29997000,66533981,,,,,40000,3104,577000,620104,,,,,12373,0,0,12373,,,,,0,0,274000,274000,,,,,52373,3104,303000,358477
1.0,115211103,Carlisle Area SD,Cumberland,152946166,133880008,,39225000,,3054982,7848477,1466492,101193922,152788873,,0,,0,1179928,1112727,0,2292655,,5620000,,604994,0,1047325,14066992,21339311,,33605000,,2449988,9028405,1531894,87126930,133742217,,,,,11817,5503,139973,157293,,,,,184,3824,0,4008,,,,,44,2114,21352,23510,,,,,11957,7213,118621,137791
1.0,115211603,Cumberland Valley SD,Cumberland,351640559,338182650,,130015000,,1300138,12864754,3963896,200767000,348910788,,23590000,,203084,1152094,31514,0,24976692,,7265000,,567011,0,0,30223000,38055011,,146340000,,936211,14016848,3995410,170544000,335832469,,,,,188771,,2541000,2729771,,,,,20410,,0,20410,,,,,0,,400000,400000,,,,,209181,,2141000,2350181
1.0,115212503,East Pennsboro Area SD,Cumberland,109830345,102348187.4,,51368000,,887656,4393300,446389,52735000,109830345,,0,,39028,482537,0,0,521565,,1253999.6,,511900,0,183823,6054000,8003722.6,,50114000.4,,414784,4875837,262566,46681000,102348187.4,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115216503,Mechanicsburg Area SD,Cumberland,249999922,240351169.17,,121805000,,11514496,7410662,783691,106159000,247672849,,9700000,,279021,720243,76675,0,10775939,,4956000,,848440.83,0,0,14342000,20146440.83,,126549000,,10945076.17,8130905,860366,91817000,238302347.17,,,,,151116,8957,2167000,2327073,,,,,14494,255,0,14749,,,,,0,0,293000,293000,,,,,165610,9212,1874000,2048822
1.0,115218003,Shippensburg Area SD,Cumberland,90985002,85074263,,9911000,,369953,6177179,1057159,72163000,89678291,,9755000,,243949,0,0,0,9998949,,1055000,,98822,2976809,205781,11201000,15537412,,18611000,,515080,3200370,851378,60962000,84139828,,,,,103711,,1203000,1306711,,,,,2724,,0,2724,,,,,0,,375000,375000,,,,,106435,,828000,934435
1.0,115218303,South Middleton SD,Cumberland,84757060,77354236,,31725000,,1082466,4590910,778684,46580000,84757060,,0,,251503,327239,0,0,578742,,2000000,,145495,0,66071,5770000,7981566,,29725000,,1188474,4918149,712613,40810000,77354236,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115221402,Central Dauphin SD,Dauphin,454789822.31,405583186.41999996,,128305000,6956942.43,,31653839,4110040.88,283764000,454789822.31,,14475000,0,,337246,0,0,14812246,,18575000,560348.73,,0,110533.16,44773000,64018881.89,,124205000,6396593.7,,31991085,3999507.72,238991000,405583186.41999996,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115221753,Derry Township SD,Dauphin,141340828.44,121144989.44,,21965000,2450818.44,775321,12328063,1371729,100128000,139018931.44,,0,0,601268,679300,0,0,1280568,,3146000,192071,368761,0,68661,17363000,21138493,,18819000,2258747.44,1007828,13007363,1303068,82765000,119161006.44,,,,,251797,27100,2043000,2321897,,,,,13231,2855,0,16086,,,,,0,0,354000,354000,,,,,265028,29955,1689000,1983983
1.0,115222504,Halifax Area SD,Dauphin,53138316.31,47276053.739999995,,22049000,,185584.74,2534223,1511093.57,26035326,52315227.31,,0,,0,0,0,0,0,,1012000,,125034,161443,1219.57,4360974,5660670.57,,21037000,,60550.74,2372780,1509874,21674352,46654556.739999995,,,,,72415,0,750674,823089,,,,,0,24990,0,24990,,,,,13556,0,213026,226582,,,,,58859,24990,537648,621497
1.0,115222752,Harrisburg City SD,Dauphin,403178125,361105211,,203459000,17755000,397439,20575874,2842299,155437222,400466834,,9995000,0,304857,0,487653,0,10787510,,19075000,425000,134045,1431481,0,31062777,52128303,,194379000,17330000,568251,19144393,3329952,124374445,359126041,,,,,323103,14364,2373824,2711291,,,,,0,47693,0,47693,,,,,34649,0,745165,779814,,,,,288454,62057,1628659,1979170
1.0,115224003,Lower Dauphin SD,Dauphin,127869571,109777409,,13495000,,,18242326,1248245,94884000,127869571,,0,,,692259,124579,0,816838,,3100000,,,0,0,15809000,18909000,,10395000,,,18934585,1372824,79075000,109777409,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115226003,Middletown Area SD,Dauphin,121978023,107756276,,44307331,,512677,10799290,920809,65193000,121733107,,0,,0,393791,0,0,393791,,3740722,,236177,0,103095,10506000,14585994,,40566609,,276500,11193081,817714,54687000,107540904,,,,,48916,,196000,244916,,,,,1456,,0,1456,,,,,0,,31000,31000,,,,,50372,,165000,215372
1.0,115226103,Millersburg Area SD,Dauphin,31178659,33089822,,8025000,,256869,1898363,367427,20631000,31178659,,6000000,,135071,0,11409,0,6146480,,500000,,56602,3715,0,3675000,4235317,,13525000,,335338,1894648,378836,16956000,33089822,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,115228003,Steelton-Highspire SD,Dauphin,83261029,76023404,,17555000,,5645758,1905748,246523,28954000,54307029,,0,,0,190935,0,0,190935,,1855000,,916616,0,90944,0,2862560,,15700000,,4729142,2096683,155579,28954000,51635404,,,,,,,28954000,28954000,,,,,,,0,0,,,,,,,4566000,4566000,,,,,,,24388000,24388000
1.0,115228303,Susquehanna Township SD,Dauphin,114782171.5,102238450.5,,35035000,,3536372.5,6974706,1047283,66639000,113232361.5,,0,,693119,642094,0,0,1335213,,2290000,,985431,0,139412,10269000,13683843,,32745000,,3244060.5,7616800,907871,56370000,100883731.5,,,,,142667,47143,1360000,1549810,,,,,13227,1682,0,14909,,,,,0,0,210000,210000,,,,,155894,48825,1150000,1354719
1.0,115229003,Upper Dauphin Area SD,Dauphin,40050682.9,34651398.67,,8673000,,0,2568400,360798.27,28107388,39709586.269999996,,0,,160882.7,17473,0,0,178355.7,,784000,,39023.2,0,30366.1,4675938,5529327.3,,7889000,,121859.5,2585873,330432.17,23431450,34358614.67,,,,,30019,7465.63,303612,341096.63,,,,,0,0,0,0,,,,,1960,1290.63,45062,48312.63,,,,,28059,6175,258550,292784
1.0,125231232,Chester-Upland SD,Delaware,180532615,176361363,,4675000,66925000,14165000,1129252,706118,92814000,180414370,,0,32000000,0,2304748,0,0,34304748,,860000,4540000,0,0,0,33076000,38476000,,3815000,94385000,14165000,3434000,706118,59738000,176243118,,,,,1035,12210,105000,118245,,,,,0,0,0,0,,,,,0,0,0,0,,,,,1035,12210,105000,118245
1.0,125231303,Chichester SD,Delaware,145549555.55,151146761.32,,32815781.55,,0,12080,1607946,108835527,143271334.55,,27330000,,5014681,7672335,0,0,40017016,,12289906.25,,909949.02,12080,381498.96,20419527,34012961.230000004,,47855875.3,,4104731.98,7672335,1226447.04,88416000,149275389.32,,,,,79748,,2198473,2278221,,,,,5624,,0,5624,,,,,0,,412473,412473,,,,,85372,,1786000,1871372
1.0,125234103,Garnet Valley SD,Delaware,285679082.27,248423826.76999998,,94346000,449136.35,1438426.92,9110715,2683269,176532236,284559783.27,,1250000,0,0,2112290,0,0,3362290,,9180000,35674.5,414979,188834,29634,30564226,40413347.5,,86416000,413461.85,1023447.92,11034171,2653635,145968010,247508725.76999998,,,,,46404,,1072895,1119299,,,,,17841,,0,17841,,,,,0,,222039,222039,,,,,64245,,850856,915101
1.0,125234502,Haverford Township SD,Delaware,362803723.3,321119789.3,,140255000,,7612436.3,12987038,1787336,197698691,360340501.3,,0,,1522932,0,145000,0,1667932,,7460000,,1006915,3375744,0,31148383,42991042,,132795000,,8128453.3,9611294,1932336,166550308,319017391.3,,,,,103791,,2359431,2463222,,,,,10915,,0,10915,,,,,0,,371739,371739,,,,,114706,,1987692,2102398
1.0,125235103,Interboro SD,Delaware,181984401.67000002,162625876.2,,52340000,,741152,15277320,1557929.67,112068000,181984401.67000002,,9950000,,499613,0,0,0,10449613,,2745000,,606386,5651631,170121.47,20635000,29808138.47,,59545000,,634379,9625689,1387808.2,91433000,162625876.2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125235502,Marple Newtown SD,Delaware,231750138.8,205741856.89,,90470000,,1162356.8,9941777,1762641,127286292,230623066.8,,0,,3334747.82,850317,121265,0,4306329.82,,5615000,,1571272.73,0,0,23039218,30225490.73,,84855000,,2925831.89,10792094,1883906,104247074,204703905.89,,,,,47364,,1079708,1127072,,,,,9262,,0,9262,,,,,0,,98383,98383,,,,,56626,,981325,1037951
1.0,125236903,Penn-Delco SD,Delaware,194442846,169975968,,89075000,,2033167,7008000,1295679,95031000,194442846,,32975000,,2151269,128000,0,0,35254269,,37400000,,1480852,151000,12295,20677000,59721147,,84650000,,2703584,6985000,1283384,74354000,169975968,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125237603,Radnor Township SD,Delaware,270461485.56,243157288.26999998,,97441000,5065000,3579094.29,3488079,782527.27,158460540,268816240.56,,0,0,590872.71,396548,0,705710,1693130.71,,4164000,0,559114,209309,86557,23814751,28833731,,93277000,5065000,3610853,3675318,695970.27,135351499,241675640.26999998,,,,,48007,,1597238,1645245,,,,,31431,,0,31431,,,,,0,,195028,195028,,,,,79438,,1402210,1481648
1.0,125237702,Ridley SD,Delaware,457563001.53999996,637321310,,53477000,,4154084,20780983,3917659.28,375217350,457547076.28,,21305000,,0,872917,0,163077332,185255249,,4041000,,1313120,0,151351.54,0,5505471.54,,70741000,,2840964,21653900,3766307.74,538294682,637296853.74,,,,,,15925.26,,15925.26,,,,,,8531,,8531,,,,,,0,,0,,,,,,24456.26,,24456.26
1.0,125237903,Rose Tree Media SD,Delaware,235125582.11,201327425.94,,66900000,2103204.97,6500,10497708,2262906.14,151714029,233484348.11,,7725000,0,0,690883,3683.12,0,8419566.12,,15840000,126494.29,6500,0,0,25982640,41955634.29,,58785000,1976710.68,0,11188591,2266589.26,125731389,199948279.94,,,,,74263,,1566971,1641234,,,,,6272,,0,6272,,,,,0,,268360,268360,,,,,80535,,1298611,1379146
1.0,125238402,Southeast Delco SD,Delaware,171441727,147177334,,46743051,,1550650,8319739,865556,111063280,168542276,,0,,1037643,0,0,0,1037643,,995207,,358311,156992,75650,23142208,24728368,,45747844,,2229982,8162747,789906,87921072,144851551,,,,,121731,,2777720,2899451,,,,,5124,,0,5124,,,,,0,,578792,578792,,,,,126855,,2198928,2325783
1.0,125238502,Springfield SD,Delaware,257303763.66,231718673.93,,133360000,788480.66,818141,10936573,612783,110787786,257303763.66,,0,0,368371,1042589,0,0,1410960,,4420000,56752.73,504552,5074587,49114,16891044,26996049.73,,128940000,731727.93,681960,6904575,563669,93896742,231718673.93,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239452,Upper Darby SD,Delaware,369732179.12,343477132.29,,47735953,1852375.09,4716121.03,10212843,3231887,301983000,369732179.12,,36550000,0,705770,1429338,27528,0,38712636,,2971190,196262.83,2051489,1393955,207786,58147000,64967682.83,,81314763,1656112.26,3370402.03,10248226,3051629,243836000,343477132.29,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239603,Wallingford-Swarthmore SD,Delaware,186890770,162962352,,55167000,,1189041,5412546,1286058,123836125,186890770,,14075000,,443618,666717,0,0,15185335,,20004000,,634170,0,114197,18361386,39113753,,49238000,,998489,6079263,1171861,105474739,162962352,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,125239652,William Penn SD,Delaware,200897013,177856042,,50080000,,688234,26239235,988544,122901000,200897013,,8310000,,0,0,0,0,8310000,,9769000,,50583,5693853,422535,15415000,31350971,,48621000,,637651,20545382,566009,107486000,177856042,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109243503,Johnsonburg Area SD,Elk,16135980,13964524,,,,,1227962,38018,14870000,16135980,,,,,31169,22375,0,53544,,,,,0,0,2225000,2225000,,,,,1259131,60393,12645000,13964524,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109246003,Ridgway Area SD,Elk,21228634,28771629,,0,,,1854144,556381,18818109,21228634,,8905000,,,32650,12870,0,8950520,,0,,,0,0,1407525,1407525,,8905000,,,1886794,569251,17410584,28771629,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,109248003,Saint Marys Area SD,Elk,49143345.519999996,43321811.99,,5525000,,,1647285,610287.52,41360773,49143345.519999996,,0,,,147699,0,1787117,1934816,,485000,,,301934,115674.53,6853741,7756349.53,,5040000,,,1493050,494612.99,36294149,43321811.99,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105251453,Corry Area SD,Erie,65944309,55547109,,6468207,,,5556721,1842776,51307000,65174704,,0,,,194687,400759,0,595446,,2125647,,,0,337954,8403000,10866601,,4342560,,,5751408,1905581,42904000,54903549,,,,,,,769605,769605,,,,,,,0,0,,,,,,,126045,126045,,,,,,,643560,643560
1.0,105252602,Erie City SD,Erie,379070748,325962710,,126480072,,,557000,6626420,245407256,379070748,,0,,,0,242468,0,242468,,8580000,,,377000,0,44393506,53350506,,117900072,,,180000,6868888,201013750,325962710,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105253303,Fairview SD,Erie,102816230,96771287,,58178963,,164031,3668545,787551,39182360,101981450,,0,,937615,14573,66850,0,1019038,,546622,,411399,0,0,5987800,6945821,,57632341,,690247,3683118,854401,33194560,96054667,,,,,35140,,799640,834780,,,,,4040,,0,4040,,,,,0,,122200,122200,,,,,39180,,677440,716620
1.0,105253553,Fort LeBoeuf SD,Erie,67914167,62372411,,4970000,,429662,6337376,1454927,53513880,66705845,,4345000,,0,445811,210270,0,5001081,,2195000,,228540,0,203542,7766500,10393582,,7120000,,201122,6783187,1461655,45747380,61313344,,,,,116202,,1092120,1208322,,,,,9245,,0,9245,,,,,0,,158500,158500,,,,,125447,,933620,1059067
1.0,105253903,General McLane SD,Erie,60066721,52432387,,,,,3971410,1802262,53127760,58901432,,,,,225834,0,0,225834,,,,,0,137237,7554760,7691997,,,,,4197244,1665025,45573000,51435269,,,,,81049,,1084240,1165289,,,,,4609,,0,4609,,,,,0,,172780,172780,,,,,85658,,911460,997118
1.0,105254053,Girard SD,Erie,75924699.38,69084869.64,,27840979,,1017149.38,3599929,1071642,42395000,75924699.38,,13515000,,21070.36,0,74623,0,13610693.36,,12388495,,483028.1,0,0,7579000,20450523.1,,28967484,,555191.64,3599929,1146265,34816000,69084869.64,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105254353,Harbor Creek SD,Erie,56463983.79,56088239.730000004,,3244785.79,,,2475688,1750510,48013140,55484123.79,,9030000,,,228758,225279,0,9484037,,2620455.06,,,138416,190910,6771803,9721584.06,,9654330.73,,,2566030,1784879,41241337,55246576.730000004,,,,,,,979860,979860,,,,,,,0,0,,,,,,,138197,138197,,,,,,,841663,841663
1.0,105256553,Iroquois SD,Erie,50108933,45053470,,20970000,,,1603266,454667,27081000,50108933,,0,,,362104,114160,0,476264,,960000,,,0,112727,4459000,5531727,,20010000,,,1965370,456100,22622000,45053470,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105257602,Millcreek Township SD,Erie,242445808.41,273657932.40999997,,68675000,,666044.41,17930280,3555948,148724521,239551793.41,,58475000,,29400,887886,369554,0,59761840,,4955000,,390827,0,305747,22496926,28148500,,122195000,,304617.41,18818166,3619755,126227595,271165133.40999997,,,,,159323,,2734692,2894015,,,,,16061,,0,16061,,,,,3611,,413666,417277,,,,,171773,,2321026,2492799
1.0,105258303,North East SD,Erie,53593106,47802856,,10050000,,,3421623,779483,39342000,53593106,,12580000,,,196360,0,0,12776360,,11445000,,,0,9610,7112000,18566610,,11185000,,,3617983,769873,32230000,47802856,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105258503,Northwestern SD,Erie,41350284,37709173,,6750000,,1765998,3084069,600720,29149497,41350284,,0,,40200,465083,21347,0,526630,,255000,,274543,166002,65269,3406927,4167741,,6495000,,1531655,3383150,556798,25742570,37709173,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105259103,Union City Area SD,Erie,41102963,36034519,,12405000,,,2840182,499781,25358000,41102963,,0,,,0,25507,0,25507,,835000,,,85951,0,4173000,5093951,,11570000,,,2754231,525288,21185000,36034519,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,105259703,Wattsburg Area SD,Erie,51458841,47604438,,14643542,,660000,4021299,178000,31956000,51458841,,1955000,,0,0,29000,0,1984000,,1044389,,135000,252014,0,4407000,5838403,,15554153,,525000,3769285,207000,27549000,47604438,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101260303,Albert Gallatin Area SD,Fayette,127974755.47999999,109306550.01,,25810000,,,27574543,1722606.85,72825000,127932149.85,,0,,,0,0,0,0,,3015000,,,2512445,48800.15,13087000,18663245.15,,22795000,,,25062098,1673806.7,59738000,109268904.7,,,,,,42605.63,,42605.63,,,,,,0,,0,,,,,,4960.32,,4960.32,,,,,,37645.31,,37645.31
1.0,101260803,Brownsville Area SD,Fayette,80304513,70086198,,37764574,,0,4845581,322358,37372000,80304513,,9655000,,1547874,0,0,0,11202874,,11069910,,69167,1978277,0,8303835,21421189,,36349664,,1478707,2867304,322358,29068165,70086198,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101261302,Connellsville Area SD,Fayette,234741141.45999998,208667396.15999997,7292.88,86171042.08,,16425507.89,15707906,3143354.61,108917226,230372329.45999998,0,15895000,,0,398682,0,0,16293682,4571,4811683.84,,16422786.01,727145,677559.45,19008657,41652402.3,2721.88,97254358.24,,2721.88,15379443,2465795.16,89908569,205013609.15999997,,,,,184038,,4184774,4368812,,,,,15318,,0,15318,,,,,0,,730343,730343,,,,,199356,,3454431,3653787
1.0,101262903,Frazier SD,Fayette,53382919,48411123,,23155000,,26230,3373759,531530,26296400,53382919,,0,,0,325401,107426,1443000,1875827,,610000,,26230,240466,36127,5934800,6847623,,22545000,,0,3458694,602829,21804600,48411123,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101264003,Laurel Highlands SD,Fayette,132575792,118691060,,54680000,,,3232000,854792,73809000,132575792,,0,,,331000,0,0,331000,,2170000,,,0,67732,11978000,14215732,,52510000,,,3563000,787060,61831000,118691060,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,101268003,Uniontown Area SD,Fayette,166428723.5,149851657,,75850000,,,21798132,1569591.5,67211000,166428723.5,,7865000,,,1429793,22175,0,9316968,,10650000,,,3302847,33187.5,11908000,25894034.5,,73065000,,,19925078,1558579,55303000,149851657,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,106272003,Forest Area SD,Forest,22913897,27491037,,4495000,,,2139227,276990,16002680,22913897,,7230000,,,0,52918,0,7282918,,355000,,,19989,0,2330789,2705778,,11370000,,,2119238,329908,13671891,27491037,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,112281302,Chambersburg Area SD,Franklin,353513371,318098232,,133648000,,6352089,13093338,1951055,194359218,349403700,,0,,1702573,844491,1448999,0,3996063,,6010000,,0,0,1571073,32190228,39771301,,127638000,,8054662,13937829,1828981,162168990,313628462,,,,,252467,78622,3778582,4109671,,,,,68971,45493,291128,405592,,,,,0,45493,0,45493,,,,,321438,78622,4069710,4469770
1.0,112282004,Fannett-Metal SD,Franklin,12325807,9988028,,,,,982425,186051,10805300,11973776,,,,,0,0,0,0,,,,,247690,14286,1912300,2174276,,,,,734735,171765,8893000,9799500,,,,,29331,,322700,352031,,,,,0,,0,0,,,,,21803,,141700,163503,,,,,7528,,181000,188528
1.0,112283003,Greencastle-Antrim SD,Franklin,85549589,72181829,,18296000,,857336,6277354,473663,58594382,84498735,,8704800,,0,198085,402133,0,9305018,,10446000,,484359,0,413535,11242140,22586034,,16554800,,372977,6475439,462261,47352242,71217719,,,,,56798,9229,984827,1050854,,,,,8686,13894,0,22580,,,,,0,13913,95411,109324,,,,,65484,9210,889416,964110
1.0,112286003,Tuscarora SD,Franklin,79114134,68183154,,24355000,,,4070130,851446,49680024,78956600,,0,,,272863,788969,0,1061832,,2505000,,,0,1207543,8205964,11918507,,21850000,,,4342993,432872,41474060,68099925,,,,,6583,1091,149860,157534,,,,,0,4558,0,4558,,,,,2233,2121,74509,78863,,,,,4350,3528,75351,83229
1.0,112289003,Waynesboro Area SD,Franklin,131325899,111682138.28,,36862000,,373112,6850680,242487,84668312,128996591,,0,,0,303895,46536,0,350431,,3282000,,65740.72,0,57665,16545401,19950806.72,,33580000,,307371.28,7154575,231358,68122911,109396215.28,,,,,148461,16915,2163932,2329308,,,,,28051,27879,0,55930,,,,,0,20242,79073,99315,,,,,176512,24552,2084859,2285923
1.0,111291304,Central Fulton SD,Fulton,40555264,34679261,,13713000,,119020,3037094,396150,23290000,40555264,,6660000,,0,0,0,0,6660000,,7110000,,26343,1318610,6050,4075000,12536003,,13263000,,92677,1718484,390100,19215000,34679261,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
1.0,111292304,Forbes Road SD,Fulton,17774882.44,14525478.32,,5455000,,,2150761,132348,9635000,17373109,,0,,,0,0,0,0,,426000,,,1337015,23706,1360000,3146721,,5029000,,,813746,108642,8275000,14226388,,,,,72894,17879.44,311000,401773.44,,,,,0,0,0,0,,,,,51573,5110.12,46000,102683.12,,,,,21321,12769.32,265000,299090.32
