Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,107657503.0,Southmoreland SD,Westmoreland,28901287.86,10873506.079999998,640225.6,11513731.68,0.3984,16828761.09,0.5823,558795.09,0.0193,,0.0
1.0,107658903.0,Yough SD,Westmoreland,42866081.17,12804635.219999999,1310205.78,14114841.0,0.3293,17707414.69,0.4131,614118.48,0.0143,10429707.0,0.2433
1.0,119665003.0,Lackawanna Trail SD,Wyoming,21837322.87,9506228.13,556456.5900000001,10062684.72,0.4608,10761407.94,0.4928,352945.73,0.0162,660284.48,0.0302
1.0,118667503.0,Tunkhannock Area SD,Wyoming,46800432.02,23581304.710000005,954072.6100000001,24535377.32,0.5243,21434577.66,0.458,830477.04,0.0177,,0.0
1.0,112671303.0,Central York SD,York,86071589.4,60265546.739999995,1948738.27,62214285.01,0.7228,23244069.47,0.2701,613234.92,0.0071,,0.0
1.0,112671603.0,Dallastown Area SD,York,101941212.36,71956549.13,1940500.71,73897049.84,0.7249,26555902.63,0.2605,763542.89,0.0075,724717.0,0.0071
1.0,112671803.0,Dover Area SD,York,70943517.93,34298043.59,1360332.74,35658376.33,0.5026,24702083.22,0.3482,849559.18,0.012,9733499.2,0.1372
1.0,112672203.0,Eastern York SD,York,44069760.18,26952546.520000003,808284.37,27760830.89,0.6299,15562780.29,0.3531,690979.0,0.0157,55170.0,0.0013
1.0,112672803.0,Hanover Public SD,York,31314778.0,22232805.0,716078.0,22948883.0,0.7328,7643353.0,0.2441,722542.0,0.0231,,0.0
1.0,112674403.0,Northeastern York SD,York,67568282.4,41796651.4,1346185.9400000002,43142837.34,0.6385,23247417.79,0.3441,1171505.27,0.0173,6522.0,0.0001
1.0,115674603.0,Northern York County SD,York,46037741.55,28391043.29,1064908.4500000002,29455951.74,0.6398,15634839.81,0.3396,484783.0,0.0105,462167.0,0.01
1.0,112675503.0,Red Lion Area SD,York,119639557.0,50366640.0,2518698.0,52885338.0,0.442,31759029.0,0.2655,1155283.0,0.0097,33839907.0,0.2828
1.0,112676203.0,South Eastern SD,York,53859917.62,33080262.939999998,960916.7699999999,34041179.71,0.632,19304216.91,0.3584,514521.0,0.0096,,0.0
1.0,112676403.0,South Western SD,York,64736052.3,41263377.01,1215955.2899999998,42479332.3,0.6562,21727635.39,0.3356,529084.61,0.0082,,0.0
1.0,112676503.0,Southern York County SD,York,54671022.61,34512440.61,1369085.51,35881526.12,0.6563,18163349.85,0.3322,395501.66,0.0072,230644.98,0.0042
1.0,112676703.0,Spring Grove Area SD,York,75318671.61,40084193.08,1156169.83,41240362.91,0.5475,23500969.23,0.312,645369.47,0.0086,9931970.0,0.1319
1.0,115219002.0,West Shore SD,York,112846107.38,78014009.49999999,2543327.4299999997,80557336.93,0.7139,30846309.09,0.2733,1427221.36,0.0126,15240.0,0.0001
1.0,112678503.0,West York Area SD,York,55207896.0,38083649.0,1707897.0,39791546.0,0.7208,14811940.0,0.2683,601410.0,0.0109,3000.0,0.0001
1.0,112679002.0,York City SD,York,156301574.02,33505934.099999998,2984865.94,36490800.04,0.2335,91950171.0,0.5883,8320602.98,0.0532,19540000.0,0.125
1.0,112679403.0,York Suburban SD,York,54702238.33,43145352.31,991699.4400000002,44137051.75,0.8069,10112272.55,0.1849,452914.03,0.0083,,0.0
3.0,103020407.0,A W Beattie Career Center,Allegheny,8713750.0,0.0,7300334.0,7300334.0,0.8378,1113947.0,0.1278,291578.0,0.0335,7891.0,0.0009
3.0,103023807.0,Forbes Road CTC,Allegheny,6694445.28,0.0,5080783.49,5080783.49,0.759,1136248.79,0.1697,477413.0,0.0713,,0.0
3.0,103027307.0,Parkway West CTC,Allegheny,6650681.0,0.0,5271600.0,5271600.0,0.7926,971465.0,0.1461,326366.0,0.0491,81250.0,0.0122
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,6299623.52,0.0,4736954.62,4736954.62,0.7519,1245652.1,0.1977,317016.8,0.0503,,0.0
3.0,128034607.0,Lenape Tech,Armstrong,7796044.39,0.0,6286950.24,6286950.24,0.8064,1367217.85,0.1754,141876.3,0.0182,,0.0
3.0,127041307.0,Beaver County CTC,Beaver,5736450.91,0.0,4268109.1899999995,4268109.19,0.744,1174048.72,0.2047,294293.0,0.0513,,0.0
3.0,108051307.0,Bedford County Technical Center,Bedford,1922686.06,0.0,1237951.92,1237951.92,0.6439,604323.14,0.3143,80411.0,0.0418,,0.0
3.0,114060557.0,Berks CTC,Berks,16543417.21,0.0,13207906.870000001,13207906.87,0.7984,2805103.11,0.1696,521638.71,0.0315,8768.52,0.0005
3.0,114067107.0,Reading Muhlenberg CTC,Berks,9595174.65,0.0,6756271.32,6756271.32,0.7041,2259151.35,0.2354,579751.98,0.0604,,0.0
3.0,108070607.0,Greater Altoona CTC,Blair,8090208.17,0.0,5906690.890000001,5906690.89,0.7301,1845568.28,0.2281,337949.0,0.0418,,0.0
3.0,117080607.0,Northern Tier Career Center,Bradford,4160135.42,0.0,3284147.42,3284147.42,0.7894,733003.0,0.1762,142985.0,0.0344,,0.0
3.0,122091457.0,Bucks County Technical High School,Bucks,24698478.0,0.0,19948377.0,19948377.0,0.8077,3793870.0,0.1536,670558.0,0.0271,285673.0,0.0116
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,10539233.24,0.0,8976151.63,8976151.63,0.8517,1294809.14,0.1229,268272.47,0.0255,,0.0
3.0,122099007.0,Upper Bucks County Technical School,Bucks,9507345.71,0.0,8188742.71,8188742.71,0.8613,1194262.77,0.1256,121274.0,0.0128,3066.23,0.0003
3.0,104101307.0,Butler County AVTS,Butler,4854954.0,0.0,3497554.0,3497554.0,0.7204,1110571.0,0.2288,246829.0,0.0508,,0.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,3157614.32,0.0,2242215.7399999998,2242215.74,0.7101,795797.58,0.252,119601.0,0.0379,,0.0
3.0,108112607.0,Greater Johnstown CTC,Cambria,5884183.6,0.0,4714109.080000001,4714109.08,0.8011,1041679.97,0.177,128394.55,0.0218,,0.0
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,7649072.0,0.0,6498323.0,6498323.0,0.8496,981151.0,0.1283,169598.0,0.0222,,0.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,8193599.68,0.0,6599093.919999999,6599093.92,0.8054,1339579.76,0.1635,204426.0,0.0249,50500.0,0.0062
3.0,124151607.0,Chester County Technical College HS,Chester,30292019.0,0.0,25607658.0,25607658.0,0.8454,3349560.0,0.1106,1334801.0,0.0441,,0.0
3.0,106161357.0,Clarion County Career Center,Clarion,3251830.91,0.0,2072209.95,2072209.95,0.6372,777833.47,0.2392,401787.49,0.1236,,0.0
3.0,110171607.0,Clearfield County CTC,Clearfield,5406090.86,0.0,4043820.06,4043820.06,0.748,1093363.05,0.2022,268907.75,0.0497,,0.0
3.0,116191757.0,Columbia-Montour AVTS,Columbia,8086688.0,0.0,6709961.0,6709961.0,0.8298,1220887.0,0.151,155840.0,0.0193,,0.0
3.0,105201407.0,Crawford County CTC,Crawford,5673000.15,0.0,4063738.37,4063738.37,0.7163,1088603.78,0.1919,520658.0,0.0918,,0.0
3.0,115211657.0,Cumberland Perry AVTS,Cumberland,7797078.21,0.0,6088475.399999999,6088475.4,0.7809,1273302.19,0.1633,425734.24,0.0546,9566.38,0.0012
3.0,115221607.0,Dauphin County Technical School,Dauphin,17302238.96,0.0,14167185.319999998,14167185.32,0.8188,2455921.11,0.1419,615119.9,0.0356,64012.63,0.0037
3.0,125232407.0,Delaware County Technical High School,Delaware,14342712.0,0.0,11279643.0,11279643.0,0.7864,2069814.0,0.1443,993255.0,0.0693,,0.0
3.0,105252807.0,Erie County Technical School,Erie,6726362.37,0.0,5194879.530000001,5194879.53,0.7723,1222683.34,0.1818,294553.0,0.0438,14246.5,0.0021
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,3919171.9,0.0,2791092.33,2791092.33,0.7122,1027694.57,0.2622,100385.0,0.0256,,0.0
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,7025283.84,0.0,4374710.56,4374710.56,0.6227,1357607.01,0.1932,1260715.01,0.1795,32251.26,0.0046
3.0,112282307.0,Franklin County CTC,Franklin,8021921.71,0.0,6270019.66,6270019.66,0.7816,1313854.71,0.1638,325657.0,0.0406,112390.34,0.014
3.0,111292507.0,Fulton County AVTS,Fulton,918275.0,0.0,637641.0,637641.0,0.6944,250171.0,0.2724,30463.0,0.0332,,0.0
3.0,101302607.0,Greene County CTC,Greene,3546906.82,0.0,2468746.85,2468746.85,0.696,599172.97,0.1689,478987.0,0.135,,0.0
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2658657.39,0.0,1987851.66,1987851.66,0.7477,503799.33,0.1895,79458.0,0.0299,87548.4,0.0329
3.0,128324207.0,Indiana County Technology Center,Indiana,5404133.1,0.0,4086258.9900000007,4086258.99,0.7561,1085392.98,0.2008,232481.13,0.043,,0.0
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,7590259.5,0.0,6087137.88,6087137.88,0.802,1091620.4,0.1438,411501.22,0.0542,,0.0
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,6841620.0,0.0,4528617.0,4528617.0,0.6619,1400123.0,0.2046,912880.0,0.1334,,0.0
3.0,113363807.0,Lancaster County CTC,Lancaster,27271849.3,0.0,17773545.650000002,17773545.65,0.6517,4259295.8,0.1562,5227839.72,0.1917,11168.13,0.0004
3.0,104374207.0,Lawrence County CTC,Lawrence,6537134.75,0.0,5097451.86,5097451.86,0.7798,1245432.89,0.1905,194250.0,0.0297,,0.0
3.0,113384307.0,Lebanon County CTC,Lebanon,8669736.32,0.0,5561380.41,5561380.41,0.6415,1485818.27,0.1714,1622537.64,0.1871,,0.0
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,29547013.96,0.0,23245857.200000003,23245857.2,0.7867,5337115.01,0.1806,952801.03,0.0322,11240.72,0.0004
3.0,118408707.0,West Side CTC,Luzerne,6624799.1,0.0,5295678.600000001,5295678.6,0.7994,1125101.04,0.1698,204019.46,0.0308,,0.0
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,10360377.7,0.0,7664316.04,7664316.04,0.7398,1728787.62,0.1669,352339.0,0.034,614935.04,0.0594
3.0,117414807.0,Lycoming CTC,Lycoming,1839492.42,0.0,1337798.21,1337798.21,0.7273,411304.21,0.2236,90390.0,0.0491,,0.0
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,2038962.96,0.0,1497997.03,1497997.03,0.7347,540965.93,0.2653,,0.0,,0.0
3.0,104435107.0,Mercer County Career Center,Mercer,5441507.04,0.0,4370060.94,4370060.94,0.8031,780648.3,0.1435,290797.8,0.0534,,0.0
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,3311451.12,0.0,2548948.37,2548948.37,0.7697,602049.75,0.1818,160453.0,0.0485,,0.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,10204046.54,0.0,7826976.139999999,7826976.14,0.767,1832448.57,0.1796,544621.83,0.0534,,0.0
3.0,123460957.0,Central Montco Technical High School,Montgomery,8759929.35,0.0,7464023.699999999,7464023.7,0.8521,1004399.65,0.1147,291506.0,0.0333,,0.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,9596982.71,0.0,7155454.79,7155454.79,0.7456,1260296.62,0.1313,1143959.0,0.1192,37272.3,0.0039
3.0,123465507.0,North Montco Tech Career Center,Montgomery,12432245.7,0.0,10416545.870000001,10416545.87,0.8379,1678197.67,0.135,337502.16,0.0271,,0.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,5699080.95,0.0,4677990.72,4677990.72,0.8208,882675.23,0.1549,126915.0,0.0223,11500.0,0.002
3.0,120481107.0,Bethlehem AVTS,Northampton,11419203.47,0.0,9334098.549999999,9334098.55,0.8174,1791384.92,0.1569,293720.0,0.0257,,0.0
3.0,120483007.0,Career Institute of Technology,Northampton,8500171.03,0.0,7047604.300000001,7047604.3,0.8291,1257267.64,0.1479,238394.62,0.028,-43095.53,-0.0051
3.0,116495207.0,Northumberland County CTC,Northumberland,2133195.8,0.0,1576119.03,1576119.03,0.7389,463331.77,0.2172,93745.0,0.0439,,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,31695731.77,0.0,22698970.05,22698970.05,0.7162,8996761.72,0.2838,,0.0,,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,7644426.51,0.0,5922469.100000001,5922469.1,0.7747,1463706.99,0.1915,255868.54,0.0335,2381.88,0.0003
3.0,108567807.0,Somerset County Technology Center,Somerset,6144231.81,0.0,4011319.35,4011319.35,0.6529,1080958.51,0.1759,1036953.95,0.1688,15000.0,0.0024
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5164831.21,0.0,3821853.6400000006,3821853.64,0.74,923979.49,0.1789,418998.08,0.0811,,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,6521027.32,0.0,5416262.739999999,5416262.74,0.8306,932474.58,0.143,172290.0,0.0264,,0.0
3.0,106619107.0,Venango Technology Center,Venango,6340543.88,0.0,4987888.41,4987888.41,0.7867,1193426.47,0.1882,159229.0,0.0251,,0.0
3.0,101634207.0,Mon Valley CTC,Washington,3376618.25,0.0,2581596.59,2581596.59,0.7646,655964.66,0.1943,130857.0,0.0388,8200.0,0.0024
3.0,101638907.0,Western Area CTC,Washington,5247420.06,0.0,3480753.29,3480753.29,0.6633,885321.14,0.1687,881345.63,0.168,,0.0
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,8001183.0,0.0,6153368.0,6153368.0,0.7691,1530062.0,0.1912,317753.0,0.0397,,0.0
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,4024506.27,0.0,3179711.4699999997,3179711.47,0.7901,725589.8,0.1803,94205.0,0.0234,25000.0,0.0062
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3224152.87,0.0,2514565.58,2514565.58,0.7799,569516.29,0.1766,140071.0,0.0434,,0.0
3.0,112679107.0,York Co School of Technology,York,26872778.7,0.0,21172386.790000003,21172386.79,0.7879,4730385.32,0.176,970006.59,0.0361,,0.0
4.0,197010542.0,Gettysburg Montessori Charter School,Adams,3444942.44,0.0,2325338.0,2325338.0,0.675,13121.44,0.0038,49985.0,0.0145,1056498.0,0.3067
4.0,141019741.0,Vida Charter School,Adams,3092208.0,0.0,2966033.0,2966033.0,0.9592,37639.0,0.0122,88536.0,0.0286,,0.0
4.0,102020003.0,Academy CS,Allegheny,2974664.0,0.0,2527662.0,2527662.0,0.8497,34510.0,0.0116,412492.0,0.1387,,0.0
4.0,102020001.0,City CHS,Allegheny,10880852.0,0.0,10429117.0,10429117.0,0.9585,131061.0,0.012,320674.0,0.0295,,0.0
4.0,199025446.0,Environmental Charter School at Frick Park,Allegheny,11224299.0,0.0,10895962.0,10895962.0,0.9707,49891.0,0.0044,278446.0,0.0248,,0.0
4.0,102023217.0,Hill House Passport Academy Charter School,Allegheny,3022588.0,0.0,2911753.0,2911753.0,0.9633,,0.0,110835.0,0.0367,,0.0
4.0,102023030.0,Manchester Academic CS,Allegheny,5949096.0,0.0,5606965.0,5606965.0,0.9425,22811.0,0.0038,319320.0,0.0537,,0.0
4.0,103022481.0,Penn Hills Charter School of Entrepreneurship,Allegheny,5470784.0,0.0,5218579.0,5218579.0,0.9539,75984.0,0.0139,176221.0,0.0322,,0.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,9128280.0,0.0,8752048.0,8752048.0,0.9588,19812.0,0.0022,356420.0,0.039,,0.0
4.0,103024952.0,Propel CS - Hazelwood,Allegheny,4834971.0,0.0,4645802.0,4645802.0,0.9609,21726.0,0.0045,167443.0,0.0346,,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,14407223.0,0.0,13805274.0,13805274.0,0.9582,148564.0,0.0103,453385.0,0.0315,,0.0
4.0,103020005.0,Propel CS-East,Allegheny,5432839.0,0.0,5203474.0,5203474.0,0.9578,83700.0,0.0154,145665.0,0.0268,,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,9802698.0,0.0,9314359.0,9314359.0,0.9502,126661.0,0.0129,361678.0,0.0369,,0.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,5244283.0,0.0,4890598.0,4890598.0,0.9326,98172.0,0.0187,255513.0,0.0487,,0.0
4.0,103020004.0,Propel CS-Montour,Allegheny,6332074.0,0.0,6022427.0,6022427.0,0.9511,36085.0,0.0057,273562.0,0.0432,,0.0
4.0,103028192.0,Propel CS-Northside,Allegheny,6954373.0,0.0,6679416.0,6679416.0,0.9605,49897.0,0.0072,225060.0,0.0324,,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,5347535.0,0.0,5182815.0,5182815.0,0.9692,32166.0,0.006,132554.0,0.0248,,0.0
4.0,102027560.0,Provident CS,Allegheny,2143262.0,0.0,1923932.0,1923932.0,0.8977,,0.0,19330.0,0.009,200000.0,0.0933
4.0,103023410.0,Spectrum CS,Allegheny,1218013.0,0.0,1217237.0,1217237.0,0.9994,443.0,0.0004,333.0,0.0003,,0.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,3700002.0,0.0,3535963.0,3535963.0,0.9557,28322.0,0.0077,135717.0,0.0367,,0.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,6102984.0,0.0,5779042.0,5779042.0,0.9469,39313.0,0.0064,284287.0,0.0466,342.0,0.0001
4.0,103028246.0,Urban Pathways K-5 College Charter School,Allegheny,4880318.0,0.0,4342396.0,4342396.0,0.8898,44597.0,0.0091,493325.0,0.1011,,0.0
4.0,103020368.0,Young Scholars of McKeesport Charter School,Allegheny,2263947.0,0.0,1873634.0,1873634.0,0.8276,8291.0,0.0037,382022.0,0.1687,,0.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,4901924.0,0.0,4670205.0,4670205.0,0.9527,38050.0,0.0078,193669.0,0.0395,,0.0
4.0,127046517.0,Baden Academy CS,Beaver,7227470.6,0.0,6980008.800000001,6980008.8,0.9658,77763.68,0.0108,159852.93,0.0221,9845.19,0.0014
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,10127193.0,0.0,9769265.0,9769265.0,0.9647,244775.0,0.0242,113153.0,0.0112,,0.0
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,140388565.45,0.0,136627074.37,136627074.37,0.9732,1108167.93,0.0079,2623951.15,0.0187,29372.0,0.0002
4.0,108057079.0,HOPE for Hyndman CS,Bedford,3307921.56,0.0,2842444.78,2842444.78,0.8593,32736.27,0.0099,432740.51,0.1308,,0.0
4.0,114060392.0,I-LEAD Charter School,Berks,6280246.0,0.0,5321114.0,5321114.0,0.8473,147473.0,0.0235,811659.0,0.1292,,0.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,2644103.45,0.0,2599067.05,2599067.05,0.983,16950.0,0.0064,28086.4,0.0106,,0.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,2687757.5,0.0,2658259.29,2658259.29,0.989,3513.6,0.0013,25984.61,0.0097,,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,2760283.42,0.0,2757551.49,2757551.49,0.999,2731.93,0.001,,0.0,,0.0
4.0,122093140.0,School Lane CS,Bucks,48752772.29,0.0,17265485.569999997,17265485.57,0.3541,44327.07,0.0009,511332.15,0.0105,30931627.5,0.6345
4.0,110143060.0,Centre Learning Community CS,Centre,1958191.0,0.0,1493192.0,1493192.0,0.7625,1814.0,0.0009,22502.0,0.0115,440683.0,0.225
4.0,110143120.0,Nittany Valley CS,Centre,719111.0,0.0,697200.0,697200.0,0.9695,5814.0,0.0081,16097.0,0.0224,,0.0
4.0,110143310.0,Wonderland CS,Centre,1301779.0,0.0,1277667.0,1277667.0,0.9815,1713.0,0.0013,22399.0,0.0172,,0.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,4938645.0,0.0,4846816.0,4846816.0,0.9814,14448.0,0.0029,70013.0,0.0142,7368.0,0.0015
4.0,124150002.0,21st Century Cyber CS,Chester,12847960.52,0.0,12807718.82,12807718.82,0.9969,40241.7,0.0031,,0.0,,0.0
4.0,125230001.0,Achievement House CS,Chester,7806443.62,0.0,7240930.65,7240930.65,0.9276,65310.54,0.0084,500202.43,0.0641,,0.0
4.0,124150003.0,Avon Grove CS,Chester,22914821.0,0.0,22509800.0,22509800.0,0.9823,119867.0,0.0052,285154.0,0.0124,,0.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,1664813.58,0.0,1621299.4500000002,1621299.45,0.9739,3945.47,0.0024,39568.66,0.0238,,0.0
4.0,124153320.0,Collegium CS,Chester,42512846.0,0.0,41887332.0,41887332.0,0.9853,79763.0,0.0019,459996.0,0.0108,85755.0,0.002
4.0,124150004.0,Pennsylvania Leadership Charter School,Chester,35132035.0,0.0,34135110.0,34135110.0,0.9716,60560.0,0.0017,936365.0,0.0267,,0.0
4.0,124153350.0,Renaissance Academy CS,Chester,16453943.0,0.0,16231606.0,16231606.0,0.9865,33473.0,0.002,170364.0,0.0104,18500.0,0.0011
4.0,101833400.0,Sugar Valley Rural CS,Clinton,7951600.61,0.0,7690794.499999999,7690794.5,0.9672,56828.59,0.0071,201576.52,0.0254,2401.0,0.0003
4.0,116493130.0,Susq-Cyber CS,Columbia,1105973.0,0.0,1105973.0,1105973.0,1.0,,0.0,,0.0,,0.0
4.0,115227010.0,Capital Area School for the Arts Charter School,Dauphin,2823378.81,0.0,2782085.8000000003,2782085.8,0.9854,41293.01,0.0146,,0.0,,0.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,123230803.61,0.0,118967602.83000001,118967602.83,0.9654,465758.81,0.0038,3794241.97,0.0308,3200.0,0.0
4.0,115220001.0,Infinity CS,Dauphin,2983732.0,0.0,1750345.0,1750345.0,0.5866,12410.0,0.0042,32829.0,0.011,1188148.0,0.3982
4.0,115222343.0,Premier Arts and Science Charter School,Dauphin,3429127.0,0.0,3196976.0,3196976.0,0.9323,22858.0,0.0067,209293.0,0.061,,0.0
4.0,115227871.0,Reach Cyber CS,Dauphin,10216034.24,0.0,10000238.66,10000238.66,0.9789,,0.0,215795.58,0.0211,,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,2908974.0,0.0,2743773.0,2743773.0,0.9432,22378.0,0.0077,142823.0,0.0491,,0.0
4.0,125232950.0,Chester Community CS,Delaware,58291260.05,0.0,52662137.94,52662137.94,0.9034,796832.52,0.0137,4830942.59,0.0829,1347.0,0.0
4.0,125236827.0,Chester CS for the Arts,Delaware,8575030.29,0.0,7733220.859999999,7733220.86,0.9018,149880.71,0.0175,646849.72,0.0754,45079.0,0.0053
4.0,125233517.0,Vision Academy Charter School,Delaware,3330970.0,0.0,2899409.0,2899409.0,0.8704,30530.0,0.0092,392383.0,0.1178,8648.0,0.0026
4.0,125230002.0,Widener Partnership CS,Delaware,6438331.33,0.0,6025741.37,6025741.37,0.9359,106989.18,0.0166,305600.78,0.0475,,0.0
4.0,105257512.0,Erie Rise Leadership Academy Charter School,Erie,4810302.0,0.0,3994306.0,3994306.0,0.8304,90360.0,0.0188,725636.0,0.1509,,0.0
4.0,105250004.0,Montessori Regional CS,Erie,5307026.0,0.0,5008159.0,5008159.0,0.9437,72434.0,0.0136,226433.0,0.0427,,0.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,8033752.68,0.0,6888394.800000001,6888394.8,0.8574,295886.37,0.0368,849471.51,0.1057,,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,5066479.24,0.0,4926936.789999999,4926936.79,0.9725,86831.0,0.0171,52711.45,0.0104,,0.0
4.0,111440001.0,New Day Charter School,Huntingdon,2419136.17,0.0,2260534.09,2260534.09,0.9344,36006.16,0.0149,122595.92,0.0507,,0.0
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1003970.41,0.0,863214.9199999999,863214.92,0.8598,10979.62,0.0109,129775.87,0.1293,,0.0
4.0,119350001.0,Fell CS,Lackawanna,2061231.0,0.0,1932070.0,1932070.0,0.9373,29376.0,0.0143,99785.0,0.0484,,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,3008938.09,0.0,2820929.72,2820929.72,0.9375,20205.36,0.0067,167803.01,0.0558,,0.0
4.0,113362940.0,La Academia Partnership Charter School,Lancaster,3465469.92,0.0,2873724.19,2873724.19,0.8292,35879.25,0.0104,555866.48,0.1604,,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,4892514.71,0.0,4699554.2299999995,4699554.23,0.9606,16344.65,0.0033,176615.83,0.0361,,0.0
4.0,121399898.0,Arts Academy Elementary Charter School,Lehigh,4738930.2,0.0,4492218.0,4492218.0,0.9479,7453.2,0.0016,239259.0,0.0505,,0.0
4.0,121394017.0,Circle of Seasons Charter School,Lehigh,6964475.38,0.0,4014263.0,4014263.0,0.5764,4172.38,0.0006,46040.0,0.0066,2900000.0,0.4164
4.0,121398065.0,Executive Education Academy Charter School,Lehigh,12268190.0,0.0,11344024.0,11344024.0,0.9247,152793.0,0.0125,527556.0,0.043,243817.0,0.0199
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,2735152.4,0.0,2735152.4000000004,2735152.4,,,,,,,
4.0,175390169.0,Lincoln Leadership Academy Charter School,Lehigh,8724020.55,0.0,8004892.38,8004892.38,0.9176,138963.3,0.0159,580164.87,0.0665,,0.0
4.0,121393330.0,Roberto Clemente CS,Lehigh,4233922.0,0.0,3458031.0,3458031.0,0.8167,85459.0,0.0202,639832.0,0.1511,50600.0,0.012
4.0,121391526.0,Roberto Clemente Elementary Charter School,Lehigh,3799016.0,0.0,3046799.0,3046799.0,0.802,43557.0,0.0115,698482.0,0.1839,10178.0,0.0027
4.0,188392660.0,Seven Generations Charter School,Lehigh,4106782.0,0.0,3780235.0,3780235.0,0.9205,40261.0,0.0098,286286.0,0.0697,,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,6727993.47,0.0,6280047.91,6280047.91,0.9334,116333.93,0.0173,330806.88,0.0492,804.75,0.0001
4.0,104432830.0,Keystone Education Center CS,Mercer,3755489.44,0.0,3360002.4499999997,3360002.45,0.8947,57598.56,0.0153,337888.43,0.09,,0.0
4.0,120450003.0,Evergreen Community CS,Monroe,1517845.86,0.0,1489190.95,1489190.95,0.9811,28654.91,0.0189,,0.0,,0.0
4.0,126510020.0,Agora Cyber CS,Montgomery,102649100.0,0.0,93851918.0,93851918.0,0.9143,,0.0,2427623.0,0.0236,6369559.0,0.0621
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,30914298.76,0.0,28234506.44,28234506.44,0.9133,183199.92,0.0059,685054.4,0.0222,1811538.0,0.0586
4.0,123463370.0,Souderton CS Collaborative,Montgomery,3025620.0,0.0,2964763.0,2964763.0,0.9799,25246.0,0.0083,35611.0,0.0118,,0.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,21066034.0,0.0,20175342.0,20175342.0,0.9577,206457.0,0.0098,516291.0,0.0245,167944.0,0.008
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,8097796.15,0.0,7928969.67,7928969.67,0.9792,31083.38,0.0038,136242.1,0.0168,1501.0,0.0002
4.0,139481451.0,Lehigh Valley Dual Language Charter School,Northampton,5401846.72,0.0,5088873.23,5088873.23,0.9421,64688.33,0.012,248285.16,0.046,,0.0
