AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164",General Business Taxes 6165,"Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168"
103029553.0,West Jefferson Hills SD,Allegheny,6016634.42,,43075.37,5973559.05,,,43075.37,,,,3548902.35,,656268.29,,1452833.19,,315555.22,,0.0,,,,,,,,
103029603.0,West Mifflin Area SD,Allegheny,3823019.9299999997,,59087.17,3763932.76,,,59087.17,,,,2263137.36,,391444.04,108919.23,421316.27,,579115.86,,0.0,,,,,,,,
103029803.0,Wilkinsburg Borough SD,Allegheny,1673893.0,,16694.81,1657198.19,,,16694.81,,,,1473172.64,,184025.55,,,,,,0.0,,,,,,,,
103029902.0,Woodland Hills SD,Allegheny,6375349.32,,,6375349.32,,,,,,,5577921.77,,797427.55,,,,,,0.0,,,,,,,,
128030603.0,Apollo-Ridge SD,Armstrong,1008273.79,,23648.04,984625.75,17130.61,,6517.43,,,,886851.54,,97774.21,,,,,,0.0,,,,,,,,
128030852.0,Armstrong SD,Armstrong,4552649.0,,,4552649.0,,,,,,,4097676.0,,454973.0,,,,,,0.0,,,,,,,,
128033053.0,Freeport Area SD,Armstrong,2228874.04,,16996.69,2211877.35,,,16996.69,,,,1869752.52,,342124.83,,,,,,0.0,,,,,,,,
128034503.0,Leechburg Area SD,Armstrong,664964.88,,2362.3,662602.58,,,2362.3,,,,571040.15,,91562.43,,,,,,0.0,,,,,,,,
127040503.0,Aliquippa SD,Beaver,848719.4600000001,,10925.15,837794.31,,,10925.15,,,,675405.31,,117982.27,,,,44406.73,,0.0,,,,,,,,
127040703.0,Ambridge Area SD,Beaver,3562116.0,,38549.0,3523567.0,15169.0,,23380.0,,,,2837744.0,,441537.0,,,,244286.0,,0.0,,,,,,,,
127041203.0,Beaver Area SD,Beaver,2751132.98,,73355.25,2677777.73,38555.28,,34799.97,,,,2183324.82,,494452.91,,,,,,0.0,,,,,,,,
127041503.0,Big Beaver Falls Area SD,Beaver,1184623.3800000001,,43919.83,1140703.55,19021.9,,20071.68,,4826.25,,930337.48,,122464.57,,,,87901.5,,0.0,,,,,,,,
127041603.0,Blackhawk SD,Beaver,3031221.73,,71014.07,2960207.66,35963.35,,35050.72,,,,2414487.95,,496907.53,48812.18,,,,,0.0,,,,,,,,
127042003.0,Central Valley SD,Beaver,3290070.77,,54772.49,3235298.28,,,54772.49,,,,2403184.04,,597286.81,,,,234827.43,,0.0,,,,,,,,
127042853.0,Freedom Area SD,Beaver,1302766.63,,11159.25,1291607.38,,,11159.25,,,,1153546.48,,138060.9,,,,,,0.0,,,,,,,,
127044103.0,Hopewell Area SD,Beaver,2940712.48,,18562.9,2922149.58,,,18562.9,,,,2449849.04,,377905.32,,,,94395.22,,0.0,,,,,,,,
127045303.0,Midland Borough SD,Beaver,201329.53,,5627.03,195702.5,,,5627.03,,,,176244.4,,19458.1,,,,,,0.0,,,,,,,,
127045653.0,New Brighton Area SD,Beaver,1237609.65,,31982.91,1205626.74,20569.81,,11413.1,,,,990674.46,,125311.68,,89640.6,,,,0.0,,,,,,,,
127045853.0,Riverside Beaver County SD,Beaver,1445941.1300000001,,32995.08,1412946.05,32995.08,,,,,,1214952.31,,197993.74,,,,,,0.0,,,,,,,,
127046903.0,Rochester Area SD,Beaver,887485.64,,41792.55,845693.09,20501.53,9306.95,11984.07,,,,615249.44,,119895.28,,2799.58,,107748.79,,0.0,,,,,,,,
127047404.0,South Side Area SD,Beaver,1033594.34,,12362.48,1021231.86,,,12362.48,,,,905206.46,,101169.88,,14855.52,,,,0.0,,,,,,,,
127049303.0,Western Beaver County SD,Beaver,735293.89,,,735293.89,,,,,,,634353.96,,100939.93,,,,,,0.0,,,,,,,,
108051003.0,Bedford Area SD,Bedford,3703782.37,1582038.0,135116.55,1986627.82,41727.2,,93389.35,,,,1674625.4,,312002.42,,,,,,0.0,,,,,,,,
108051503.0,Chestnut Ridge SD,Bedford,1151230.86,,30226.55,1121004.31,30226.55,,,,,,964788.05,,156216.26,,,,,,0.0,,,,,,,,
108053003.0,Everett Area SD,Bedford,2034114.16,996499.24,51746.83,985868.09,24177.5,,27569.33,,,,830407.86,,155460.23,,,,,,0.0,,,,,,,,
108056004.0,Northern Bedford County SD,Bedford,811175.7,,58154.33,753021.37,15524.21,26610.0,16020.12,,,,653772.08,,92896.8,6352.49,,,,,0.0,,,,,,,,
108058003.0,Tussey Mountain SD,Bedford,648490.41,,27031.49,621458.92,16304.75,,10726.74,,,,501688.37,,119770.55,,,,,,0.0,,,,,,,,
114060503.0,Antietam SD,Berks,1078540.01,,,1078540.01,,,,,,,904210.48,,174329.53,,,,,,0.0,,,,,,,,
114060753.0,Boyertown Area SD,Berks,9498289.81,,61587.58,9436702.23,1845.84,,59741.74,,,,,7417837.39,,2018864.84,,,,,,,,,,,,,
114060853.0,Brandywine Heights Area SD,Berks,1973375.63,,50784.2,1922591.43,33276.4,,17507.8,,,,1682734.23,,239857.2,,,,,,0.0,,,,,,,,
114061103.0,Conrad Weiser Area SD,Berks,3100881.14,,58753.0,3042128.14,58753.0,,,,,,2488560.54,,553567.6,,,,,,0.0,,,,,,,,
114061503.0,Daniel Boone Area SD,Berks,4005334.75,,61165.3,3944169.45,61165.3,,,,,,3347472.86,,596696.59,,,,,,0.0,,,,,,,,
114062003.0,Exeter Township SD,Berks,5730908.64,,142316.37,5588592.27,65279.0,,77037.37,,,,4211043.74,,737814.77,,,,639733.76,,0.0,,,,,,,,
114062503.0,Fleetwood Area SD,Berks,2852693.1100000003,,55796.91,2796896.2,,,55796.91,,,,2291084.72,,472057.3,33754.18,,,,,0.0,,,,,,,,
114063003.0,Governor Mifflin SD,Berks,5602310.33,,198819.93,5403490.4,89127.51,67133.15,42559.27,,,,4568061.29,,835429.11,,,,,,0.0,,,,,,,,
114063503.0,Hamburg Area SD,Berks,4187849.08,,,4187849.08,,,,,,,2194736.56,,1993112.52,,,,,,0.0,,,,,,,,
114064003.0,Kutztown Area SD,Berks,2156474.94,,64930.35,2091544.59,32649.3,,32281.05,,,,1670766.5,,419822.56,955.53,,,,,0.0,,,,,,,,
114065503.0,Muhlenberg SD,Berks,4917430.47,,69826.71,4847603.76,,,69826.71,,,,3073064.09,,701728.21,,,,1072811.46,,0.0,,,,,,,,
114066503.0,Oley Valley SD,Berks,2362540.04,,42106.4,2320433.64,42106.4,,,,,,1962231.3,,358202.34,,,,,,0.0,,,,,,,,
114067002.0,Reading SD,Berks,17474118.97,10214588.16,1194490.0,6065040.81,,,111448.31,1083041.69,,,5107794.1,,957246.71,,,,,,0.0,,,,,,,,
114067503.0,Schuylkill Valley SD,Berks,2565518.24,,,2565518.24,,,,,,,2126651.41,,438866.83,,,,,,0.0,,,,,,,,
114068003.0,Tulpehocken Area SD,Berks,2760312.5500000003,,35807.2,2724505.35,35807.2,,,,,,1540515.73,,1183989.62,,,,,,0.0,,,,,,,,
114068103.0,Twin Valley SD,Berks,4710239.29,,,4710239.29,,,,,,,3808560.36,,901678.93,,,,,,0.0,,,,,,,,
114069103.0,Wilson SD,Berks,10425735.88,,229841.75,10195894.13,121605.47,,108236.28,,,,6347706.02,,1292292.92,,2555895.19,,,,0.0,,,,,,,,
114069353.0,Wyomissing Area SD,Berks,3974383.56,,88338.14,3886045.42,29153.5,,59184.64,,,,2614027.39,,701640.1,,570377.93,,,,0.0,,,,,,,,
108070502.0,Altoona Area SD,Blair,9457323.9,,329485.9,9127838.0,112174.64,85913.81,131397.45,,,,5137154.54,,618504.86,23794.15,2173153.54,,1175230.91,,0.0,,,,,,,,
108071003.0,Bellwood-Antis SD,Blair,1057304.0,,45356.98,1011947.02,12830.2,16855.5,15028.28,,643.0,,917302.37,,94644.65,,,,,,0.0,,,,,,,,
108071504.0,Claysburg-Kimmel SD,Blair,583128.73,,33959.66,549169.07,16674.4,,17285.26,,,,496345.48,,52823.59,,,,,,0.0,,,,,,,,
108073503.0,Hollidaysburg Area SD,Blair,4349128.57,,200634.98,4148493.59,91087.7,109547.28,,,,,3574859.52,,573634.07,,,,,,0.0,,,,,,,,
108077503.0,Spring Cove SD,Blair,1368088.48,,110414.48,1257674.0,25325.0,44446.98,40642.5,,,,1257674.0,,,,,,,,0.0,,,,,,,,
108078003.0,Tyrone Area SD,Blair,1626984.56,,,1626984.56,,,,,,,1626984.56,,,,,,,,0.0,,,,,,,,
108079004.0,Williamsburg Community SD,Blair,440021.33999999997,,13235.61,426785.73,7598.5,,5637.11,,,,380617.89,,46167.84,,,,,,0.0,,,,,,,,
117080503.0,Athens Area SD,Bradford,3126099.0,,,3126099.0,,,,,,,2876136.0,,249963.0,,,,,,0.0,,,,,,,,
117081003.0,Canton Area SD,Bradford,641430.2899999999,,10962.7,630467.59,10962.7,,,,,,504486.17,22997.8,102983.62,,,,,,0.0,,,,,,,,
117083004.0,Northeast Bradford SD,Bradford,723408.1,,11128.69,712279.41,11128.69,,,,,,430900.86,200417.64,80960.91,,,,,,0.0,,,,,,,,
117086003.0,Sayre Area SD,Bradford,1597822.55,,,1597822.55,,,,,,,1481297.11,,116525.44,,,,,,0.0,,,,,,,,
117086503.0,Towanda Area SD,Bradford,1522158.82,,,1522158.82,,,,,,,1371617.78,,150541.04,,,,,,0.0,,,,,,,,
117086653.0,Troy Area SD,Bradford,1348555.23,,25853.55,1322701.68,25853.55,,,,,,795347.92,376189.0,151164.76,,,,,,0.0,,,,,,,,
117089003.0,Wyalusing Area SD,Bradford,1708027.0799999998,,19020.66,1689006.42,19020.66,,,,,,1581839.57,,107166.85,,,,,,0.0,,,,,,,,
122091002.0,Bensalem Township SD,Bucks,7668891.24,,174592.86,7494298.38,,,164522.86,,10070.0,,,,2431761.73,,5062536.65,,,,0.0,,,,,,,,
122091303.0,Bristol Borough SD,Bucks,279862.0,,13035.0,266827.0,,,13035.0,,,,,,266827.0,,,,,,0.0,,,,,,,,
122091352.0,Bristol Township SD,Bucks,2591117.43,,181583.66,2409533.77,95895.89,,85687.77,,,,,,1966034.19,,,,443499.58,,0.0,,,,,,,,
122092002.0,Centennial SD,Bucks,9969535.43,,111285.64,9858249.79,,,111285.64,,,,6270309.19,,1747474.86,,814317.07,,1026148.67,,0.0,,,,,,,,
122092102.0,Central Bucks SD,Bucks,34014966.22,,,34014966.22,,,,,,,27901250.13,,6113716.09,,,,,,0.0,,,,,,,,
122092353.0,Council Rock SD,Bucks,30096341.36,,129562.86,29966778.5,,,129562.86,,,,21426859.0,4298412.83,4241506.67,,,,,,0.0,,,,,,,,
122097203.0,Morrisville Borough SD,Bucks,279213.0,,,279213.0,,,,,,,,,279213.0,,,,,,0.0,,,,,,,,
122097502.0,Neshaminy SD,Bucks,5916326.890000001,,351327.86,5564999.03,192353.09,,158974.77,,,,,,2782049.74,265819.4,1370534.75,,1146595.14,,0.0,,,,,,,,
122097604.0,New Hope-Solebury SD,Bucks,6904673.41,,,6904673.41,,,,,,,5330860.85,,1573812.56,,,,,,0.0,,,,,,,,
122098003.0,Palisades SD,Bucks,3697717.44,,,3697717.44,,,,,,,2782519.8,,915197.64,,,,,,0.0,,,,,,,,
122098103.0,Pennridge SD,Bucks,20740810.299999997,,86718.56,20654091.74,,,86718.56,,,,18754025.77,,1900065.97,,,,,,0.0,,,,,,,,
122098202.0,Pennsbury SD,Bucks,3945996.66,,,3945996.66,,,,,,,,,3945996.66,,,,,,0.0,,,,,,,,
122098403.0,Quakertown Community SD,Bucks,12332960.22,,,12332960.22,,,,,,,11095630.89,,1237329.33,,,,,,0.0,,,,,,,,
104101252.0,Butler Area SD,Butler,7384676.149999999,,257306.6,7127369.55,141652.0,,115654.6,,,,5905123.74,,1222245.81,,,,,,0.0,,,,,,,,
104103603.0,Karns City Area SD,Butler,1181514.5,,33109.68,1148404.82,22661.2,,10448.48,,,,981709.59,,166695.23,,,,,,0.0,,,,,,,,
104105003.0,Mars Area SD,Butler,7820325.0,,67014.0,7753311.0,,,67014.0,,,,5908836.0,,1844475.0,,,,,,0.0,,,,,,,,
104105353.0,Moniteau SD,Butler,1085714.92,,40845.64,1044869.28,20347.0,,20498.64,,,,932868.1,,112001.18,,,,,,0.0,,,,,,,,
104107903.0,Seneca Valley SD,Butler,15704179.61,,198609.94,15505569.67,,,,,,198609.94,11793673.75,,3711895.92,,,,,,0.0,,,,,,,,
104107503.0,Slippery Rock Area SD,Butler,2321351.0,,43087.0,2278264.0,43087.0,,,,,,1909722.0,,368542.0,,,,,,0.0,,,,,,,,
104107803.0,South Butler County SD,Butler,2930770.8899999997,,89714.84,2841056.05,54250.9,,35463.94,,,,2488584.99,,352471.06,,,,,,0.0,,,,,,,,
108110603.0,Blacklick Valley SD,Cambria,463002.01999999996,,21156.8,441845.22,9657.9,,11498.9,,,,413915.16,,27930.06,,,,,,0.0,,,,,,,,
108111203.0,Cambria Heights SD,Cambria,1094596.21,,25279.8,1069316.41,25279.8,,,,,,991251.78,,78064.63,,,,,,0.0,,,,,,,,
108111303.0,Central Cambria SD,Cambria,1650990.0999999999,,64576.68,1586413.42,30527.3,,34049.38,,,,,1454766.01,,131647.41,,,,,,,,,,,,,
108111403.0,Conemaugh Valley SD,Cambria,641449.72,,4429.19,637020.53,,,4429.19,,,,593132.46,,43888.07,,,,,,0.0,,,,,,,,
108112003.0,Ferndale Area SD,Cambria,407233.51999999996,,10306.8,396926.72,10306.8,,,,,,379723.02,,17203.7,,,,,,0.0,,,,,,,,
108112203.0,Forest Hills SD,Cambria,1505839.09,,37835.8,1468003.29,19307.9,18527.9,,,,,1359850.3,,108152.99,,,,,,0.0,,,,,,,,
108112502.0,Greater Johnstown SD,Cambria,2951132.63,,758186.47,2192946.16,34876.51,31456.38,45441.89,646411.69,,,1370577.14,,175957.42,,,,646411.6,,0.0,,,,,,,,
108114503.0,Northern Cambria SD,Cambria,778319.9500000001,,29528.56,748791.39,18063.5,,11465.06,,,,708728.89,,40062.5,,,,,,0.0,,,,,,,,
108116003.0,Penn Cambria SD,Cambria,1537656.76,,76515.02,1461141.74,32648.5,20415.75,23450.77,,,,1350987.59,,110154.15,,,,,,0.0,,,,,,,,
108116303.0,Portage Area SD,Cambria,632991.3999999999,,24040.33,608951.07,9164.34,9090.0,5785.99,,,,555262.63,,53688.44,,,,,,0.0,,,,,,,,
108116503.0,Richland SD,Cambria,2517387.79,,82301.58,2435086.21,21928.5,,60373.08,,,,1615059.85,,183986.39,,,,636039.97,,0.0,,,,,,,,
108118503.0,Westmont Hilltop SD,Cambria,1745829.09,,28531.73,1717297.36,28531.73,,,,,,1502415.58,,214881.78,,,,,,0.0,,,,,,,,
109122703.0,Cameron County SD,Cameron,538261.0,,10830.0,527431.0,10830.0,,,,,,326720.0,,200711.0,,,,,,0.0,,,,,,,,
121135003.0,Jim Thorpe Area SD,Carbon,2837048.3,,57069.01,2779979.29,27381.6,,29255.41,,432.0,,1633533.31,,1108129.48,38316.5,,,,,0.0,,,,,,,,
121135503.0,Lehighton Area SD,Carbon,3010067.0,,45814.0,2964253.0,45814.0,,,,,,1875484.0,768960.0,319809.0,,,,,,0.0,,,,,,,,
121136503.0,Palmerton Area SD,Carbon,2084674.99,0.0,52898.93,2031776.06,35613.7,,17285.23,,,,1720908.6,,310867.46,,,,,,0.0,,,,,,,,
121136603.0,Panther Valley SD,Carbon,1508645.24,,21085.55,1487559.69,10288.4,,10797.15,,,,1005543.13,350457.5,131559.06,,,,,,0.0,,,,,,,,
121139004.0,Weatherly Area SD,Carbon,706218.02,,12004.8,694213.22,12004.8,,,,,,484375.32,,196904.91,12932.99,,,,,0.0,,,,,,,,
110141003.0,Bald Eagle Area SD,Centre,5662751.37,2617947.74,59832.53,2984971.1,36729.7,,23102.83,,,,2748898.76,,236072.34,,,,,,0.0,,,,,,,,
110141103.0,Bellefonte Area SD,Centre,7257154.75,,63294.41,7193860.34,,,63294.41,,,,6472236.9,,721623.44,,,,,,0.0,,,,,,,,
110147003.0,Penns Valley Area SD,Centre,3803917.48,,,3803917.48,,,,,,,3556780.1,,247137.38,,,,,,0.0,,,,,,,,
110148002.0,State College Area SD,Centre,22520692.32,,315548.5,22205143.82,,,315548.5,,,,18662696.22,,3542447.6,,,,,,0.0,,,,,,,,
124150503.0,Avon Grove SD,Chester,1179287.14,,,1179287.14,,,,,,,,,1179287.14,,,,,,0.0,,,,,,,,
124151902.0,Coatesville Area SD,Chester,11479925.01,,77913.39,11402011.62,,,77913.39,,,,9149615.89,,2252395.73,,,,,,0.0,,,,,,,,
124152003.0,Downingtown Area SD,Chester,24594563.13,,206962.05,24387601.08,,,206962.05,,,,19519517.29,,4868083.79,,,,,,0.0,,,,,,,,
124153503.0,Great Valley SD,Chester,2804439.43,,,2804439.43,,,,,,,,,2804439.43,,,,,,0.0,,,,,,,,
124154003.0,Kennett Consolidated SD,Chester,7112125.28,,,7112125.28,,,,,,,5533173.96,,1578951.32,,,,,,0.0,,,,,,,,
124156503.0,Octorara Area SD,Chester,2962985.19,,,2962985.19,,,,,,,2427155.99,,535829.2,,,,,,0.0,,,,,,,,
124156603.0,Owen J Roberts SD,Chester,9755342.61,,,9755342.61,,,,,,,8016988.77,,1537626.63,,,,200727.21,,0.0,,,,,,,,
124156703.0,Oxford Area SD,Chester,3724525.08,,,3724525.08,,,,,,,3107091.45,,617433.63,,,,,,0.0,,,,,,,,
124157203.0,Phoenixville Area SD,Chester,10996996.72,,109501.41,10887495.31,109501.41,,,,,,7800044.93,1578179.19,1509271.19,,,,,,0.0,,,,,,,,
124157802.0,Tredyffrin-Easttown SD,Chester,3896907.65,,,3896907.65,,,,,,,,,3895761.83,1145.82,,,,,0.0,,,,,,,,
124158503.0,Unionville-Chadds Ford SD,Chester,1493978.5,,,1493978.5,,,,,,,,,1493978.5,,,,,,0.0,,,,,,,,
124159002.0,West Chester Area SD,Chester,30440985.55,,,30440985.55,,,,,,,24213410.52,,6227575.03,,,,,,0.0,,,,,,,,
106160303.0,Allegheny-Clarion Valley SD,Clarion,607904.97,,14070.5,593834.47,14070.5,,,,,,494867.54,,98966.93,,,,,,0.0,,,,,,,,
106161203.0,Clarion Area SD,Clarion,1020352.3200000001,,45946.8,974405.52,12602.8,,33344.0,,,,700232.4,114897.75,159275.37,,,,,,0.0,,,,,,,,
106161703.0,Clarion-Limestone Area SD,Clarion,846809.66,,36786.17,810023.49,15865.05,,20921.12,,,,660857.73,,149165.76,,,,,,0.0,,,,,,,,
106166503.0,Keystone SD,Clarion,1007908.0399999999,,17608.35,990299.69,17608.35,,,,,,726384.2,170418.05,93497.44,,,,,,0.0,,,,,,,,
106167504.0,North Clarion County SD,Clarion,588995.03,,11440.3,577554.73,11440.3,,,,,,454623.3,65787.8,57143.63,,,,,,0.0,,,,,,,,
106168003.0,Redbank Valley SD,Clarion,854247.98,,56993.6,797254.38,34815.5,22178.1,,,,,728738.35,,68516.03,,,,,,0.0,,,,,,,,
106169003.0,Union SD,Clarion,479476.8,,14530.43,464946.37,9246.7,,5283.73,,,,336486.97,87150.7,41308.7,,,,,,0.0,,,,,,,,
110171003.0,Clearfield Area SD,Clearfield,1958757.45,,41283.2,1917474.25,,,41283.2,,,,1706527.19,,210947.06,,,,,,0.0,,,,,,,,
110171803.0,Curwensville Area SD,Clearfield,748183.44,,,748183.44,,,,,,,683276.57,,64906.87,,,,,,0.0,,,,,,,,
106172003.0,DuBois Area SD,Clearfield,3862750.42,63043.9,72293.22,3727413.3,,,72293.22,,,,3206425.39,,520987.91,,,,,,0.0,,,,,,,,
110173003.0,Glendale SD,Clearfield,528358.62,,13003.44,515355.18,8839.6,4163.84,,,,,451751.96,,63603.22,,,,,,0.0,,,,,,,,
110173504.0,Harmony Area SD,Clearfield,207813.1,,8391.31,199421.79,4588.2,,3803.11,,,,179835.98,,19585.81,,,,,,0.0,,,,,,,,
110175003.0,Moshannon Valley SD,Clearfield,703234.02,,14030.8,689203.22,14030.8,,,,,,615667.53,,73535.69,,,,,,0.0,,,,,,,,
110177003.0,Philipsburg-Osceola Area SD,Clearfield,1745615.8399999999,,21780.7,1723835.14,21780.7,,,,,,1527237.25,,196597.89,,,,,,0.0,,,,,,,,
110179003.0,West Branch Area SD,Clearfield,825329.82,,36458.98,788870.84,16687.8,14728.2,5042.98,,,,710359.63,,78511.21,,,,,,0.0,,,,,,,,
110183602.0,Keystone Central SD,Clinton,8375793.84,,63479.85,8312313.99,,,63479.85,,,,6711258.74,,652203.31,,,,948851.94,,0.0,,,,,,,,
116191004.0,Benton Area SD,Columbia,1327378.79,,,1327378.79,,,,,,,1201924.49,,125454.3,,,,,,0.0,,,,,,,,
116191103.0,Berwick Area SD,Columbia,2675053.64,,40789.67,2634263.97,,,40789.67,,,,2220452.39,,413811.58,,,,,,0.0,,,,,,,,
116191203.0,Bloomsburg Area SD,Columbia,3886556.48,,46012.45,3840544.03,,,46012.45,,,,3522168.09,,318375.94,,,,,,0.0,,,,,,,,
116191503.0,Central Columbia SD,Columbia,4572432.84,,41583.39,4530849.45,41583.39,,,,,,4179351.43,,351498.02,,,,,,0.0,,,,,,,,
116195004.0,Millville Area SD,Columbia,1493338.89,,,1493338.89,,,,,,,1391478.69,,101860.2,,,,,,0.0,,,,,,,,
116197503.0,Southern Columbia Area SD,Columbia,4211872.86,,,4211872.86,,,,,,,4043110.55,,168762.31,,,,,,0.0,,,,,,,,
105201033.0,Conneaut SD,Crawford,1925145.0,,40021.0,1885124.0,40021.0,,,,,,1478930.0,,406194.0,,,,,,0.0,,,,,,,,
105201352.0,Crawford Central SD,Crawford,2897898.0,,,2897898.0,,,,,,,2691788.12,,206109.88,,,,,,0.0,,,,,,,,
105204703.0,Penncrest SD,Crawford,2543120.89,,72356.14,2470764.75,72356.14,,,,,,2216283.7,,254481.05,,,,,,0.0,,,,,,,,
115210503.0,Big Spring SD,Cumberland,6528851.51,,50004.51,6478847.0,,,50004.51,,,,5564991.3,,913855.7,,,,,,0.0,,,,,,,,
115211003.0,Camp Hill SD,Cumberland,5376722.2700000005,,80561.32,5296160.95,36623.7,,43937.62,,,,4591677.09,,704483.86,,,,,,0.0,,,,,,,,
115211103.0,Carlisle Area SD,Cumberland,11259587.25,,,11259587.25,,,,,,,9665759.8,,1593827.45,,,,,,0.0,,,,,,,,
115211603.0,Cumberland Valley SD,Cumberland,31105961.0,,205017.0,30900944.0,,,205017.0,,,,27491933.0,,3409011.0,,,,,,0.0,,,,,,,,
115212503.0,East Pennsboro Area SD,Cumberland,7175896.41,,61409.51,7114486.9,,,61409.51,,,,6535863.37,,578623.53,,,,,,0.0,,,,,,,,
115216503.0,Mechanicsburg Area SD,Cumberland,13164328.969999999,,62444.03,13101884.94,,,62444.03,,,,11699266.47,,1402618.47,,,,,,0.0,,,,,,,,
115218003.0,Shippensburg Area SD,Cumberland,6337421.050000001,,128813.19,6208607.86,49336.3,,79476.89,,,,5408344.9,,800262.96,,,,,,0.0,,,,,,,,
115218303.0,South Middleton SD,Cumberland,5589735.99,,41935.34,5547800.65,,,41935.34,,,,4928106.16,,619694.49,,,,,,0.0,,,,,,,,
115221402.0,Central Dauphin SD,Dauphin,47191238.07,43918243.65,,3272994.42,,,,,,,,,3272994.42,,,,,,0.0,,,,,,,,
115221753.0,Derry Township SD,Dauphin,8858874.450000001,,1944593.01,6914281.44,,1807272.5,137320.51,,,,5201352.73,,1210403.38,502525.33,,,,,0.0,,,,,,,,
115222504.0,Halifax Area SD,Dauphin,1814840.33,,774416.5,1040423.83,23666.3,750750.2,,,,,932574.77,,107849.06,,,,,,0.0,,,,,,,,
115222752.0,Harrisburg City SD,Dauphin,8417417.0,,885374.0,7532043.0,,670519.0,214855.0,,,,4124349.0,,863156.0,22804.0,,,2521734.0,,0.0,,,,,,,,
115224003.0,Lower Dauphin SD,Dauphin,7830792.22,,119036.79,7711755.43,77065.4,,41971.39,,,,4458579.96,2428195.0,824980.47,,,,,,0.0,,,,,,,,
115226003.0,Middletown Area SD,Dauphin,6158631.02,,67298.06,6091332.96,,,67298.06,,,,5410070.93,,449139.22,,,,,232122.81,0.0,,,,,,,,
115226103.0,Millersburg Area SD,Dauphin,1380342.09,,16915.8,1363426.29,16915.8,,,,,,731223.92,532265.0,99937.37,,,,,,0.0,,,,,,,,
115228003.0,Steelton-Highspire SD,Dauphin,1006467.0,,1928.0,1004539.0,613.0,1315.0,,,,,862915.0,54760.0,86864.0,,,,,,0.0,,,,,,,,
115228303.0,Susquehanna Township SD,Dauphin,7247569.819999999,,153352.76,7094217.06,60128.05,,93224.71,,,,4018074.71,2066938.0,1009204.35,,,,,,0.0,,,,,,,,
115229003.0,Upper Dauphin Area SD,Dauphin,1964239.52,,24956.6,1939282.92,24956.6,,,,,,1040254.79,761252.0,137776.13,,,,,,0.0,,,,,,,,
125231232.0,Chester-Upland SD,Delaware,218650.25,,,218650.25,,,,,,,,,218650.25,,,,,,0.0,,,,,,,,
125231303.0,Chichester SD,Delaware,699710.04,,,699710.04,,,,,,,,,699710.04,,,,,,0.0,,,,,,,,
125234103.0,Garnet Valley SD,Delaware,1352288.0,,,1352288.0,,,,,,,,,1352288.0,,,,,,0.0,,,,,,,,
125234502.0,Haverford Township SD,Delaware,1842261.41,,,1842261.41,,,,,,,,,1842261.41,,,,,,0.0,,,,,,,,
125235103.0,Interboro SD,Delaware,989294.3,,,989294.3,,,,,,,,,680039.52,,,,,309254.78,0.0,,,,,,,,
125235502.0,Marple Newtown SD,Delaware,2423837.34,,,2423837.34,,,,,,,,,2423837.34,,,,,,0.0,,,,,,,,
125236903.0,Penn-Delco SD,Delaware,4280096.0,,,4280096.0,,,,,,,3509515.0,,770581.0,,,,,,0.0,,,,,,,,
125237603.0,Radnor Township SD,Delaware,2862348.71,,122395.08,2739953.63,,,122395.08,,,,,,2739953.63,,,,,,0.0,,,,,,,,
125237702.0,Ridley SD,Delaware,954614.01,,,954614.01,,,,,,,,,954614.01,,,,,,0.0,,,,,,,,
125237903.0,Rose Tree Media SD,Delaware,1895302.03,,161440.85,1733861.18,,,161440.85,,,,,,1733861.18,,,,,,0.0,,,,,,,,
125238402.0,Southeast Delco SD,Delaware,843657.0,,,843657.0,,,,,,,,,843657.0,,,,,,0.0,,,,,,,,
125238502.0,Springfield SD,Delaware,1695545.33,,,1695545.33,,,,,,,,,905298.62,,,,790246.71,,0.0,,,,,,,,
125239452.0,Upper Darby SD,Delaware,3480411.1,,,3480411.1,,,,,,,,,3480411.1,,,,,,0.0,,,,,,,,
125239603.0,Wallingford-Swarthmore SD,Delaware,830178.05,,60631.29,769546.76,60631.29,,,,,,,,769546.76,,,,,,0.0,,,,,,,,
125239652.0,William Penn SD,Delaware,723154.0,,,723154.0,,,,,,,,,723154.0,,,,,,0.0,,,,,,,,
109243503.0,Johnsonburg Area SD,Elk,636029.4,,11987.1,624042.3,11987.1,,,,,,406835.83,155794.0,61412.47,,,,,,0.0,,,,,,,,
109246003.0,Ridgway Area SD,Elk,930877.84,,26429.13,904448.71,12677.98,,13751.15,,,,639478.48,205487.46,59482.77,,,,,,0.0,,,,,,,,
