AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164",General Business Taxes 6165,"Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168"
110171003.0,Clearfield Area SD,Clearfield,1898673.66,,48874.67,1849798.99,,,48874.67,,,,1652106.17,,197692.82,,,,,,0.0,,,,,,,,
110171803.0,Curwensville Area SD,Clearfield,699310.8,,,699310.8,,,,,,,652407.32,,46903.48,,,,,,0.0,,,,,,,,
106172003.0,Dubois Area SD,Clearfield,3649889.83,,140357.69,3509532.14,64911.71,,75445.98,,,,3122078.52,,387453.62,,,,,,0.0,,,,,,,,
110173003.0,Glendale SD,Clearfield,491888.79000000004,,12989.58,478899.21,9072.1,3917.48,,,,,446515.48,,32383.73,,,,,,0.0,,,,,,,,
110173504.0,Harmony Area SD,Clearfield,208595.69999999998,,9291.9,199303.8,4471.3,,4820.6,,,,185990.81,,13312.99,,,,,,0.0,,,,,,,,
110175003.0,Moshannon Valley SD,Clearfield,669748.7899999999,,14452.7,655296.09,14452.7,,,,,,606847.29,,48448.8,,,,,,0.0,,,,,,,,
110177003.0,Philipsburg-Osceola Area SD,Clearfield,1530402.23,,21745.9,1508656.33,21745.9,,,,,,1283603.73,,225052.6,,,,,,0.0,,,,,,,,
110179003.0,West Branch Area SD,Clearfield,763200.84,,35987.99,727212.85,16252.1,14111.7,5624.19,,,,681469.55,,45743.3,,,,,,0.0,,,,,,,,
110183602.0,Keystone Central SD,Clinton,7625390.99,,61640.71,7563750.28,,,61640.71,,,,6505217.1,,433470.27,,,,625062.91,,0.0,,,,,,,,
116191004.0,Benton Area SD,Columbia,1237507.12,,,1237507.12,,,,,,,1162928.41,,74578.71,,,,,,0.0,,,,,,,,
116191103.0,Berwick Area SD,Columbia,2463343.89,,44876.45,2418467.44,,,44876.45,,,,2213162.43,,205305.01,,,,,,0.0,,,,,,,,
116191203.0,Bloomsburg Area SD,Columbia,3662898.11,,52214.33,3610683.78,,,52214.33,,,,3225836.84,,384846.94,,,,,,0.0,,,,,,,,
116191503.0,Central Columbia SD,Columbia,4274430.390000001,,46241.61,4228188.78,46241.61,,,,,,3994744.11,,233444.67,,,,,,0.0,,,,,,,,
116195004.0,Millville Area SD,Columbia,1411232.0,,,1411232.0,,,,,,,1348420.0,,62812.0,,,,,,0.0,,,,,,,,
116197503.0,Southern Columbia Area SD,Columbia,3889651.47,,,3889651.47,,,,,,,3772137.47,,117514.0,,,,,,0.0,,,,,,,,
105201033.0,Conneaut SD,Crawford,1713091.48,,41786.2,1671305.28,41786.2,,,,,,1489389.56,,181915.72,,,,,,0.0,,,,,,,,
105201352.0,Crawford Central SD,Crawford,3112257.54,,,3112257.54,,,,,,,2784028.51,,328229.03,,,,,,0.0,,,,,,,,
105204703.0,Penncrest SD,Crawford,2431025.96,,71035.69,2359990.27,71035.69,,,,,,2167275.27,,192715.0,,,,,,0.0,,,,,,,,
115210503.0,Big Spring SD,Cumberland,6190567.56,,56877.14,6133690.42,,,56877.14,,,,5599526.62,,534163.8,,,,,,0.0,,,,,,,,
115211003.0,Camp Hill SD,Cumberland,4605789.64,,88275.92,4517513.72,36912.8,,51363.12,,,,4291639.78,,225873.94,,,,,,0.0,,,,,,,,
115211103.0,Carlisle Area SD,Cumberland,10345591.59,,,10345591.59,,,,,,,9614640.57,,730951.02,,,,,,0.0,,,,,,,,
115211603.0,Cumberland Valley SD,Cumberland,27492434.0,,217546.0,27274888.0,,,217546.0,,,,24314988.0,,2959900.0,,,,,,0.0,,,,,,,,
115212503.0,East Pennsboro Area SD,Cumberland,7067094.26,,64212.24,7002882.02,,,64212.24,,,,6381003.95,,621878.07,,,,,,0.0,,,,,,,,
115216503.0,Mechanicsburg Area SD,Cumberland,12636198.440000001,,64664.47,12571533.97,,,64664.47,,,,11612097.97,,959436.0,,,,,,0.0,,,,,,,,
115218003.0,Shippensburg Area SD,Cumberland,5704046.84,,134223.03,5569823.81,50569.25,,83653.78,,,,5091581.72,,478242.09,,,,,,0.0,,,,,,,,
115218303.0,South Middleton SD,Cumberland,5312605.71,,49359.1,5263246.61,,,49359.1,,,,4869254.09,,393992.52,,,,,,0.0,,,,,,,,
115221402.0,Central Dauphin SD,Dauphin,44164858.97,41529885.23,,2634973.74,,,,,,,,,2634973.74,,,,,,0.0,,,,,,,,
115221753.0,Derry Township SD,Dauphin,9154921.17,,1925172.86,7229748.31,,1790871.14,134301.72,,,,4916699.13,,905222.2,1407826.98,,,,,0.0,,,,,,,,
115222504.0,Halifax Area SD,Dauphin,1762260.22,,761133.78,1001126.44,23437.1,737696.68,,,,,908617.34,,92509.1,,,,,,0.0,,,,,,,,
115222752.0,Harrisburg City SD,Dauphin,7866022.65,,823303.15,7042719.5,,594323.53,228979.62,,,,3946529.25,,696961.6,313066.49,,,2086162.16,,0.0,,,,,,,,
115224003.0,Lower Dauphin SD,Dauphin,7363560.58,,124641.44,7238919.14,75318.2,,49323.24,,,,4252785.18,2369940.0,616193.96,,,,,,0.0,,,,,,,,
115226003.0,Middletown Area SD,Dauphin,7129401.58,,79191.44,7050210.14,,,79191.44,,,,5352769.61,,1050049.34,,,,,647391.19,0.0,,,,,,,,
115226103.0,Millersburg Area SD,Dauphin,1348334.77,,16810.6,1331524.17,16810.6,,,,,,728103.64,521525.0,81895.53,,,,,,0.0,,,,,,,,
115228003.0,Steelton-Highspire SD,Dauphin,943111.0,,201345.0,741766.0,14335.0,187010.0,,,,,608320.0,,133446.0,,,,,,0.0,,,,,,,,
115228303.0,Susquehanna Township SD,Dauphin,6993555.38,,173143.11,6820412.27,57354.25,,115788.86,,,,3838826.45,1934914.68,1046671.14,,,,,,0.0,,,,,,,,
115229003.0,Upper Dauphin Area SD,Dauphin,1790525.49,,25327.0,1765198.49,25327.0,,,,,,906790.02,769644.25,88764.22,,,,,,0.0,,,,,,,,
125231232.0,Chester-Upland SD,Delaware,2636216.28,,,2636216.28,,,,,,,,,2636216.28,,,,,,0.0,,,,,,,,
125231303.0,Chichester SD,Delaware,465577.58,,,465577.58,,,,,,,,,465577.58,,,,,,0.0,,,,,,,,
125234103.0,Garnet Valley SD,Delaware,1949889.0,,,1949889.0,,,,,,,,,1949889.0,,,,,,0.0,,,,,,,,
125234502.0,Haverford Township SD,Delaware,1646075.6,,,1646075.6,,,,,,,,,1646075.6,,,,,,0.0,,,,,,,,
125235103.0,Interboro SD,Delaware,945613.55,,,945613.55,,,,,,,,,374553.67,,,,,571059.88,0.0,,,,,,,,
125235502.0,Marple Newtown SD,Delaware,2001531.63,,,2001531.63,,,,,,,,,2001531.63,,,,,,0.0,,,,,,,,
125236903.0,Penn-Delco SD,Delaware,3856239.0,,,3856239.0,,,,,,,3239561.0,,616678.0,,,,,,0.0,,,,,,,,
125237603.0,Radnor Township SD,Delaware,2227821.5,,112691.49,2115130.01,,,112691.49,,,,,,2115130.01,,,,,,0.0,,,,,,,,
125237702.0,Ridley SD,Delaware,978795.95,,,978795.95,,,,,,,,,978795.95,,,,,,0.0,,,,,,,,
125237903.0,Rose Tree Media SD,Delaware,1728179.59,,259543.78,1468635.81,79069.12,,180474.66,,,,,,1468635.81,,,,,,0.0,,,,,,,,
125238402.0,Southeast Delco SD,Delaware,545081.9,,,545081.9,,,,,,,,,545081.9,,,,,,0.0,,,,,,,,
125238502.0,Springfield SD,Delaware,1618302.77,,,1618302.77,,,,,,,,,691811.91,,,,926490.86,,0.0,,,,,,,,
125239452.0,Upper Darby SD,Delaware,3952900.27,,,3952900.27,,,,,,,,,3952900.27,,,,,,0.0,,,,,,,,
125239603.0,Wallingford-Swarthmore SD,Delaware,731632.1699999999,,51664.58,679967.59,51664.58,,,,,,,,679967.59,,,,,,0.0,,,,,,,,
125239652.0,William Penn SD,Delaware,468323.0,,,468323.0,,,,,,,,,468323.0,,,,,,0.0,,,,,,,,
109243503.0,Johnsonburg Area SD,Elk,638105.98,,11802.9,626303.08,11802.9,,,,,,451851.93,147864.4,18646.75,,,,,7940.0,0.0,,,,,,,,
109246003.0,Ridgway Area SD,Elk,1005981.07,,40573.48,965407.59,23330.11,,17243.37,,,,683586.53,216911.85,64909.21,,,,,,0.0,,,,,,,,
109248003.0,Saint Marys Area SD,Elk,3659665.6399999997,,93676.28,3565989.36,30882.9,,62793.38,,,,2176672.0,1193380.84,195936.52,,,,,,0.0,,,,,,,,
105251453.0,Corry Area SD,Erie,1319122.13,,27383.25,1291738.88,27383.25,,,,,,1105638.93,,186099.95,,,,,,0.0,,,,,,,,
105252602.0,Erie City SD,Erie,8095944.0,,239924.0,7856020.0,,,239924.0,,,,7056423.0,,799597.0,,,,,,0.0,,,,,,,,
105253303.0,Fairview SD,Erie,2087797.0,,25559.0,2062238.0,,,25559.0,,,,1850860.0,,211378.0,,,,,,0.0,,,,,,,,
105253553.0,Fort LeBoeuf SD,Erie,2638975.98,,102452.42,2536523.56,33137.23,,69315.19,,,,1632572.94,,903950.62,,,,,,0.0,,,,,,,,
105253903.0,General McLane SD,Erie,2036907.07,,31821.83,2005085.24,,,31821.83,,,,1787118.45,,217966.79,,,,,,0.0,,,,,,,,
105254053.0,Girard SD,Erie,1264586.0799999998,,84219.39,1180366.69,28608.5,42165.69,13445.2,,,,1072364.27,,108002.42,,,,,,0.0,,,,,,,,
105254353.0,Harbor Creek SD,Erie,2038718.84,,31311.06,2007407.78,,,31311.06,,,,1791893.59,,215514.19,,,,,,0.0,,,,,,,,
105256553.0,Iroquois SD,Erie,683055.22,,53026.69,630028.53,32521.2,,20505.49,,,,630028.53,,,,,,,,0.0,,,,,,,,
105257602.0,Millcreek Township SD,Erie,8836047.92,,147299.02,8688748.9,,,145786.52,,1512.5,,7403751.9,,1284997.0,,,,,,0.0,,,,,,,,
105258303.0,North East SD,Erie,1214180.57,,,1214180.57,,,,,,,1082739.1,,131441.47,,,,,,0.0,,,,,,,,
105258503.0,Northwestern SD,Erie,971648.29,,,971648.29,,,,,,,880808.94,,90839.35,,,,,,0.0,,,,,,,,
105259103.0,Union City Area SD,Erie,589481.2699999999,,13440.2,576041.07,13440.2,,,,,,519871.08,,56169.99,,,,,,0.0,,,,,,,,
105259703.0,Wattsburg Area SD,Erie,1324148.0,,38427.0,1285721.0,28898.0,,9529.0,,,,1167402.0,,118319.0,,,,,,0.0,,,,,,,,
101260303.0,Albert Gallatin Area SD,Fayette,2249585.94,,54873.8,2194712.14,27560.6,,27313.2,,,,2040530.28,,154181.86,,,,,,0.0,,,,,,,,
101260803.0,Brownsville Area SD,Fayette,1077578.2,,39279.05,1038299.15,20091.2,,19187.85,,,,972761.54,,65537.61,,,,,,0.0,,,,,,,,
101261302.0,Connellsville Area SD,Fayette,3449328.15,,,3449328.15,,,,,,,3215686.11,,233642.04,,,,,,0.0,,,,,,,,
101262903.0,Frazier SD,Fayette,1018865.1,,22691.95,996173.15,16953.6,,5738.35,,,,885124.01,,111049.14,,,,,,0.0,,,,,,,,
101264003.0,Laurel Highlands SD,Fayette,3332102.69,,109742.8,3222359.89,10481.05,,86206.75,,13055.0,,2275195.08,,367383.47,,,,579781.34,,0.0,,,,,,,,
101268003.0,Uniontown Area SD,Fayette,2298442.9899999998,,87187.67,2211255.32,39497.53,,47690.14,,,,1404364.4,,258760.37,169436.75,,,378693.8,,0.0,,,,,,,,
106272003.0,Forest Area SD,Forest,466726.17,,13492.56,453233.61,,,13492.56,,,,343961.29,,109272.32,,,,,,0.0,,,,,,,,
112281302.0,Chambersburg Area SD,Franklin,20081499.0,10894971.0,272322.0,8914206.0,,,272322.0,,,,7529056.0,,1385150.0,,,,,,0.0,,,,,,,,
112282004.0,Fannett-Metal SD,Franklin,465476.71,,13530.57,451946.14,13530.57,,,,,,391577.32,,60368.82,,,,,,0.0,,,,,,,,
112283003.0,Greencastle-Antrim SD,Franklin,3016858.17,,38523.94,2978334.23,,,38523.94,,,,2535530.49,,442803.74,,,,,,0.0,,,,,,,,
112286003.0,Tuscarora SD,Franklin,2417484.0,,,2417484.0,,,,,,,2059583.0,,357901.0,,,,,,0.0,,,,,,,,
112289003.0,Waynesboro Area SD,Franklin,4216836.8,,288138.57,3928698.23,,237672.0,50466.57,,,,3386531.91,,542166.32,,,,,,0.0,,,,,,,,
111291304.0,Central Fulton SD,Fulton,715877.9,,25213.55,690664.35,12509.35,12704.2,,,,,613796.29,,76868.06,,,,,,0.0,,,,,,,,
111292304.0,Forbes Road SD,Fulton,317213.37,,12551.4,304661.97,6177.8,6373.6,,,,,269943.05,,34718.92,,,,,,0.0,,,,,,,,
111297504.0,Southern Fulton SD,Fulton,573674.8,,9552.3,564122.5,9552.3,,,,,,512611.62,,51510.88,,,,,,0.0,,,,,,,,
101301303.0,Carmichaels Area SD,Greene,791011.4,,14277.28,776734.12,,,14277.28,,,,672219.02,,104515.1,,,,,,0.0,,,,,,,,
101301403.0,Central Greene SD,Greene,1630783.58,,,1630783.58,,,,,,,1326322.14,,304461.44,,,,,,0.0,,,,,,,,
101303503.0,Jefferson-Morgan SD,Greene,633990.99,,14839.99,619151.0,10905.8,3934.19,,,,,580234.33,,38916.67,,,,,,0.0,,,,,,,,
101306503.0,Southeastern Greene SD,Greene,495264.44,,3444.87,491819.57,,,3444.87,,,,394893.84,,74306.93,22618.8,,,,,0.0,,,,,,,,
101308503.0,West Greene SD,Greene,703455.95,,,703455.95,,,,,,,436013.48,,267442.47,,,,,,0.0,,,,,,,,
111312503.0,Huntingdon Area SD,Huntingdon,2358657.9299999997,1034160.64,79845.37,1244651.92,41075.02,,38770.35,,,,1040668.68,,203983.24,,,,,,0.0,,,,,,,,
111312804.0,Juniata Valley SD,Huntingdon,1220770.05,644517.8,12982.5,563269.75,12982.5,,,,,,506406.84,,56862.91,,,,,,0.0,,,,,,,,
111316003.0,Mount Union Area SD,Huntingdon,924818.9700000001,,19578.8,905240.17,19578.8,,,,,,822193.22,,83046.95,,,,,,0.0,,,,,,,,
111317503.0,Southern Huntingdon County SD,Huntingdon,831863.82,,14732.85,817130.97,14732.85,,,,,,731605.6,,85525.37,,,,,,0.0,,,,,,,,
128321103.0,Blairsville-Saltsburg SD,Indiana,2070107.54,,57530.02,2012577.52,27404.9,,30125.12,,,,1902540.79,,110036.73,,,,,,0.0,,,,,,,,
128323303.0,Homer-Center SD,Indiana,1138912.8099999998,,8573.64,1130339.17,,,8573.64,,,,1089709.97,,40629.2,,,,,,0.0,,,,,,,,
128323703.0,Indiana Area SD,Indiana,4410599.42,,,4410599.42,,,,,,,3992252.81,,418346.61,,,,,,0.0,,,,,,,,
128325203.0,Marion Center Area SD,Indiana,1722898.29,,,1722898.29,,,,,,,1648179.43,,74718.86,,,,,,0.0,,,,,,,,
128326303.0,Penns Manor Area SD,Indiana,901282.77,,14157.4,887125.37,14157.4,,,,,,851161.1,,35964.27,,,,,,0.0,,,,,,,,
128327303.0,Purchase Line SD,Indiana,855737.02,,25960.9,829776.12,16472.35,,9488.55,,,,798099.2,,31676.92,,,,,,0.0,,,,,,,,
128328003.0,United SD,Indiana,1316861.45,,25849.45,1291012.0,19787.9,50.0,6011.55,,,,1247715.03,,43296.97,,,,,,0.0,,,,,,,,
106330703.0,Brockway Area SD,Jefferson,952260.1499999999,,28575.71,923684.44,17162.08,,11413.63,,,,737206.42,106538.15,79939.87,,,,,,0.0,,,,,,,,
106330803.0,Brookville Area SD,Jefferson,1464686.54,,31927.09,1432759.45,,,31927.09,,,,1067438.57,252238.77,113082.11,,,,,,0.0,,,,,,,,
106338003.0,Punxsutawney Area SD,Jefferson,2543511.08,,51847.0,2491664.08,51847.0,,,,,,1819810.77,484854.0,186999.31,,,,,,0.0,,,,,,,,
111343603.0,Juniata County SD,Juniata,2778642.15,,197051.58,2581590.57,65697.73,131353.85,,,,,2265296.24,,275549.11,40745.22,,,,,0.0,,,,,,,,
119350303.0,Abington Heights SD,Lackawanna,4887939.86,,53949.45,4833990.41,,,53949.45,,,,4222745.38,,611245.03,,,,,,0.0,,,,,,,,
119351303.0,Carbondale Area SD,Lackawanna,988256.61,,4351.75,983904.86,,4351.75,,,,,915354.06,,68550.8,,,,,,0.0,,,,,,,,
119352203.0,Dunmore SD,Lackawanna,1897884.09,,38188.61,1859695.48,,38188.61,,,,,1712889.58,,146805.9,,,,,,0.0,,,,,,,,
119354603.0,Lakeland SD,Lackawanna,1611063.0,,15823.15,1595239.85,,,15823.15,,,,1441174.33,,154065.52,,,,,,0.0,,,,,,,,
119355503.0,Mid Valley SD,Lackawanna,2150904.98,,53068.87,2097836.11,,,53068.87,,,,1723273.76,,374562.35,,,,,,0.0,,,,,,,,
119356503.0,North Pocono SD,Lackawanna,3570172.24,,,3570172.24,,,,,,,2796599.92,,773572.32,,,,,,0.0,,,,,,,,
119356603.0,Old Forge SD,Lackawanna,1099111.15,,10452.21,1088658.94,,,10452.21,,,,1022018.49,,66640.45,,,,,,0.0,,,,,,,,
119357003.0,Riverside SD,Lackawanna,1996808.4400000002,,53451.11,1943357.33,,,53451.11,,,,1477995.38,,404947.14,,,,,60414.81,0.0,,,,,,,,
119357402.0,Scranton SD,Lackawanna,19098470.220000003,,168243.94,18930226.28,,168243.94,,,,,11220666.15,,609765.14,,7099794.99,,,,0.0,,,,,,,,
119358403.0,Valley View SD,Lackawanna,2699413.0,,42491.0,2656922.0,,42491.0,,,,,2200533.0,,456389.0,,,,,,0.0,,,,,,,,
113361303.0,Cocalico SD,Lancaster,4643968.8,,,4643968.8,,,,,,,3320880.25,,1323088.55,,,,,,0.0,,,,,,,,
113361503.0,Columbia Borough SD,Lancaster,1136605.6600000001,,13831.35,1122774.31,,,13831.35,,,,962304.96,,160469.35,,,,,,0.0,,,,,,,,
113361703.0,Conestoga Valley SD,Lancaster,6046581.99,,279364.32,5767217.67,,,279364.32,,,,4714357.2,,703993.47,348867.0,,,,,0.0,,,,,,,,
113362203.0,Donegal SD,Lancaster,3591941.9000000004,,38610.95,3553330.95,,,38610.95,,,,3086227.08,,467103.87,,,,,,0.0,,,,,,,,
113362303.0,Eastern Lancaster County SD,Lancaster,4822035.76,,165793.38,4656242.38,,,165793.38,,,,3963876.25,,692366.13,,,,,,0.0,,,,,,,,
113362403.0,Elizabethtown Area SD,Lancaster,4875379.73,,,4875379.73,,,,,,,4174959.37,,700420.36,,,,,,0.0,,,,,,,,
113362603.0,Ephrata Area SD,Lancaster,5195010.95,,92635.22,5102375.73,92635.22,,,,,,4221716.84,,880658.89,,,,,,0.0,,,,,,,,
113363103.0,Hempfield SD,Lancaster,9086828.99,,,9086828.99,,,,,,,7781449.08,,1305379.91,,,,,,0.0,,,,,,,,
113363603.0,Lampeter-Strasburg SD,Lancaster,3810696.48,,,3810696.48,,,,,,,3268461.13,,542235.35,,,,,,0.0,,,,,,,,
113364002.0,Lancaster SD,Lancaster,10406197.0,,164785.0,10241412.0,,,164785.0,,,,7615280.0,,2626132.0,,,,,,0.0,,,,,,,,
113364403.0,Manheim Central SD,Lancaster,4273854.92,,,4273854.92,,,,,,,3620089.02,,653765.9,,,,,,0.0,,,,,,,,
113364503.0,Manheim Township SD,Lancaster,9561109.85,,285615.65,9275494.2,,,285615.65,,,,7748848.62,,1526645.58,,,,,,0.0,,,,,,,,
113365203.0,Penn Manor SD,Lancaster,6321152.92,,,6321152.92,,,,,,,5509314.15,,811838.77,,,,,,0.0,,,,,,,,
113365303.0,Pequea Valley SD,Lancaster,2892293.1,,,2892293.1,,,,,,,2435387.15,,456905.95,,,,,,0.0,,,,,,,,
113367003.0,Solanco SD,Lancaster,8257725.01,,,8257725.01,,,,,,,7652774.64,,604950.37,,,,,,0.0,,,,,,,,
113369003.0,Warwick SD,Lancaster,6981154.0,,,6981154.0,,,,,,,6070188.54,,910965.46,,,,,,0.0,,,,,,,,
104372003.0,Ellwood City Area SD,Lawrence,1565046.7699999998,,15742.89,1549303.88,,,15742.89,,,,1425093.2,,124210.68,,,,,,0.0,,,,,,,,
104374003.0,Laurel SD,Lawrence,1027488.95,,38432.97,989055.98,38432.97,,,,,,905223.53,,83832.45,,,,,,0.0,,,,,,,,
104375003.0,Mohawk Area SD,Lawrence,1152471.0,,25456.0,1127015.0,25456.0,,,,,,1022183.0,,104832.0,,,,,,0.0,,,,,,,,
104375203.0,Neshannock Township SD,Lawrence,1703190.03,,122485.61,1580704.42,54827.36,,67658.25,,,,1350568.34,,230136.08,,,,,,0.0,,,,,,,,
104375302.0,New Castle Area SD,Lawrence,1649038.4600000002,,71294.34,1577744.12,71294.34,,,,,,1429699.71,,148044.41,,,,,,0.0,,,,,,,,
104376203.0,Shenango Area SD,Lawrence,1041961.6399999999,,50227.2,991734.44,18792.98,,31434.22,,,,901100.57,,90633.87,,,,,,0.0,,,,,,,,
104377003.0,Union Area SD,Lawrence,559281.0,,22923.0,536358.0,11320.0,,11603.0,,,,467881.0,,68477.0,,,,,,0.0,,,,,,,,
104378003.0,Wilmington Area SD,Lawrence,1204803.54,,58655.54,1146148.0,26320.6,,32334.94,,,,1025723.76,,120424.24,,,,,,0.0,,,,,,,,
113380303.0,Annville-Cleona SD,Lebanon,2781624.32,,,2781624.32,,,,,,,2504668.21,,276956.11,,,,,,0.0,,,,,,,,
113381303.0,Cornwall-Lebanon SD,Lebanon,5579948.57,,,5579948.57,,,,,,,4659551.6,,920396.97,,,,,,0.0,,,,,,,,
113382303.0,Eastern Lebanon County SD,Lebanon,2936567.78,,31925.25,2904642.53,31925.25,,,,,,2443568.84,,461073.69,,,,,,0.0,,,,,,,,
113384603.0,Lebanon SD,Lebanon,2427322.5500000003,,90099.99,2337222.56,21974.51,21818.38,46307.1,,,,2088668.56,,248554.0,,,,,,0.0,,,,,,,,
113385003.0,Northern Lebanon SD,Lebanon,3163527.87,,33749.42,3129778.45,33749.42,,,,,,2200511.14,,929267.31,,,,,,0.0,,,,,,,,
113385303.0,Palmyra Area SD,Lebanon,4315018.83,,61418.74,4253600.09,61418.74,,,,,,3610346.9,,643253.19,,,,,,0.0,,,,,,,,
121390302.0,Allentown City SD,Lehigh,11632037.0,,472244.0,11159793.0,284665.0,,187579.0,,,,9560065.0,,1599728.0,,,,,,0.0,,,,,,,,
121391303.0,Catasauqua Area SD,Lehigh,1863018.04,,67574.17,1795443.87,,,67574.17,,,,1226621.64,,194616.99,,,,,374205.24,0.0,,,,,,,,
121392303.0,East Penn SD,Lehigh,11326905.02,,,11326905.02,,,,,,,9559512.84,,1767392.18,,,,,,0.0,,,,,,,,
121394503.0,Northern Lehigh SD,Lehigh,1753752.5,,44063.76,1709688.74,33587.8,,10475.96,,,,1497697.77,,211990.97,,,,,,0.0,,,,,,,,
121394603.0,Northwestern Lehigh SD,Lehigh,3323647.97,,56515.35,3267132.62,,,56515.35,,,,2629135.34,,637997.28,,,,,,0.0,,,,,,,,
121395103.0,Parkland SD,Lehigh,16136473.0,,630629.0,15505844.0,,,630629.0,,,,12239044.0,,3266800.0,,,,,,0.0,,,,,,,,
121395603.0,Salisbury Township SD,Lehigh,3310486.48,,192219.82,3118266.66,74405.05,,117814.77,,,,2177651.57,,,,940615.09,,,,0.0,,,,,,,,
121395703.0,Southern Lehigh SD,Lehigh,6029479.51,,58240.71,5971238.8,,,58240.71,,,,5105293.21,,865945.59,,,,,,0.0,,,,,,,,
121397803.0,Whitehall-Coplay SD,Lehigh,5722362.02,,128778.71,5593583.31,64091.9,,64686.81,,,,3653828.65,,642498.27,,1297256.39,,,,0.0,,,,,,,,
118401403.0,Crestwood SD,Luzerne,3723421.2800000003,,35018.56,3688402.72,,,35018.56,,,,3322754.55,,365648.17,,,,,,0.0,,,,,,,,
118401603.0,Dallas SD,Luzerne,3647049.96,,89247.95,3557802.01,50000.0,,39247.95,,,,3192592.72,,365209.29,,,,,,0.0,,,,,,,,
118402603.0,Greater Nanticoke Area SD,Luzerne,1744914.84,,15196.11,1729718.73,,,15196.11,,,,1558015.41,,171703.32,,,,,,0.0,,,,,,,,
118403003.0,Hanover Area SD,Luzerne,1718033.31,,62244.33,1655788.98,,10944.2,51300.13,,,,1473614.93,,182174.05,,,,,,0.0,,,,,,,,
118403302.0,Hazleton Area SD,Luzerne,15522061.2,4469210.0,,11052851.2,,,,,,,9693220.05,,1359631.15,,,,,,0.0,,,,,,,,
118403903.0,Lake-Lehman SD,Luzerne,2234727.8,,55841.46,2178886.34,37998.8,,17462.66,,380.0,,1968331.0,,210555.34,,,,,,0.0,,,,,,,,
118406003.0,Northwest Area SD,Luzerne,1039396.0,,47907.0,991489.0,26663.0,21244.0,,,,,916931.0,,74558.0,,,,,,0.0,,,,,,,,
118406602.0,Pittston Area SD,Luzerne,3634066.9,,88684.92,3545381.98,,,88684.92,,,,3151200.15,,394181.83,,,,,,0.0,,,,,,,,
118408852.0,Wilkes-Barre Area SD,Luzerne,8770150.65,,381226.98,8388923.67,129053.93,,252173.05,,,,5167768.2,,593336.65,,1238697.12,,1389121.7,,0.0,,,,,,,,
118409203.0,Wyoming Area SD,Luzerne,2410448.34,,99847.52,2310600.82,72045.19,,27802.33,,,,2117625.55,,192975.27,,,,,,0.0,,,,,,,,
118409302.0,Wyoming Valley West SD,Luzerne,6127268.4799999995,,111727.02,6015541.46,50893.88,,60833.14,,,,4213420.63,,436573.77,,1365547.06,,,,0.0,,,,,,,,
117412003.0,East Lycoming SD,Lycoming,3077493.8,,,3077493.8,,,,,,,2944360.57,,133133.23,,,,,,0.0,,,,,,,,
117414003.0,Jersey Shore Area SD,Lycoming,4161609.21,,,4161609.21,,,,,,,3962264.61,,199344.6,,,,,,0.0,,,,,,,,
117414203.0,Loyalsock Township SD,Lycoming,4475510.85,,32977.81,4442533.04,,,32977.81,,,,3362838.87,,723166.45,,356527.72,,,,0.0,,,,,,,,
117415004.0,Montgomery Area SD,Lycoming,1644218.85,,20095.51,1624123.34,,,14720.51,,5375.0,,1537398.07,,86725.27,,,,,,0.0,,,,,,,,
117415103.0,Montoursville Area SD,Lycoming,3968678.36,,,3968678.36,,,,,,,3776895.97,,191782.39,,,,,,0.0,,,,,,,,
117415303.0,Muncy SD,Lycoming,2165480.17,,25327.6,2140152.57,,,25327.6,,,,1948240.11,,191912.46,,,,,,0.0,,,,,,,,
117416103.0,South Williamsport Area SD,Lycoming,2323666.76,,,2323666.76,,,,,,,2176921.57,,146745.19,,,,,,0.0,,,,,,,,
117417202.0,Williamsport Area SD,Lycoming,10823984.86,,,10823984.86,,,,,,,10341382.86,,482602.0,,,,,,0.0,,,,,,,,
109420803.0,Bradford Area SD,McKean,1753509.47,,,1753509.47,,,,,,,1602828.02,,150681.45,,,,,,0.0,,,,,,,,
109422303.0,Kane Area SD,McKean,1151485.55,264012.56,17881.38,869591.61,17881.38,,,,,,677491.82,21041.26,171058.53,,,,,,0.0,,,,,,,,
109426003.0,Otto-Eldred SD,McKean,297440.0,,,297440.0,,,,,,,277980.0,,19460.0,,,,,,0.0,,,,,,,,
109426303.0,Port Allegany SD,McKean,545489.2000000001,,11073.9,534415.3,11073.9,,,,,,452064.52,,82350.78,,,,,,0.0,,,,,,,,
109427503.0,Smethport Area SD,McKean,734160.85,,12310.6,721850.25,12310.6,,,,,,489388.19,,232462.06,,,,,,0.0,,,,,,,,
