AUN,School District,County,"Total Act 1, 511 and First Class SD Taxes (6130, 6140, 6150, 6160)","Act 1 Earned Income
6131","Total Act 511 Flat
6140","Total Act 511 Proportional
6150","Per Capita
6141","Occupation
Flat 6142","Local Services / Occupational Privilege
6143","Business Privilege Flat
6145","Mechanical Device Flat
6146","Other Flat Rate Assessments
6149","Act 511 Earned Income
6151","Occupation Millage
6152","Real Estate Transfer
6153","Amusement
6154","Business Privilege Proportional
6155","Mechanical Device Percentage
6156","Mercantile
6157","Other Proportional Assessments
6159","Total Non-Real Estate First Class SD Only
6160","1st Class Earned Income
6161","Liquor Sales
6162","Cigarette Tax
6163","Sales and
Use Tax
6164","Business Use & Occupancy
6166","Non-Business Income
6167","Real Estate Transfer
6168","Current Mercantile
6169"
117080503.0,Athens Area SD,Bradford,2779839.28,,,2779839.28,0.0,0.0,0.0,0.0,0.0,0.0,2610120.36,0.0,169718.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117081003.0,Canton Area SD,Bradford,646021.97,,12992.7,633029.27,12992.7,0.0,0.0,0.0,0.0,0.0,501442.69,27884.65,103701.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117083004.0,Northeast Bradford SD,Bradford,774745.26,,14481.62,760263.64,14481.62,0.0,0.0,0.0,0.0,0.0,408153.87,296184.8,55924.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117086003.0,Sayre Area SD,Bradford,1421952.45,,,1421952.45,0.0,0.0,0.0,0.0,0.0,0.0,1356731.9,0.0,65220.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117086503.0,Towanda Area SD,Bradford,1403949.31,,,1403949.31,0.0,0.0,0.0,0.0,0.0,0.0,1303499.38,0.0,100449.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117086653.0,Troy Area SD,Bradford,1273532.8900000001,,27062.1,1246470.79,27062.1,0.0,0.0,0.0,0.0,0.0,742690.4,401418.4,102361.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117089003.0,Wyalusing Area SD,Bradford,1555440.24,,25223.7,1530216.54,25223.7,0.0,0.0,0.0,0.0,0.0,1390783.03,0.0,139433.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122091002.0,Bensalem Township SD,Bucks,5846501.49,,212647.0,5633854.49,0.0,0.0,180972.55,0.0,28973.6,2700.85,0.0,0.0,1900575.71,0.0,3733278.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122091303.0,Bristol Borough SD,Bucks,169387.12,,53963.08,115424.04,0.0,0.0,53963.08,0.0,0.0,0.0,0.0,0.0,115424.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122091352.0,Bristol Township SD,Bucks,1768471.09,,164956.06,1603515.03,74965.63,0.0,89990.43,0.0,0.0,0.0,0.0,0.0,1045474.07,0.0,0.0,0.0,558040.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122092002.0,Centennial SD,Bucks,8074257.71,,98820.18,7975437.53,0.0,0.0,98820.18,0.0,0.0,0.0,4948396.48,0.0,895639.7,0.0,1303267.68,0.0,828133.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122092102.0,Central Bucks SD,Bucks,26795891.77,,,26795891.77,0.0,0.0,0.0,0.0,0.0,0.0,22107519.86,0.0,4688371.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122092353.0,Council Rock SD,Bucks,23574531.55,,364430.38,23210101.17,232691.3,0.0,131739.08,0.0,0.0,0.0,16210228.74,4274338.2,2725534.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122097203.0,Morrisville Borough SD,Bucks,111684.37,,,111684.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111684.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122097502.0,Neshaminy SD,Bucks,5364495.87,,414365.88,4950129.99,199829.19,0.0,214536.69,0.0,0.0,0.0,0.0,0.0,1566863.0,559786.62,1511148.83,0.0,1312331.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122097604.0,New Hope-Solebury SD,Bucks,4488715.21,,,4488715.21,0.0,0.0,0.0,0.0,0.0,0.0,3749239.21,0.0,739476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122098003.0,Palisades SD,Bucks,2612593.07,,,2612593.07,0.0,0.0,0.0,0.0,0.0,0.0,2268298.55,0.0,328661.08,15633.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122098103.0,Pennridge SD,Bucks,16138086.0,,96159.0,16041927.0,0.0,0.0,96159.0,0.0,0.0,0.0,14795878.0,0.0,1246049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122098202.0,Pennsbury SD,Bucks,2578346.0,,,2578346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122098403.0,Quakertown Community SD,Bucks,10036898.27,,0.0,10036898.27,0.0,0.0,0.0,0.0,0.0,0.0,9213064.83,0.0,823833.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104101252.0,Butler Area SD,Butler,6480933.46,,269355.87,6211577.59,146946.9,0.0,122408.97,0.0,0.0,0.0,5481810.43,0.0,729767.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104103603.0,Karns City Area SD,Butler,1033545.6,,36779.88,996765.72,24426.3,0.0,12353.58,0.0,0.0,0.0,912192.89,0.0,84572.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104105003.0,Mars Area SD,Butler,5556126.199999999,,71805.39,5484320.81,0.0,0.0,71805.39,0.0,0.0,0.0,4385862.05,0.0,1098458.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104105353.0,Moniteau SD,Butler,944938.8200000001,,53862.94,891075.88,27416.9,0.0,26446.04,0.0,0.0,0.0,826777.98,0.0,64297.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104107903.0,Seneca Valley SD,Butler,11222460.84,,152372.41,11070088.43,0.0,0.0,0.0,0.0,0.0,152372.41,9250506.29,0.0,1819582.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104107503.0,Slippery Rock Area SD,Butler,1998747.0,,42815.0,1955932.0,42815.0,0.0,0.0,0.0,0.0,0.0,1736297.0,0.0,219635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104107803.0,South Butler County SD,Butler,2644265.88,,89716.71,2554549.17,55528.0,0.0,34188.71,0.0,0.0,0.0,2292071.87,0.0,262477.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108110603.0,Blacklick Valley SD,Cambria,436290.77,,26003.18,410287.59,11645.65,0.0,14357.53,0.0,0.0,0.0,391007.53,0.0,19280.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108111203.0,Cambria Heights SD,Cambria,1065919.6300000001,,26407.2,1039512.43,26407.2,0.0,0.0,0.0,0.0,0.0,895649.45,0.0,143862.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108111303.0,Central Cambria SD,Cambria,1482327.8299999998,,67934.91,1414392.92,34340.8,0.0,33594.11,0.0,0.0,0.0,1292955.06,0.0,121437.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108111403.0,Conemaugh Valley SD,Cambria,563027.0700000001,,4443.03,558584.04,0.0,0.0,4443.03,0.0,0.0,0.0,534909.96,0.0,23674.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108112003.0,Ferndale Area SD,Cambria,401339.03,,11707.2,389631.83,11707.2,0.0,0.0,0.0,0.0,0.0,375831.85,0.0,13799.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108112203.0,Forest Hills SD,Cambria,1312920.1600000001,,43262.58,1269657.58,22072.71,21189.87,0.0,0.0,0.0,0.0,1204864.67,0.0,64792.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108112502.0,Greater Johnstown SD,Cambria,2737614.0,,434154.0,2303460.0,35987.0,28316.0,43476.0,326375.0,0.0,0.0,1483091.0,0.0,494567.0,0.0,0.0,0.0,325802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108114503.0,Northern Cambria SD,Cambria,711877.6,,27963.0,683914.6,18805.2,0.0,9157.8,0.0,0.0,0.0,646931.84,0.0,36982.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108116003.0,Penn Cambria SD,Cambria,1367125.45,,75396.15,1291729.3,35165.2,20870.0,19360.95,0.0,0.0,0.0,1226028.91,0.0,65700.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108116303.0,Portage Area SD,Cambria,555401.7899999999,,16665.94,538735.85,5736.0,4933.1,5996.84,0.0,0.0,0.0,516712.19,0.0,22023.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108116503.0,Richland SD,Cambria,2165323.5,,65167.54,2100155.96,24442.2,0.0,40725.34,0.0,0.0,0.0,1557565.69,0.0,346638.48,0.0,0.0,0.0,195951.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108118503.0,Westmont Hilltop SD,Cambria,1773418.06,,29188.2,1744229.86,29188.2,0.0,0.0,0.0,0.0,0.0,1634404.05,0.0,109825.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109122703.0,Cameron County SD,Cameron,572022.97,,9020.0,563002.97,9020.0,0.0,0.0,0.0,0.0,0.0,452331.52,0.0,110671.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121135003.0,Jim Thorpe Area SD,Carbon,1812127.22,,56737.17,1755390.05,28943.99,0.0,27631.18,0.0,162.0,0.0,1320552.54,0.0,345230.86,89606.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121135503.0,Lehighton Area SD,Carbon,2420239.0,,47823.0,2372416.0,47823.0,0.0,0.0,0.0,0.0,0.0,1645304.0,594859.0,132253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121136503.0,Palmerton Area SD,Carbon,1608110.5,,52363.0,1555747.5,35312.4,0.0,17050.6,0.0,0.0,0.0,1436511.74,0.0,119235.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121136603.0,Panther Valley SD,Carbon,1355828.01,,40035.33,1315792.68,25412.5,0.0,14622.83,0.0,0.0,0.0,884973.89,371386.75,59432.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121139004.0,Weatherly Area SD,Carbon,592098.88,,11744.2,580354.68,11269.2,0.0,0.0,0.0,475.0,0.0,516111.89,0.0,50164.36,14078.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110141003.0,Bald Eagle Area SD,Centre,4893064.92,2289975.68,61829.47,2541259.77,36552.3,0.0,25277.17,0.0,0.0,0.0,2404422.77,0.0,136837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110141103.0,Bellefonte Area SD,Centre,5651726.16,,62239.9,5589486.26,0.0,0.0,62239.9,0.0,0.0,0.0,5161293.25,0.0,428193.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110147003.0,Penns Valley Area SD,Centre,2947087.66,,,2947087.66,0.0,0.0,0.0,0.0,0.0,0.0,2776155.79,0.0,170931.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110148002.0,State College Area SD,Centre,18747221.05,,366198.36,18381022.69,0.0,0.0,366198.36,0.0,0.0,0.0,16204753.68,0.0,2176269.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124150503.0,Avon Grove SD,Chester,782426.55,,,782426.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782426.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124151902.0,Coatesville Area SD,Chester,9624748.72,,84525.89,9540222.83,0.0,0.0,84525.89,0.0,0.0,0.0,8267958.52,0.0,1272264.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124152003.0,Downingtown Area SD,Chester,18795441.270000003,,203886.01,18591555.26,0.0,0.0,203886.01,0.0,0.0,0.0,16076799.13,0.0,2514756.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124153503.0,Great Valley SD,Chester,2614240.4,,,2614240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614240.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124154003.0,Kennett Consolidated SD,Chester,4830503.11,,,4830503.11,0.0,0.0,0.0,0.0,0.0,0.0,4059485.0,0.0,771018.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124156503.0,Octorara Area SD,Chester,2392935.2,,,2392935.2,0.0,0.0,0.0,0.0,0.0,0.0,2093723.45,0.0,299211.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124156603.0,Owen J Roberts SD,Chester,7403748.2,,,7403748.2,0.0,0.0,0.0,0.0,0.0,0.0,6196188.45,0.0,967713.4,0.0,0.0,0.0,239846.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124156703.0,Oxford Area SD,Chester,2806809.85,,,2806809.85,0.0,0.0,0.0,0.0,0.0,0.0,2437243.75,0.0,369566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124157203.0,Phoenixville Area SD,Chester,8129980.08,,61615.07,8068365.01,61615.07,0.0,0.0,0.0,0.0,0.0,6241712.73,1028946.5,797705.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124157802.0,Tredyffrin-Easttown SD,Chester,2276197.83,,,2276197.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249203.47,26994.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124158503.0,Unionville-Chadds Ford SD,Chester,1293205.07,,,1293205.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293205.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124159002.0,West Chester Area SD,Chester,23505223.55,,,23505223.55,0.0,0.0,0.0,0.0,0.0,0.0,19360014.16,0.0,4145209.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106160303.0,Allegheny-Clarion Valley SD,Clarion,491227.37,,14113.6,477113.77,14113.6,0.0,0.0,0.0,0.0,0.0,419882.12,0.0,57231.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106161203.0,Clarion Area SD,Clarion,833770.41,,48816.68,784953.73,11110.0,0.0,37706.68,0.0,0.0,0.0,568406.32,107761.5,108785.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106161703.0,Clarion-Limestone Area SD,Clarion,646356.31,,31763.77,614592.54,15643.35,0.0,16120.42,0.0,0.0,0.0,562313.61,0.0,52278.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106166503.0,Keystone  SD,Clarion,826325.18,,17832.15,808493.03,17832.15,0.0,0.0,0.0,0.0,0.0,579787.98,180946.25,47758.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106167504.0,North Clarion County SD,Clarion,493807.18,,11313.05,482494.13,11313.05,0.0,0.0,0.0,0.0,0.0,377280.27,67138.2,38075.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106168003.0,Redbank Valley SD,Clarion,690874.35,,64249.7,626624.65,41522.1,22727.6,0.0,0.0,0.0,0.0,569898.55,0.0,56726.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106169003.0,Union SD,Clarion,422800.39999999997,,16951.67,405848.73,9741.45,0.0,7210.22,0.0,0.0,0.0,299107.6,87951.3,18789.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110171003.0,Clearfield Area SD,Clearfield,1737055.35,,50377.1,1686678.25,0.0,0.0,50377.1,0.0,0.0,0.0,1528308.81,0.0,158369.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110171803.0,Curwensville Area SD,Clearfield,613064.7,,,613064.7,0.0,0.0,0.0,0.0,0.0,0.0,581451.66,0.0,31613.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106172003.0,Dubois Area SD,Clearfield,3818682.07,,162412.31,3656269.76,70667.2,0.0,91745.11,0.0,0.0,0.0,3344858.83,0.0,311410.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110173003.0,Glendale SD,Clearfield,416113.38999999996,,13885.16,402228.23,9683.6,4201.56,0.0,0.0,0.0,0.0,380283.75,0.0,21944.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110173504.0,Harmony Area SD,Clearfield,180955.19,,9677.9,171277.29,5046.9,0.0,4631.0,0.0,0.0,0.0,152416.34,0.0,18860.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110175003.0,Moshannon Valley SD,Clearfield,575942.1,,14324.2,561617.9,14324.2,0.0,0.0,0.0,0.0,0.0,531655.64,0.0,29962.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110177003.0,Philipsburg-Osceola Area SD,Clearfield,1293075.67,,24488.88,1268586.79,24488.88,0.0,0.0,0.0,0.0,0.0,1162936.33,0.0,105650.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110179003.0,West Branch Area SD,Clearfield,656272.42,,36450.87,619821.55,16232.65,14658.57,5559.65,0.0,0.0,0.0,591775.12,0.0,28046.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110183602.0,Keystone Central SD,Clinton,7048604.19,,89361.57,6959242.62,0.0,0.0,89361.57,0.0,0.0,0.0,6137124.05,0.0,412942.75,0.0,0.0,0.0,409175.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116191004.0,Benton Area SD,Columbia,1119353.0,,15034.0,1104319.0,15034.0,0.0,0.0,0.0,0.0,0.0,1048832.0,0.0,55487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116191103.0,Berwick Area SD,Columbia,2215046.91,,155577.44,2059469.47,36203.0,72406.0,46968.44,0.0,0.0,0.0,1885800.28,0.0,173669.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116191203.0,Bloomsburg Area SD,Columbia,3164280.79,,76954.69,3087326.1,27464.0,0.0,49490.69,0.0,0.0,0.0,2839290.29,0.0,248035.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116191503.0,Central Columbia SD,Columbia,3855806.17,,41699.86,3814106.31,41699.86,0.0,0.0,0.0,0.0,0.0,3619669.07,0.0,194437.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116195004.0,Millville Area SD,Columbia,1324552.0,,,1324552.0,0.0,0.0,0.0,0.0,0.0,0.0,1262295.0,0.0,62257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116197503.0,Southern Columbia Area SD,Columbia,3384939.59,,,3384939.59,0.0,0.0,0.0,0.0,0.0,0.0,3277150.4,0.0,107789.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105201033.0,Conneaut SD,Crawford,1588765.15,,43642.0,1545123.15,43642.0,0.0,0.0,0.0,0.0,0.0,1371347.46,0.0,173775.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105201352.0,Crawford Central SD,Crawford,2885780.51,,,2885780.51,0.0,0.0,0.0,0.0,0.0,0.0,2583665.38,0.0,302115.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105204703.0,Penncrest SD,Crawford,2207805.0,,67988.86,2139816.14,67988.86,0.0,0.0,0.0,0.0,0.0,1987936.4,0.0,151879.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115210503.0,Big Spring SD,Cumberland,5488441.62,,93290.82,5395150.8,59030.8,0.0,34260.02,0.0,0.0,0.0,4905138.08,0.0,490012.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115211003.0,Camp Hill SD,Cumberland,4031141.31,,83629.81,3947511.5,39584.0,0.0,44045.81,0.0,0.0,0.0,3778384.33,0.0,169127.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115211103.0,Carlisle Area SD,Cumberland,8902111.72,,,8902111.72,0.0,0.0,0.0,0.0,0.0,0.0,8219052.92,0.0,683058.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115211603.0,Cumberland Valley SD,Cumberland,24489155.0,,171619.0,24317536.0,0.0,0.0,171619.0,0.0,0.0,0.0,21164240.0,0.0,3153296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115212503.0,East Pennsboro Area SD,Cumberland,6189720.55,,56618.49,6133102.06,0.0,0.0,56618.49,0.0,0.0,0.0,5800267.49,0.0,332834.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115216503.0,Mechanicsburg Area SD,Cumberland,10389099.84,,50881.58,10338218.26,0.0,0.0,50881.58,0.0,0.0,0.0,9471735.08,0.0,866483.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115218003.0,Shippensburg Area SD,Cumberland,5228873.78,,149240.07,5079633.71,54082.9,0.0,95157.17,0.0,0.0,0.0,4509148.87,0.0,570484.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115218303.0,South Middleton SD,Cumberland,4842249.930000001,,145049.69,4697200.24,0.0,0.0,145049.69,0.0,0.0,0.0,4225406.21,0.0,471794.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115221402.0,Central Dauphin SD,Dauphin,39416793.54,36828194.98,,2588598.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588598.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115221753.0,Derry Township SD,Dauphin,8606678.44,,1913828.52,6692849.92,0.0,1781733.02,132095.5,0.0,0.0,0.0,4408219.03,0.0,847073.2,1437557.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115222504.0,Halifax Area SD,Dauphin,1643262.45,,777419.0,865843.45,24054.0,753365.0,0.0,0.0,0.0,0.0,809816.13,0.0,56027.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115222752.0,Harrisburg City SD,Dauphin,7198916.4799999995,,767202.1,6431714.38,0.0,534430.16,232771.94,0.0,0.0,0.0,3186615.38,0.0,1062510.56,291479.1,0.0,0.0,1891109.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115224003.0,Lower Dauphin SD,Dauphin,6652313.32,,118315.4,6533997.92,75197.55,0.0,43117.85,0.0,0.0,0.0,3753462.41,2374190.0,406345.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115226003.0,Middletown Area SD,Dauphin,6340346.08,,58042.16,6282303.92,0.0,0.0,58042.16,0.0,0.0,0.0,4733324.25,0.0,959556.23,0.0,0.0,0.0,0.0,589423.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115226103.0,Millersburg Area SD,Dauphin,1259147.26,,17610.7,1241536.56,17610.7,0.0,0.0,0.0,0.0,0.0,628871.13,548250.0,64415.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
