Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2022,INSIGHT PA CYBER CS,Biology,All Students,11,43,2.3,30.2,44.2,23.3
2022,INSIGHT PA CYBER CS,Biology,Economically Disadvantaged,11,18,0,27.8,50,22.2
2022,INSIGHT PA CYBER CS,Literature,All Students,11,39,2.6,41,38.5,17.9
2022,INSIGHT PA CYBER CS,Literature,Economically Disadvantaged,11,19,5.3,47.4,36.8,10.5
2022,KENNETT HS,Algebra I,All Students,11,154,59.7,13.6,9.1,17.5
2022,KENNETT HS,Algebra I,Economically Disadvantaged,11,34,35.3,11.8,14.7,38.2
2022,KENNETT HS,Algebra I,ELL,11,19,0,5.3,31.6,63.2
2022,KENNETT HS,Algebra I,IEP,11,20,5,0,10,85
2022,KENNETT HS,Biology,All Students,11,270,15.2,31.1,28.9,24.8
2022,KENNETT HS,Biology,Economically Disadvantaged,11,86,7,24.4,25.6,43
2022,KENNETT HS,Biology,ELL,11,26,0,0,3.8,96.2
2022,KENNETT HS,Biology,IEP,11,33,0,21.2,15.2,63.6
2022,KENNETT HS,Literature,All Students,11,267,12,58.1,21,9
2022,KENNETT HS,Literature,Economically Disadvantaged,11,81,6.2,49.4,30.9,13.6
2022,KENNETT HS,Literature,ELL,11,19,0,5.3,47.4,47.4
2022,KENNETT HS,Literature,IEP,11,32,0,25,31.3,43.8
2022,OCTORARA AREA JSHS,Algebra I,All Students,11,132,24.2,28.8,26.5,20.5
2022,OCTORARA AREA JSHS,Algebra I,Economically Disadvantaged,11,38,18.4,13.2,31.6,36.8
2022,OCTORARA AREA JSHS,Algebra I,IEP,11,21,0,9.5,14.3,76.2
2022,OCTORARA AREA JSHS,Biology,All Students,11,26,7.7,3.8,46.2,42.3
2022,OCTORARA AREA JSHS,Biology,Economically Disadvantaged,11,15,0,0,53.3,46.7
2022,OCTORARA AREA JSHS,Literature,All Students,11,165,8.5,64.8,17.6,9.1
2022,OCTORARA AREA JSHS,Literature,Economically Disadvantaged,11,48,4.2,50,22.9,22.9
2022,OCTORARA AREA JSHS,Literature,IEP,11,19,0,26.3,31.6,42.1
2022,OWEN J ROBERTS HS,Algebra I,All Students,11,319,42,37.3,14.7,6
2022,OWEN J ROBERTS HS,Algebra I,Economically Disadvantaged,11,43,39.5,18.6,23.3,18.6
2022,OWEN J ROBERTS HS,Algebra I,IEP,11,51,2,25.5,39.2,33.3
2022,OWEN J ROBERTS HS,Biology,All Students,11,338,21.3,39.1,30.2,9.5
2022,OWEN J ROBERTS HS,Biology,Economically Disadvantaged,11,59,13.6,33.9,40.7,11.9
2022,OWEN J ROBERTS HS,Biology,IEP,11,70,1.4,25.7,45.7,27.1
2022,OWEN J ROBERTS HS,Literature,All Students,11,382,12,59.2,25.1,3.7
2022,OWEN J ROBERTS HS,Literature,Economically Disadvantaged,11,58,5.2,51.7,31,12.1
2022,OWEN J ROBERTS HS,Literature,IEP,11,70,0,32.9,50,17.1
2022,OXFORD AREA HS,Algebra I,All Students,11,91,51.6,27.5,8.8,12.1
2022,OXFORD AREA HS,Algebra I,Economically Disadvantaged,11,18,38.9,11.1,16.7,33.3
2022,OXFORD AREA HS,Algebra I,IEP,11,13,15.4,0,15.4,69.2
2022,OXFORD AREA HS,Biology,All Students,11,216,4.2,26.9,35.6,33.3
2022,OXFORD AREA HS,Biology,Economically Disadvantaged,11,79,1.3,15.2,34.2,49.4
2022,OXFORD AREA HS,Biology,ELL,11,11,0,0,18.2,81.8
2022,OXFORD AREA HS,Biology,IEP,11,47,0,6.4,34,59.6
2022,OXFORD AREA HS,Literature,All Students,11,283,7.8,42.8,30.4,19.1
2022,OXFORD AREA HS,Literature,Economically Disadvantaged,11,85,2.4,22.4,36.5,38.8
2022,OXFORD AREA HS,Literature,IEP,11,51,0,9.8,27.5,62.7
2022,PENNSYLVANIA LEADERSHIP CS,Algebra I,All Students,11,163,35.6,23.3,25.2,16
2022,PENNSYLVANIA LEADERSHIP CS,Algebra I,Economically Disadvantaged,11,49,24.5,12.2,40.8,22.4
2022,PENNSYLVANIA LEADERSHIP CS,Algebra I,IEP,11,23,8.7,13,34.8,43.5
2022,PENNSYLVANIA LEADERSHIP CS,Biology,All Students,11,159,28.9,30.8,29.6,10.7
2022,PENNSYLVANIA LEADERSHIP CS,Biology,Economically Disadvantaged,11,54,13,35.2,37,14.8
2022,PENNSYLVANIA LEADERSHIP CS,Biology,IEP,11,18,5.6,22.2,38.9,33.3
2022,PENNSYLVANIA LEADERSHIP CS,Literature,All Students,11,199,13.6,57.8,22.1,6.5
2022,PENNSYLVANIA LEADERSHIP CS,Literature,Economically Disadvantaged,11,59,6.8,52.5,27.1,13.6
2022,PENNSYLVANIA LEADERSHIP CS,Literature,IEP,11,23,4.3,52.2,17.4,26.1
2022,PHOENIXVILLE AREA HS,Algebra I,All Students,11,164,33.5,54.9,4.3,7.3
2022,PHOENIXVILLE AREA HS,Algebra I,Economically Disadvantaged,11,26,11.5,38.5,11.5,38.5
2022,PHOENIXVILLE AREA HS,Algebra I,ELL,11,11,0,9.1,18.2,72.7
2022,PHOENIXVILLE AREA HS,Biology,All Students,11,247,24.3,31.6,26.3,17.8
2022,PHOENIXVILLE AREA HS,Biology,Economically Disadvantaged,11,51,5.9,15.7,17.6,60.8
2022,PHOENIXVILLE AREA HS,Biology,ELL,11,27,0,3.7,22.2,74.1
2022,PHOENIXVILLE AREA HS,Biology,IEP,11,28,7.1,10.7,35.7,46.4
2022,PHOENIXVILLE AREA HS,Literature,All Students,11,237,9.7,59.1,20.7,10.5
2022,PHOENIXVILLE AREA HS,Literature,Economically Disadvantaged,11,47,0,29.8,36.2,34
2022,PHOENIXVILLE AREA HS,Literature,ELL,11,25,0,8,20,72
2022,PHOENIXVILLE AREA HS,Literature,IEP,11,22,0,40.9,36.4,22.7
2022,RENAISSANCE ACADEMY CS,Algebra I,All Students,11,70,40,17.1,22.9,20
2022,RENAISSANCE ACADEMY CS,Algebra I,Economically Disadvantaged,11,21,33.3,19,23.8,23.8
2022,RENAISSANCE ACADEMY CS,Algebra I,IEP,11,11,9.1,0,27.3,63.6
2022,RENAISSANCE ACADEMY CS,Biology,All Students,11,34,0,23.5,47.1,29.4
2022,RENAISSANCE ACADEMY CS,Literature,All Students,11,77,22.1,49.4,22.1,6.5
2022,RENAISSANCE ACADEMY CS,Literature,Economically Disadvantaged,11,23,21.7,43.5,21.7,13
2022,RENAISSANCE ACADEMY CS,Literature,IEP,11,12,0,25,33.3,41.7
2022,CONESTOGA SHS,Algebra I,All Students,11,306,85.3,12.1,2,0.7
2022,CONESTOGA SHS,Algebra I,Economically Disadvantaged,11,13,84.6,0,7.7,7.7
2022,CONESTOGA SHS,Algebra I,IEP,11,27,74.1,11.1,11.1,3.7
2022,CONESTOGA SHS,Literature,All Students,11,20,5,55,30,10
2022,UNIONVILLE HS,Algebra I,All Students,11,263,58.9,26.2,12.2,2.7
2022,UNIONVILLE HS,Algebra I,Economically Disadvantaged,11,22,13.6,36.4,40.9,9.1
2022,UNIONVILLE HS,Algebra I,IEP,11,29,17.2,27.6,34.5,20.7
2022,UNIONVILLE HS,Biology,All Students,11,29,6.9,13.8,72.4,6.9
2022,UNIONVILLE HS,Biology,Economically Disadvantaged,11,12,0,8.3,75,16.7
2022,UNIONVILLE HS,Biology,IEP,11,15,0,6.7,86.7,6.7
2022,UNIONVILLE HS,Literature,All Students,11,83,14.5,71.1,13.3,1.2
2022,UNIONVILLE HS,Literature,Economically Disadvantaged,11,18,5.6,66.7,27.8,0
2022,UNIONVILLE HS,Literature,IEP,11,23,13,47.8,39.1,0
2022,WEST CHESTER BAYARD RUSTIN HS,Algebra I,All Students,11,192,41.7,44.8,10.9,2.6
2022,WEST CHESTER BAYARD RUSTIN HS,Algebra I,Economically Disadvantaged,11,15,20,33.3,20,26.7
2022,WEST CHESTER BAYARD RUSTIN HS,Algebra I,IEP,11,20,40,10,25,25
2022,WEST CHESTER BAYARD RUSTIN HS,Literature,All Students,11,245,19.2,69.4,9.4,2
2022,WEST CHESTER BAYARD RUSTIN HS,Literature,Economically Disadvantaged,11,24,12.5,45.8,29.2,12.5
2022,WEST CHESTER BAYARD RUSTIN HS,Literature,IEP,11,42,0,59.5,33.3,7.1
2022,WEST CHESTER EAST HS,Algebra I,All Students,11,167,49.1,37.1,5.4,8.4
2022,WEST CHESTER EAST HS,Algebra I,Economically Disadvantaged,11,19,36.8,26.3,0,36.8
2022,WEST CHESTER EAST HS,Algebra I,IEP,11,19,15.8,15.8,5.3,63.2
2022,WEST CHESTER EAST HS,Literature,All Students,11,280,21.4,62.9,12.5,3.2
2022,WEST CHESTER EAST HS,Literature,Economically Disadvantaged,11,40,7.5,60,20,12.5
2022,WEST CHESTER EAST HS,Literature,IEP,11,38,5.3,39.5,36.8,18.4
2022,WEST CHESTER HENDERSON HS,Algebra I,All Students,11,223,45.3,40.8,9,4.9
2022,WEST CHESTER HENDERSON HS,Algebra I,Economically Disadvantaged,11,26,23.1,34.6,19.2,23.1
2022,WEST CHESTER HENDERSON HS,Algebra I,IEP,11,15,26.7,0,40,33.3
2022,WEST CHESTER HENDERSON HS,Literature,All Students,11,316,15.2,69,11.1,4.7
2022,WEST CHESTER HENDERSON HS,Literature,Economically Disadvantaged,11,46,8.7,58.7,19.6,13
2022,WEST CHESTER HENDERSON HS,Literature,IEP,11,30,3.3,40,43.3,13.3
2022,ALLEGHENY-CLARION VALLEY HS,Algebra I,All Students,11,17,0,41.2,52.9,5.9
2022,ALLEGHENY-CLARION VALLEY HS,Biology,All Students,11,11,0,36.4,63.6,0
2022,ALLEGHENY-CLARION VALLEY HS,Literature,All Students,11,30,3.3,86.7,10,0
2022,CLARION AREA JSHS,Algebra I,All Students,11,16,31.3,12.5,18.8,37.5
2022,CLARION-LIMESTONE AREA JSHS,Algebra I,All Students,11,23,30.4,52.2,13,4.3
2022,CLARION-LIMESTONE AREA JSHS,Literature,All Students,11,37,8.1,70.3,16.2,5.4
2022,CLARION-LIMESTONE AREA JSHS,Literature,Economically Disadvantaged,11,12,16.7,50,25,8.3
2022,KEYSTONE JSHS,Algebra I,All Students,11,49,10.2,46.9,30.6,12.2
2022,KEYSTONE JSHS,Algebra I,Economically Disadvantaged,11,14,7.1,35.7,42.9,14.3
2022,KEYSTONE JSHS,Literature,All Students,11,69,7.2,58,24.6,10.1
2022,KEYSTONE JSHS,Literature,Economically Disadvantaged,11,20,5,50,25,20
2022,KEYSTONE JSHS,Literature,IEP,11,11,0,9.1,45.5,45.5
2022,NORTH CLARION CO JSHS,Algebra I,All Students,11,39,48.7,17.9,28.2,5.1
2022,NORTH CLARION CO JSHS,Literature,All Students,11,41,14.6,68.3,14.6,2.4
2022,REDBANK VALLEY HS,Algebra I,All Students,11,25,24,48,0,28
2022,REDBANK VALLEY HS,Biology,All Students,11,38,5.3,15.8,57.9,21.1
2022,REDBANK VALLEY HS,Biology,Economically Disadvantaged,11,15,6.7,26.7,60,6.7
2022,UNION HS,Algebra I,All Students,11,20,15,40,20,25
2022,UNION HS,Literature,All Students,11,29,10.3,55.2,31,3.4
2022,UNION HS,Literature,Economically Disadvantaged,11,12,0,41.7,50,8.3
2022,CLEARFIELD AREA JSHS,Algebra I,All Students,11,117,23.9,36.8,25.6,13.7
2022,CLEARFIELD AREA JSHS,Algebra I,Economically Disadvantaged,11,56,19.6,32.1,32.1,16.1
2022,CLEARFIELD AREA JSHS,Algebra I,IEP,11,14,0,0,57.1,42.9
2022,CLEARFIELD AREA JSHS,Literature,All Students,11,119,2.5,45.4,35.3,16.8
2022,CLEARFIELD AREA JSHS,Literature,Economically Disadvantaged,11,61,3.3,34.4,39.3,23
2022,CLEARFIELD AREA JSHS,Literature,IEP,11,32,0,12.5,37.5,50
2022,CURWENSVILLE AREA JSHS,Literature,All Students,11,48,2.1,27.1,37.5,33.3
2022,CURWENSVILLE AREA JSHS,Literature,Economically Disadvantaged,11,30,0,30,40,30
2022,CURWENSVILLE AREA JSHS,Literature,IEP,11,11,0,0,18.2,81.8
2022,DUBOIS AREA SHS,Algebra I,All Students,11,140,35,17.9,25,22.1
2022,DUBOIS AREA SHS,Algebra I,Economically Disadvantaged,11,72,18.1,19.4,30.6,31.9
2022,DUBOIS AREA SHS,Algebra I,IEP,11,22,0,0,40.9,59.1
2022,DUBOIS AREA SHS,Biology,All Students,11,134,6.7,29.1,38.8,25.4
2022,DUBOIS AREA SHS,Biology,Economically Disadvantaged,11,79,7.6,22.8,41.8,27.8
2022,DUBOIS AREA SHS,Biology,IEP,11,24,4.2,20.8,41.7,33.3
2022,DUBOIS AREA SHS,Literature,All Students,11,212,14.2,52.8,24.5,8.5
2022,DUBOIS AREA SHS,Literature,Economically Disadvantaged,11,103,8.7,49.5,27.2,14.6
2022,DUBOIS AREA SHS,Literature,IEP,11,24,0,20.8,50,29.2
2022,GLENDALE JSHS,Biology,All Students,11,42,11.9,57.1,26.2,4.8
2022,GLENDALE JSHS,Biology,Economically Disadvantaged,11,17,5.9,52.9,35.3,5.9
2022,GLENDALE JSHS,Literature,All Students,11,45,6.7,66.7,20,6.7
2022,GLENDALE JSHS,Literature,Economically Disadvantaged,11,19,5.3,52.6,31.6,10.5
2022,HARMONY AREA JSHS,Algebra I,All Students,11,12,8.3,16.7,66.7,8.3
2022,HARMONY AREA JSHS,Biology,All Students,11,20,0,30,45,25
2022,MOSHANNON VALLEY JSHS,Algebra I,All Students,11,32,12.5,59.4,12.5,15.6
2022,MOSHANNON VALLEY JSHS,Literature,All Students,11,70,0,58.6,24.3,17.1
2022,MOSHANNON VALLEY JSHS,Literature,Economically Disadvantaged,11,33,0,36.4,36.4,27.3
2022,PHILIPSBURG-OSCEOLA AREA HS,Algebra I,All Students,11,62,11.3,37.1,25.8,25.8
2022,PHILIPSBURG-OSCEOLA AREA HS,Algebra I,Economically Disadvantaged,11,21,14.3,28.6,33.3,23.8
2022,PHILIPSBURG-OSCEOLA AREA HS,Algebra I,IEP,11,15,0,0,20,80
2022,PHILIPSBURG-OSCEOLA AREA HS,Biology,All Students,11,82,15.9,28,37.8,18.3
2022,PHILIPSBURG-OSCEOLA AREA HS,Biology,Economically Disadvantaged,11,28,10.7,25,39.3,25
2022,PHILIPSBURG-OSCEOLA AREA HS,Biology,IEP,11,16,0,6.3,43.8,50
2022,PHILIPSBURG-OSCEOLA AREA HS,Literature,All Students,11,82,2.4,30.5,45.1,22
2022,PHILIPSBURG-OSCEOLA AREA HS,Literature,Economically Disadvantaged,11,28,0,39.3,35.7,25
2022,PHILIPSBURG-OSCEOLA AREA HS,Literature,IEP,11,17,0,5.9,35.3,58.8
2022,WEST BRANCH AREA HS,Algebra I,All Students,11,22,22.7,22.7,18.2,36.4
2022,WEST BRANCH AREA HS,Algebra I,Economically Disadvantaged,11,12,16.7,25,25,33.3
2022,WEST BRANCH AREA HS,Biology,All Students,11,33,9.1,33.3,36.4,21.2
2022,WEST BRANCH AREA HS,Biology,Economically Disadvantaged,11,15,20,46.7,33.3,0
2022,WEST BRANCH AREA HS,Literature,All Students,11,58,1.7,56.9,25.9,15.5
2022,WEST BRANCH AREA HS,Literature,Economically Disadvantaged,11,26,0,61.5,23.1,15.4
2022,BUCKTAIL HS,Biology,All Students,11,20,20,35,35,10
2022,BUCKTAIL HS,Biology,Economically Disadvantaged,11,14,14.3,28.6,42.9,14.3
2022,BUCKTAIL HS,Literature,All Students,11,19,0,78.9,15.8,5.3
2022,BUCKTAIL HS,Literature,Economically Disadvantaged,11,13,0,69.2,23.1,7.7
2022,CENTRAL MOUNTAIN HS,Algebra I,All Students,11,124,27.4,9.7,21.8,41.1
2022,CENTRAL MOUNTAIN HS,Algebra I,Economically Disadvantaged,11,54,9.3,5.6,29.6,55.6
2022,CENTRAL MOUNTAIN HS,Algebra I,IEP,11,42,2.4,0,21.4,76.2
2022,CENTRAL MOUNTAIN HS,Biology,All Students,11,169,3,32,37.3,27.8
2022,CENTRAL MOUNTAIN HS,Biology,Economically Disadvantaged,11,85,2.4,28.2,31.8,37.6
2022,CENTRAL MOUNTAIN HS,Biology,IEP,11,44,0,4.5,31.8,63.6
2022,CENTRAL MOUNTAIN HS,Literature,All Students,11,224,5.4,50.4,21.4,22.8
2022,CENTRAL MOUNTAIN HS,Literature,Economically Disadvantaged,11,99,4,33.3,30.3,32.3
2022,CENTRAL MOUNTAIN HS,Literature,IEP,11,44,2.3,4.5,20.5,72.7
2022,SUGAR VALLEY RURAL CS,Algebra I,All Students,11,12,0,50,41.7,8.3
2022,BENTON AREA HS,Algebra I,All Students,11,16,68.8,18.8,6.3,6.3
2022,BENTON AREA HS,Biology,All Students,11,24,8.3,37.5,33.3,20.8
2022,BENTON AREA HS,Literature,All Students,11,38,5.3,47.4,31.6,15.8
2022,BENTON AREA HS,Literature,Economically Disadvantaged,11,15,13.3,33.3,40,13.3
2022,BERWICK AREA HS,Algebra I,All Students,11,70,34.3,42.9,14.3,8.6
2022,BERWICK AREA HS,Algebra I,Economically Disadvantaged,11,22,27.3,50,13.6,9.1
2022,BERWICK AREA HS,Biology,All Students,11,121,1.7,21.5,47.1,29.8
2022,BERWICK AREA HS,Biology,Economically Disadvantaged,11,58,1.7,22.4,43.1,32.8
2022,BERWICK AREA HS,Biology,IEP,11,25,4,8,28,60
2022,BERWICK AREA HS,Literature,All Students,11,135,0.7,50.4,31.1,17.8
2022,BERWICK AREA HS,Literature,Economically Disadvantaged,11,59,0,40.7,37.3,22
2022,BERWICK AREA HS,Literature,IEP,11,24,0,16.7,41.7,41.7
2022,BLOOMSBURG AREA HS,Algebra I,All Students,11,45,68.9,13.3,13.3,4.4
2022,BLOOMSBURG AREA HS,Algebra I,Economically Disadvantaged,11,13,53.8,15.4,23.1,7.7
2022,BLOOMSBURG AREA HS,Biology,All Students,11,37,16.2,24.3,43.2,16.2
2022,BLOOMSBURG AREA HS,Biology,Economically Disadvantaged,11,19,5.3,21.1,42.1,31.6
2022,BLOOMSBURG AREA HS,Literature,All Students,11,88,13.6,64.8,19.3,2.3
2022,BLOOMSBURG AREA HS,Literature,Economically Disadvantaged,11,29,6.9,48.3,37.9,6.9
2022,CENTRAL COLUMBIA SHS,Algebra I,All Students,11,92,54.3,35.9,8.7,1.1
2022,CENTRAL COLUMBIA SHS,Algebra I,Economically Disadvantaged,11,13,53.8,38.5,7.7,0
2022,CENTRAL COLUMBIA SHS,Biology,All Students,11,92,19.6,22.8,46.7,10.9
2022,CENTRAL COLUMBIA SHS,Biology,Economically Disadvantaged,11,21,4.8,23.8,52.4,19
2022,CENTRAL COLUMBIA SHS,Literature,All Students,11,134,17.2,51.5,27.6,3.7
2022,CENTRAL COLUMBIA SHS,Literature,Economically Disadvantaged,11,29,10.3,51.7,27.6,10.3
2022,COLUMBIA-MONTOUR AVTS,Algebra I,All Students,11,114,7.9,14.9,50.9,26.3
2022,COLUMBIA-MONTOUR AVTS,Algebra I,Economically Disadvantaged,11,62,9.7,14.5,46.8,29
2022,COLUMBIA-MONTOUR AVTS,Algebra I,IEP,11,47,2.1,4.3,40.4,53.2
2022,COLUMBIA-MONTOUR AVTS,Biology,All Students,11,141,2.1,25.5,45.4,27
2022,COLUMBIA-MONTOUR AVTS,Biology,Economically Disadvantaged,11,73,2.7,23.3,43.8,30.1
2022,COLUMBIA-MONTOUR AVTS,Biology,IEP,11,54,0,7.4,44.4,48.1
2022,COLUMBIA-MONTOUR AVTS,Literature,All Students,11,144,0,34,43.1,22.9
2022,COLUMBIA-MONTOUR AVTS,Literature,Economically Disadvantaged,11,75,0,34.7,40,25.3
2022,COLUMBIA-MONTOUR AVTS,Literature,IEP,11,54,0,13,37,50
2022,MILLVILLE AREA JSHS,Algebra I,All Students,11,11,9.1,72.7,9.1,9.1
2022,MILLVILLE AREA JSHS,Biology,All Students,11,30,10,40,36.7,13.3
2022,MILLVILLE AREA JSHS,Biology,Economically Disadvantaged,11,12,8.3,50,33.3,8.3
2022,MILLVILLE AREA JSHS,Literature,All Students,11,32,3.1,65.6,21.9,9.4
2022,MILLVILLE AREA JSHS,Literature,Economically Disadvantaged,11,12,8.3,66.7,25,0
2022,SOUTHERN COLUMBIA HS,Algebra I,All Students,11,43,62.8,32.6,0,4.7
2022,SOUTHERN COLUMBIA HS,Biology,All Students,11,77,16.9,39,36.4,7.8
2022,SOUTHERN COLUMBIA HS,Biology,Economically Disadvantaged,11,11,0,36.4,54.5,9.1
2022,SOUTHERN COLUMBIA HS,Literature,All Students,11,79,12.7,68.4,15.2,3.8
2022,SOUTHERN COLUMBIA HS,Literature,Economically Disadvantaged,11,11,0,63.6,27.3,9.1
2022,SUSQ-CYBER CS,Literature,All Students,11,11,0,54.5,27.3,18.2
2022,CONNEAUT AREA SENIOR HIGH,Algebra I,All Students,11,126,23,20.6,31.7,24.6
2022,CONNEAUT AREA SENIOR HIGH,Algebra I,Economically Disadvantaged,11,66,12.1,19.7,40.9,27.3
2022,CONNEAUT AREA SENIOR HIGH,Algebra I,IEP,11,22,4.5,9.1,22.7,63.6
2022,CONNEAUT AREA SENIOR HIGH,Biology,All Students,11,28,0,14.3,39.3,46.4
2022,CONNEAUT AREA SENIOR HIGH,Biology,Economically Disadvantaged,11,13,0,7.7,61.5,30.8
2022,CONNEAUT AREA SENIOR HIGH,Biology,IEP,11,19,0,5.3,36.8,57.9
2022,CONNEAUT AREA SENIOR HIGH,Literature,All Students,11,130,6.2,50,26.9,16.9
2022,CONNEAUT AREA SENIOR HIGH,Literature,Economically Disadvantaged,11,67,3,53.7,28.4,14.9
2022,CONNEAUT AREA SENIOR HIGH,Literature,IEP,11,24,0,29.2,20.8,50
2022,COCHRANTON JSHS,Algebra I,All Students,11,35,31.4,31.4,14.3,22.9
2022,COCHRANTON JSHS,Algebra I,Economically Disadvantaged,11,11,9.1,27.3,27.3,36.4
2022,COCHRANTON JSHS,Literature,All Students,11,55,9.1,58.2,27.3,5.5
2022,COCHRANTON JSHS,Literature,Economically Disadvantaged,11,15,0,40,40,20
2022,MEADVILLE AREA SHS,Algebra I,All Students,11,66,24.2,30.3,22.7,22.7
2022,MEADVILLE AREA SHS,Algebra I,Economically Disadvantaged,11,28,14.3,10.7,39.3,35.7
2022,MEADVILLE AREA SHS,Algebra I,IEP,11,13,7.7,7.7,7.7,76.9
2022,MEADVILLE AREA SHS,Biology,All Students,11,15,6.7,6.7,33.3,53.3
2022,MEADVILLE AREA SHS,Biology,IEP,11,11,0,0,36.4,63.6
2022,MEADVILLE AREA SHS,Literature,All Students,11,136,6.6,52.9,27.9,12.5
2022,MEADVILLE AREA SHS,Literature,Economically Disadvantaged,11,58,5.2,39.7,34.5,20.7
2022,MEADVILLE AREA SHS,Literature,IEP,11,22,0,18.2,27.3,54.5
2022,CAMBRIDGE SPRINGS JSHS,Algebra I,All Students,11,21,14.3,61.9,14.3,9.5
2022,CAMBRIDGE SPRINGS JSHS,Biology,All Students,11,55,27.3,30.9,20,21.8
2022,CAMBRIDGE SPRINGS JSHS,Biology,Economically Disadvantaged,11,20,45,20,15,20
2022,CAMBRIDGE SPRINGS JSHS,Biology,IEP,11,12,0,8.3,33.3,58.3
2022,CAMBRIDGE SPRINGS JSHS,Literature,All Students,11,60,10,61.7,15,13.3
2022,CAMBRIDGE SPRINGS JSHS,Literature,Economically Disadvantaged,11,22,9.1,54.5,18.2,18.2
2022,CAMBRIDGE SPRINGS JSHS,Literature,IEP,11,13,0,7.7,30.8,61.5
2022,MAPLEWOOD JSHS,Algebra I,All Students,11,28,14.3,64.3,7.1,14.3
2022,MAPLEWOOD JSHS,Biology,All Students,11,64,10.9,50,20.3,18.8
2022,MAPLEWOOD JSHS,Biology,Economically Disadvantaged,11,26,7.7,42.3,23.1,26.9
2022,MAPLEWOOD JSHS,Biology,IEP,11,12,0,16.7,41.7,41.7
2022,MAPLEWOOD JSHS,Literature,All Students,11,63,7.9,55.6,23.8,12.7
2022,MAPLEWOOD JSHS,Literature,Economically Disadvantaged,11,24,4.2,41.7,41.7,12.5
2022,MAPLEWOOD JSHS,Literature,IEP,11,12,0,33.3,25,41.7
2022,SAEGERTOWN JSHS,Algebra I,All Students,11,30,30,50,10,10
2022,SAEGERTOWN JSHS,Biology,All Students,11,69,13,31.9,29,26.1
2022,SAEGERTOWN JSHS,Biology,Economically Disadvantaged,11,26,7.7,30.8,30.8,30.8
2022,SAEGERTOWN JSHS,Literature,All Students,11,73,11,53.4,23.3,12.3
2022,SAEGERTOWN JSHS,Literature,Economically Disadvantaged,11,28,10.7,39.3,42.9,7.1
2022,BIG SPRING HS,Algebra I,All Students,11,88,33,42,14.8,10.2
2022,BIG SPRING HS,Algebra I,Economically Disadvantaged,11,22,22.7,27.3,18.2,31.8
2022,BIG SPRING HS,Biology,All Students,11,16,6.3,12.5,37.5,43.8
2022,BIG SPRING HS,Biology,Economically Disadvantaged,11,11,9.1,9.1,36.4,45.5
2022,BIG SPRING HS,Literature,All Students,11,140,10.7,42.9,37.9,8.6
2022,BIG SPRING HS,Literature,Economically Disadvantaged,11,37,2.7,24.3,56.8,16.2
2022,BIG SPRING HS,Literature,IEP,11,25,0,16,64,20
2022,CAMP HILL SHS,Algebra I,All Students,11,66,48.5,37.9,10.6,3
2022,CAMP HILL SHS,Literature,All Students,11,94,18.1,69.1,11.7,1.1
2022,CAMP HILL SHS,Literature,Economically Disadvantaged,11,14,14.3,71.4,7.1,7.1
2022,CAMP HILL SHS,Literature,IEP,11,12,0,66.7,33.3,0
2022,CARLISLE AREA HS,Algebra I,All Students,11,191,31.4,29.8,18.8,19.9
2022,CARLISLE AREA HS,Algebra I,Economically Disadvantaged,11,56,12.5,17.9,28.6,41.1
2022,CARLISLE AREA HS,Algebra I,ELL,11,11,0,9.1,27.3,63.6
2022,CARLISLE AREA HS,Algebra I,IEP,11,25,0,0,32,68
2022,CARLISLE AREA HS,Biology,All Students,11,224,8.5,24.6,45.5,21.4
2022,CARLISLE AREA HS,Biology,Economically Disadvantaged,11,90,2.2,17.8,43.3,36.7
2022,CARLISLE AREA HS,Biology,ELL,11,13,0,0,30.8,69.2
2022,CARLISLE AREA HS,Biology,IEP,11,35,0,14.3,42.9,42.9
2022,CARLISLE AREA HS,Literature,All Students,11,310,5.8,63.2,23.5,7.4
2022,CARLISLE AREA HS,Literature,Economically Disadvantaged,11,97,3.1,51.5,28.9,16.5
2022,CARLISLE AREA HS,Literature,IEP,11,35,5.7,17.1,45.7,31.4
2022,CUMBERLAND VALLEY HS,Algebra I,All Students,11,278,61.2,24.1,6.5,8.3
2022,CUMBERLAND VALLEY HS,Algebra I,Economically Disadvantaged,11,41,43.9,12.2,19.5,24.4
2022,CUMBERLAND VALLEY HS,Algebra I,ELL,11,11,9.1,0,9.1,81.8
2022,CUMBERLAND VALLEY HS,Algebra I,IEP,11,19,0,5.3,26.3,68.4
2022,CUMBERLAND VALLEY HS,Biology,All Students,11,554,28.5,36.1,25.5,9.9
2022,CUMBERLAND VALLEY HS,Biology,Economically Disadvantaged,11,109,13.8,32.1,27.5,26.6
2022,CUMBERLAND VALLEY HS,Biology,ELL,11,24,4.2,16.7,50,29.2
2022,CUMBERLAND VALLEY HS,Biology,IEP,11,70,1.4,15.7,35.7,47.1
2022,CUMBERLAND VALLEY HS,Literature,All Students,11,685,22.3,61.2,13.4,3.1
2022,CUMBERLAND VALLEY HS,Literature,Economically Disadvantaged,11,125,12,53.6,24.8,9.6
2022,CUMBERLAND VALLEY HS,Literature,ELL,11,24,0,29.2,37.5,33.3
2022,CUMBERLAND VALLEY HS,Literature,IEP,11,70,2.9,21.4,54.3,21.4
2022,EAST PENNSBORO AREA SHS,Algebra I,All Students,11,114,31.6,28.1,28.9,11.4
